,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
4078,336,0.7606177606177607,9.527918781725889,0.5448104089598715,0.013067471886713878,10,1034,0.38388030888030866
4079,348,0.7606177606177607,8.360406091370558,0.5142527272324074,0.008060401999795923,8,1000,0.3930180180180178
4080,360,0.7606177606177607,9.192893401015228,0.5697784128690494,0.005526623445637198,11,1022,0.3878163878163877
4081,372,0.7606177606177607,8.106598984771574,0.5533273496077025,0.006735572324370316,9,1008,0.3904440154440153
4082,384,0.7606177606177607,6.197969543147208,0.5124285932262101,0.008250079710915091,7,954,0.40080437580437556
4083,396,0.7606177606177607,5.730964467005077,0.5012577869958121,0.014486192847442254,5,972,0.3967503217503215
4084,408,0.749034749034749,5.015463917525773,0.47451669515625566,0.01927498581623819,8,942,0.3942084942084941
4085,420,0.749034749034749,5.721649484536083,0.48795456781908914,0.02700477789256197,8,966,0.38983268983268965
4086,432,0.749034749034749,4.34020618556701,0.4501038896401402,0.034067434613633985,8,944,0.39646074646074625
4087,444,0.749034749034749,4.097938144329897,0.47177760330759555,0.03734410430839,7,938,0.39819819819819813
4088,456,0.749034749034749,5.22680412371134,0.4813678606344223,0.0438833378341885,8,968,0.3937304651590365
4089,468,0.749034749034749,3.2061855670103094,0.4432475528883679,0.043308044951113504,6,960,0.3891891891891891
4090,480,0.7722007722007722,3.365,0.41644167847768526,0.04926118626430794,8,1014,0.39716859716859704
4091,492,0.7722007722007722,3.56,0.4473435736297327,0.04184496193865138,7,1032,0.39131274131274124
4092,504,0.7722007722007722,3.675,0.4671404418028392,0.045576093075624,9,1048,0.38494208494208476
4093,516,0.7722007722007722,3.535,0.44493521542455367,0.04243827160493831,10,1056,0.3819819819819819
4094,528,0.7722007722007722,4.105,0.48912038998332036,0.026029877772747824,8,1084,0.3744897959183671
4095,540,0.7722007722007722,3.42,0.41450620119555537,0.029126754288260174,9,1116,0.36663908806765944
4096,552,0.7837837837837838,3.0246305418719213,0.38977329431586993,0.023946878192416244,14,1182,0.36079702151130716
4097,564,0.7837837837837838,3.2758620689655173,0.35863148087366337,0.023803329864724287,11,1256,0.34851841637555914
4098,576,0.7837837837837838,3.2118226600985222,0.3620618715975922,0.026174895895300417,11,1252,0.35077066862781137
4099,588,0.637065637065637,2.4363636363636365,0.36136942638066,0.03622053410603808,7,890,0.3103327817613532
4100,600,0.637065637065637,1.9696969696969697,0.338985421985422,0.043367346938775524,7,888,0.31412943555800704
4101,612,0.6332046332046332,2.3292682926829267,0.36967973760656686,0.059613667721775836,6,860,0.3203070417356131
4102,624,0.6332046332046332,2.548780487804878,0.376429124647995,0.06528123887504449,6,874,0.3188637617209045
4103,636,0.6332046332046332,2.475609756097561,0.35962617189123647,0.06922001921565223,6,844,0.3231016731016732
4104,648,0.6293436293436293,2.4478527607361964,0.36185877176674724,0.08145905420991933,6,874,0.31515903658760813
4105,660,0.6293436293436293,2.4171779141104293,0.3739731229915279,0.07351345486111109,8,918,0.30287736716308156
4106,672,0.6293436293436293,1.9938650306748467,0.3068171194858312,0.06746444675684998,6,930,0.29734326162897606
4107,684,0.6293436293436293,2.233128834355828,0.33089199825396143,0.07074792243767328,6,920,0.30101121529692976
4108,696,0.6293436293436293,1.9263803680981595,0.2979494108481839,0.07135581711181543,7,910,0.3026199669056813
4109,708,0.7142857142857143,1.9351351351351351,0.29090304590304594,0.06592349479402454,9,1124,0.3189158546301405
4110,720,0.6486486486486487,1.6607142857142858,0.2566267479213908,0.08448936451314568,7,942,0.3037690751976468
4111,732,0.6486486486486487,1.6071428571428572,0.258994708994709,0.09153596538669553,8,930,0.3058282772568488
4112,744,0.6486486486486487,1.6428571428571428,0.27772699357520786,0.06645527810807234,8,904,0.30920205920205934
4113,756,0.6254826254826255,2.049382716049383,0.30514190541968317,0.0691349480968862,9,912,0.291993013421585
4114,768,0.6254826254826255,2.2160493827160495,0.3445887118408905,0.06368080327652258,8,880,0.2996506710792426
4115,780,0.6254826254826255,2.549382716049383,0.3455085116005595,0.06334505137912387,9,884,0.2996506710792426
4116,792,0.6254826254826255,2.228395061728395,0.34326174511359697,0.04484374999999998,10,952,0.28211987497701807
4117,804,0.6254826254826255,2.302469135802469,0.361789421141273,0.04656302392927901,13,964,0.27986762272476584
4118,816,0.6061776061776062,2.4076433121019107,0.3561661763572591,0.026709246625054504,12,924,0.2725960654532086
4119,828,0.6061776061776062,2.1656050955414012,0.3325041481560777,0.05087325749078665,11,960,0.2669700312557458
