,Source,Dest,Shortest path length,Cutoff length,Not-too-long paths,Efficient paths,Likelihood < 50,Likelihood < 34,Likelihood < 25
447,7,71,3,3,8,8,7,7,3
448,7,72,3,3,4,4,3,3,1
449,7,73,1,1,1,1,1,1,1
450,7,74,5,5,23,23,20,14,14
451,7,75,3,3,2,2,1,1,0
452,7,77,2,2,1,1,1,0,0
453,7,78,2,2,1,1,1,0,0
454,7,79,5,5,1,1,0,0,0
455,7,80,2,2,2,2,2,1,1
456,7,81,2,2,1,1,1,0,0
457,7,82,6,6,4,4,1,0,0
458,7,83,2,2,1,1,1,0,0
459,7,84,4,4,18,18,17,14,14
460,7,87,2,2,3,3,3,2,2
461,7,88,4,4,2,2,1,0,0
462,7,89,4,4,1,1,0,0,0
463,7,90,3,3,8,8,7,7,3
464,7,91,5,5,4,4,1,0,0
465,7,93,4,4,1,1,0,0,0
466,7,94,1,1,1,1,1,1,1
467,7,95,4,4,1,1,0,0,0
468,7,96,7,7,28,28,20,14,4
469,7,97,2,2,2,2,2,1,1
470,7,98,3,3,1,1,0,0,0
471,8,9,4,4,5,5,4,3,3
472,8,11,3,3,7,7,6,6,4
473,8,12,6,6,24,24,20,16,11
474,8,14,5,5,3,3,1,0,0
475,8,15,3,3,2,2,1,1,0
476,8,16,3,3,2,2,1,1,0
477,8,17,3,3,3,3,2,2,1
478,8,18,2,2,1,1,1,0,0
479,8,19,4,4,3,3,2,1,1
480,8,20,4,4,7,7,6,4,4
481,8,22,4,4,4,4,3,1,1
482,8,23,3,3,2,2,1,1,0
483,8,24,4,4,3,3,2,1,1
484,8,26,3,3,1,1,0,0,0
485,8,27,2,2,1,1,1,0,0
486,8,28,5,5,7,7,4,2,2
487,8,30,3,3,1,1,0,0,0
488,8,31,5,5,3,3,1,0,0
489,8,32,6,6,2,2,0,0,0
490,8,33,3,3,2,2,1,1,0
491,8,34,4,4,5,5,4,2,2
492,8,35,3,3,1,1,0,0,0
493,8,36,4,4,5,5,4,3,3
494,8,38,4,4,4,4,3,1,1
495,8,39,3,3,2,2,1,1,0
496,8,40,3,3,4,4,3,3,2
497,8,41,3,3,5,5,4,4,3
498,8,42,3,3,1,1,0,0,0
499,8,43,6,6,7,7,4,2,0
500,8,44,3,3,3,3,2,2,1
501,8,45,4,4,3,3,2,1,1
502,8,46,1,1,1,1,1,1,1
503,8,48,2,2,2,2,2,1,1
504,8,50,3,3,3,3,2,2,1
505,8,51,3,3,3,3,2,2,1
506,8,52,2,2,3,3,3,2,2
507,8,55,4,4,3,3,2,1,1
508,8,56,4,4,5,5,4,2,2
509,8,57,5,5,26,26,22,18,18
510,8,58,4,4,3,3,2,1,1
511,8,59,3,3,2,2,1,1,0
512,8,60,1,1,1,1,1,1,1
513,8,62,3,3,1,1,0,0,0
514,8,63,6,6,29,29,24,18,12
515,8,64,6,6,12,12,8,4,1
516,8,65,5,5,2,2,0,0,0
517,8,66,4,4,7,7,6,4,4
518,8,67,5,5,11,11,8,5,5
519,8,68,2,2,2,2,2,1,1
520,8,69,4,4,8,8,7,4,4
521,8,70,4,4,2,2,1,0,0
522,8,71,2,2,1,1,1,0,0
523,8,72,4,4,3,3,2,1,1
524,8,73,4,4,3,3,2,1,1
525,8,74,3,3,5,5,4,4,2
526,8,75,5,5,2,2,0,0,0
527,8,77,5,5,22,22,18,14,14
528,8,78,2,2,1,1,1,0,0
529,8,79,8,8,24,24,16,2,2
530,8,80,4,4,12,12,11,9,9
531,8,81,5,5,7,7,4,3,3
532,8,82,6,6,12,12,8,4,1
533,8,83,6,6,11,11,8,5,2
534,8,84,1,1,1,1,1,1,1
535,8,87,4,4,13,13,12,9,9
536,8,88,4,4,6,6,5,3,3
537,8,89,4,4,3,3,2,1,1
538,8,90,3,3,2,2,1,1,0
539,8,91,5,5,12,12,8,4,4
540,8,93,5,5,3,3,1,0,0
541,8,94,5,5,11,11,8,5,5
542,8,95,7,7,24,24,16,11,2
543,8,96,5,5,7,7,4,2,2
544,8,97,3,3,3,3,2,2,1
545,8,98,3,3,3,3,2,2,1
546,9,11,3,3,1,1,0,0,0
547,9,12,3,3,6,6,5,5,3
548,9,14,2,2,1,1,1,0,0
549,9,15,5,5,31,31,25,14,14
550,9,16,3,3,9,9,8,8,6
551,9,17,4,4,4,4,3,3,3
552,9,18,4,4,22,22,21,16,16
553,9,19,3,3,2,2,1,1,1
554,9,20,5,5,3,3,0,0,0
555,9,22,3,3,11,11,10,10,5
556,9,23,2,2,1,1,1,0,0
557,9,24,5,5,4,4,3,2,2
558,9,26,5,5,24,24,18,9,9
559,9,27,3,3,15,15,14,14,9
560,9,28,6,6,3,3,0,0,0
561,9,30,1,1,1,1,1,1,1
562,9,31,6,6,4,4,3,2,0
563,9,32,3,3,2,2,1,1,0
564,9,33,2,2,5,5,5,4,4
565,9,34,2,2,2,2,2,1,1
566,9,35,4,4,15,15,14,9,9
567,9,36,5,5,12,12,7,5,5
568,9,38,3,3,1,1,0,0,0
569,9,39,2,2,5,5,5,4,4
570,9,40,4,4,3,3,2,0,0
571,9,41,4,4,12,12,11,7,7
572,9,42,1,1,1,1,1,1,1
573,9,43,7,7,3,3,0,0,0
574,9,44,4,4,1,1,0,0,0
575,9,45,2,2,2,2,2,1,1
576,9,46,3,3,1,1,0,0,0
577,9,48,3,3,1,1,0,0,0
578,9,50,3,3,7,7,6,6,2
579,9,51,2,2,1,1,1,0,0
580,9,52,3,3,3,3,2,2,0
581,9,55,3,3,2,2,1,1,1
582,9,56,2,2,1,1,1,0,0
583,9,57,1,1,1,1,1,1,1
584,9,58,5,5,4,4,1,1,1
585,9,59,4,4,1,1,0,0,0
586,9,60,3,3,1,1,0,0,0
587,9,62,2,2,6,6,6,5,5
588,9,63,3,3,6,6,5,5,1
589,9,64,7,7,16,16,11,7,2
590,9,65,2,2,2,2,2,1,1
591,9,66,1,1,1,1,1,1,1
592,9,67,3,3,1,1,0,0,0
593,9,68,2,2,1,1,1,0,0
594,9,69,2,2,3,3,3,2,2
595,9,70,1,1,1,1,1,1,1
596,9,71,2,2,3,3,3,2,2
597,9,72,1,1,1,1,1,1,1
598,9,73,3,3,2,2,1,1,1
599,9,74,4,4,3,3,2,0,0
600,9,75,2,2,2,2,2,1,1
601,9,77,2,2,4,4,4,3,3
602,9,78,3,3,2,2,1,1,1
603,9,79,5,5,6,6,3,0,0
604,9,80,1,1,1,1,1,1,1
605,9,81,2,2,2,2,2,1,1
606,9,82,7,7,16,16,11,7,2
607,9,83,4,4,1,1,0,0,0
608,9,84,3,3,3,3,2,2,0
609,9,87,1,1,1,1,1,1,1
610,9,88,5,5,8,8,6,5,5
611,9,89,5,5,4,4,3,2,2
612,9,90,2,2,3,3,3,2,2
613,9,91,6,6,16,16,13,11,7
614,9,93,3,3,2,2,1,1,0
615,9,94,3,3,1,1,0,0,0
616,9,95,4,4,6,6,5,3,3
617,9,96,6,6,3,3,0,0,0
618,9,97,1,1,1,1,1,1,1
619,9,98,4,4,4,4,3,3,3
620,10,29,1,1,1,1,1,1,1
621,11,12,5,5,9,9,6,3,3
622,11,14,5,5,5,5,3,2,2
623,11,15,3,3,1,1,0,0,0
624,11,16,4,4,11,11,10,8,8
625,11,17,1,1,1,1,1,1,1
626,11,18,2,2,1,1,1,0,0
627,11,19,3,3,3,3,2,2,0
628,11,20,4,4,3,3,2,1,1
629,11,22,4,4,1,1,0,0,0
630,11,23,3,3,2,2,1,1,0
631,11,24,2,2,1,1,1,0,0
632,11,26,4,4,6,6,5,1,1
633,11,27,3,3,3,3,2,2,0
634,11,28,5,5,3,3,1,0,0
635,11,30,3,3,1,1,0,0,0
636,11,31,3,3,1,1,0,0,0
637,11,32,6,6,26,26,22,15,7
638,11,33,3,3,3,3,2,2,1
639,11,34,4,4,2,2,1,0,0
640,11,35,4,4,3,3,2,0,0
641,11,36,2,2,1,1,1,0,0
642,11,38,4,4,2,2,1,0,0
643,11,39,2,2,2,2,2,1,1
644,11,40,1,1,1,1,1,1,1
645,11,41,1,1,1,1,1,1,1
646,11,42,3,3,3,3,2,2,1
647,11,43,6,6,3,3,1,0,0
648,11,44,2,2,3,3,3,2,2
649,11,45,4,4,1,1,0,0,0
650,11,46,2,2,2,2,2,1,1
651,11,48,1,1,1,1,1,1,1
652,11,50,1,1,1,1,1,1,1
653,11,51,2,2,3,3,3,2,2
654,11,52,2,2,1,1,1,0,0
655,11,55,3,3,3,3,2,2,0
656,11,56,4,4,4,4,3,2,2
657,11,57,4,4,7,7,6,4,4
658,11,58,2,2,1,1,1,0,0
659,11,59,2,2,2,2,2,1,1
660,11,60,2,2,4,4,4,3,3
661,11,62,3,3,3,3,2,2,1
662,11,63,5,5,12,12,8,4,4
663,11,64,4,4,4,4,3,1,1
664,11,65,5,5,35,35,31,22,22
665,11,66,3,3,3,3,2,2,1
666,11,67,4,4,11,11,10,8,8
667,11,68,1,1,1,1,1,1,1
668,11,69,4,4,18,18,17,12,12
669,11,70,4,4,19,19,18,13,13
670,11,71,3,3,3,3,2,2,1
671,11,72,4,4,5,5,4,3,3
672,11,73,3,3,3,3,2,2,0
673,11,74,3,3,2,2,1,1,0
674,11,75,5,5,26,26,22,15,15
675,11,77,4,4,9,9,8,6,6
676,11,78,1,1,1,1,1,1,1
677,11,79,7,7,9,9,3,0,0
678,11,80,3,3,3,3,2,2,1
679,11,81,4,4,3,3,2,1,1
680,11,82,4,4,4,4,3,1,1
681,11,83,5,5,11,11,8,4,4
682,11,84,2,2,1,1,1,0,0
683,11,87,3,3,6,6,5,5,3
684,11,88,2,2,2,2,2,1,1
685,11,89,2,2,1,1,1,0,0
686,11,90,3,3,1,1,0,0,0
687,11,91,3,3,4,4,3,3,1
688,11,93,5,5,1,1,0,0,0
689,11,94,4,4,11,11,10,8,8
690,11,95,6,6,9,9,6,3,0
691,11,96,5,5,3,3,1,0,0
692,11,97,2,2,1,1,1,0,0
693,11,98,1,1,1,1,1,1,1
694,12,14,5,5,14,14,10,5,5
695,12,15,6,6,1,1,0,0,0
696,12,16,4,4,1,1,0,0,0
697,12,17,5,5,1,1,0,0,0
698,12,18,5,5,1,1,0,0,0
699,12,19,4,4,2,2,1,1,1
700,12,20,7,7,15,15,12,11,7
701,12,22,4,4,2,2,1,0,0
702,12,23,4,4,13,13,12,9,9
703,12,24,6,6,1,1,0,0,0
704,12,26,6,6,1,1,0,0,0
705,12,27,4,4,1,1,0,0,0
706,12,28,8,8,15,15,12,7,7
707,12,30,3,3,2,2,1,1,0
708,12,31,7,7,1,1,0,0,0
709,12,32,3,3,1,1,0,0,0
710,12,33,3,3,1,1,0,0,0
711,12,34,4,4,2,2,1,0,0
712,12,35,5,5,1,1,0,0,0
713,12,36,6,6,4,4,2,1,0
714,12,38,5,5,14,14,10,6,6
715,12,39,3,3,2,2,1,1,0
716,12,40,6,6,26,26,22,16,8
717,12,41,5,5,4,4,2,1,1
718,12,42,3,3,4,4,3,3,2
719,12,43,9,9,15,15,11,7,2
720,12,44,6,6,11,11,9,7,4
721,12,45,4,4,2,2,1,0,0
722,12,46,5,5,5,5,2,0,0
723,12,48,5,5,6,6,3,1,1
724,12,50,4,4,3,3,2,1,1
725,12,51,3,3,1,1,0,0,0
726,12,52,5,5,13,13,11,7,7
727,12,55,4,4,2,2,1,1,1
728,12,56,3,3,2,2,1,1,0
729,12,57,2,2,2,2,2,1,1
730,12,58,6,6,1,1,0,0,0
731,12,59,6,6,7,7,5,4,2
732,12,60,5,5,6,6,3,1,1
733,12,62,3,3,3,3,2,2,1
734,12,63,2,2,1,1,1,0,0
735,12,64,8,8,4,4,0,0,0
736,12,65,1,1,1,1,1,1,1
737,12,66,2,2,1,1,1,0,0
738,12,67,4,4,1,1,0,0,0
739,12,68,4,4,5,5,4,2,2
740,12,69,3,3,3,3,2,2,1
741,12,70,2,2,2,2,2,1,1
742,12,71,4,4,12,12,11,9,9
743,12,72,4,4,14,14,13,10,10
744,12,73,4,4,2,2,1,1,1
745,12,74,6,6,14,14,12,11,7
746,12,75,2,2,1,1,1,0,0
747,12,77,1,1,1,1,1,1,1
748,12,78,4,4,1,1,0,0,0
749,12,79,2,2,1,1,1,0,0
750,12,80,3,3,6,6,5,5,3
751,12,81,2,2,1,1,1,0,0
752,12,82,8,8,4,4,0,0,0
753,12,83,5,5,1,1,0,0,0
754,12,84,5,5,13,13,11,7,7
755,12,87,2,2,1,1,1,0,0
756,12,88,6,6,2,2,0,0,0
757,12,89,6,6,1,1,0,0,0
758,12,90,4,4,17,17,16,12,12
759,12,91,7,7,4,4,0,0,0
760,12,93,5,5,2,2,0,0,0
761,12,94,4,4,1,1,0,0,0
762,12,95,1,1,1,1,1,1,1
763,12,96,8,8,15,15,12,7,7
764,12,97,3,3,2,2,1,1,0
765,12,98,5,5,1,1,0,0,0
766,13,25,1,1,1,1,1,1,1
767,14,15,5,5,1,1,0,0,0
768,14,16,4,4,6,6,5,3,3
769,14,17,6,6,18,18,15,11,6
770,14,18,4,4,1,1,0,0,0
771,14,19,5,5,8,8,5,3,3
772,14,20,6,6,5,5,3,2,1
773,14,22,3,3,3,3,2,2,0
774,14,23,4,4,16,16,15,11,11
775,14,24,7,7,18,18,11,6,0
776,14,26,5,5,1,1,0,0,0
777,14,27,3,3,1,1,0,0,0
778,14,28,7,7,5,5,2,1,0
779,14,30,2,2,1,1,1,0,0
780,14,31,8,8,18,18,11,0,0
781,14,32,5,5,4,4,1,0,0
782,14,33,3,3,3,3,2,2,0
783,14,34,2,2,1,1,1,0,0
784,14,35,4,4,1,1,0,0,0
785,14,36,6,6,1,1,0,0,0
786,14,38,5,5,22,22,18,11,11
787,14,39,3,3,1,1,0,0,0
788,14,40,6,6,22,22,18,16,10
789,14,41,5,5,1,1,0,0,0
790,14,42,3,3,3,3,2,2,0
791,14,43,8,8,5,5,2,0,0
792,14,44,5,5,1,1,0,0,0
793,14,45,2,2,1,1,1,0,0
794,14,46,5,5,10,10,7,5,5
795,14,48,5,5,4,4,2,0,0
796,14,50,4,4,1,1,0,0,0
797,14,51,4,4,4,4,3,1,1
798,14,52,4,4,3,3,2,1,1
799,14,55,5,5,8,8,5,3,3
800,14,56,3,3,1,1,0,0,0
801,14,57,3,3,2,2,1,1,0
802,14,58,7,7,18,18,11,6,0
803,14,59,6,6,4,4,2,0,0
804,14,60,5,5,10,10,7,5,5
805,14,62,3,3,3,3,2,2,0
806,14,63,5,5,15,15,9,2,2
807,14,64,9,9,72,72,43,23,6
808,14,65,4,4,4,4,3,1,1
809,14,66,3,3,3,3,2,2,0
810,14,67,5,5,4,4,2,0,0
811,14,68,4,4,4,4,3,1,1
812,14,69,4,4,18,18,17,12,12
813,14,70,3,3,2,2,1,1,0
814,14,71,3,3,2,2,1,1,0
815,14,72,1,1,1,1,1,1,1
816,14,73,5,5,8,8,5,2,2
817,14,74,5,5,4,4,2,1,1
818,14,75,4,4,4,4,3,1,1
819,14,77,4,4,10,10,9,5,5
820,14,78,5,5,9,9,6,4,4
821,14,79,7,7,14,14,5,0,0
822,14,80,2,2,1,1,1,0,0
823,14,81,4,4,5,5,4,2,2
824,14,82,9,9,72,72,43,23,6
825,14,83,6,6,4,4,2,0,0
826,14,84,4,4,3,3,2,1,1
827,14,87,3,3,3,3,2,2,0
828,14,88,7,7,36,36,26,17,6
829,14,89,7,7,18,18,11,6,0
830,14,90,3,3,3,3,2,2,0
831,14,91,8,8,72,72,58,23,23
832,14,93,3,3,1,1,0,0,0
833,14,94,5,5,4,4,2,0,0
834,14,95,6,6,14,14,10,5,0
835,14,96,7,7,5,5,2,1,0
836,14,97,3,3,3,3,2,2,0
837,14,98,6,6,18,18,15,11,6
838,15,16,3,3,1,1,0,0,0
839,15,17,4,4,3,3,2,0,0
840,15,18,1,1,1,1,1,1,1
841,15,19,5,5,2,2,0,0,0
842,15,20,1,1,1,1,1,1,1
843,15,22,4,4,2,2,1,0,0
844,15,23,3,3,1,1,0,0,0
845,15,24,5,5,5,5,1,0,0
846,15,26,1,1,1,1,1,1,1
847,15,27,2,2,1,1,1,0,0
848,15,28,2,2,1,1,1,0,0
849,15,30,4,4,9,9,8,5,5
850,15,31,6,6,3,3,0,0,0
851,15,32,7,7,29,29,23,10,6
852,15,33,3,3,1,1,0,0,0
853,15,34,4,4,2,2,1,0,0
854,15,35,2,2,1,1,1,0,0
855,15,36,4,4,2,2,1,0,0
856,15,38,4,4,2,2,1,0,0
857,15,39,4,4,3,3,2,2,2
858,15,40,3,3,2,2,1,1,0
859,15,41,3,3,2,2,1,1,0
860,15,42,4,4,9,9,8,5,5
861,15,43,3,3,1,1,0,0,0
862,15,44,2,2,1,1,1,0,0
863,15,45,4,4,1,1,0,0,0
864,15,46,3,3,5,5,4,4,1
865,15,48,3,3,1,1,0,0,0
866,15,50,4,4,5,5,4,1,1
867,15,51,4,4,2,2,1,0,0
868,15,52,2,2,3,3,3,2,2
869,15,55,5,5,2,2,0,0,0
870,15,56,4,4,2,2,1,0,0
871,15,57,5,5,2,2,0,0,0
872,15,58,5,5,3,3,0,0,0
873,15,59,4,4,1,1,0,0,0
874,15,60,3,3,6,6,5,5,2
875,15,62,4,4,10,10,9,6,6
876,15,63,6,6,1,1,0,0,0
877,15,64,7,7,14,14,4,1,0
878,15,65,6,6,30,30,27,24,10
879,15,66,5,5,33,33,28,15,15
880,15,67,6,6,9,9,7,2,0
881,15,68,3,3,1,1,0,0,0
882,15,69,4,4,3,3,2,0,0
883,15,70,5,5,27,27,21,8,8
884,15,71,3,3,6,6,5,5,2
885,15,72,4,4,1,1,0,0,0
886,15,73,5,5,2,2,0,0,0
887,15,74,1,1,1,1,1,1,1
888,15,75,6,6,29,29,26,23,10
889,15,77,5,5,1,1,0,0,0
890,15,78,3,3,1,1,0,0,0
891,15,79,8,8,1,1,0,0,0
892,15,80,4,4,2,2,1,0,0
893,15,81,6,6,36,36,33,31,17
894,15,82,7,7,14,14,4,1,0
895,15,83,7,7,9,9,2,0,0
896,15,84,2,2,2,2,2,1,1
897,15,87,4,4,1,1,0,0,0
898,15,88,5,5,8,8,4,1,1
899,15,89,5,5,3,3,0,0,0
900,15,90,3,3,1,1,0,0,0
901,15,91,6,6,14,14,9,4,1
902,15,93,5,5,1,1,0,0,0
903,15,94,6,6,9,9,7,2,0
904,15,95,7,7,1,1,0,0,0
905,15,96,2,2,1,1,1,0,0
906,15,97,4,4,9,9,8,5,5
907,15,98,4,4,5,5,4,1,1
908,16,17,5,5,46,46,41,35,35
909,16,18,2,2,1,1,1,0,0
910,16,19,4,4,5,5,4,2,2
911,16,20,4,4,4,4,3,2,2
912,16,22,3,3,7,7,6,6,3
913,16,23,1,1,1,1,1,1,1
914,16,24,6,6,52,52,46,37,19
915,16,26,3,3,1,1,0,0,0
916,16,27,1,1,1,1,1,1,1
917,16,28,5,5,4,4,2,1,1
918,16,30,2,2,2,2,2,1,1
919,16,31,7,7,46,46,35,19,0
920,16,32,5,5,11,11,6,1,1
921,16,33,1,1,1,1,1,1,1
922,16,34,3,3,9,9,8,8,5
923,16,35,2,2,1,1,1,0,0
924,16,36,5,5,8,8,4,2,2
925,16,38,1,1,1,1,1,1,1
926,16,39,2,2,2,2,2,1,1
927,16,40,4,4,6,6,5,2,2
928,16,41,4,4,8,8,7,4,4
929,16,42,2,2,3,3,3,2,2
930,16,43,6,6,4,4,2,1,0
931,16,44,3,3,1,1,0,0,0
932,16,45,3,3,5,5,4,4,2
933,16,46,3,3,4,4,3,3,1
934,16,48,4,4,17,17,16,14,14
935,16,50,3,3,2,2,1,1,0
936,16,51,3,3,3,3,2,2,1
937,16,52,2,2,2,2,2,1,1
938,16,55,4,4,5,5,4,2,2
939,16,56,3,3,12,12,11,11,7
940,16,57,3,3,1,1,0,0,0
941,16,58,6,6,46,46,41,35,19
942,16,59,5,5,17,17,14,8,8
943,16,60,3,3,4,4,3,3,1
944,16,62,2,2,3,3,3,2,2
945,16,63,4,4,1,1,0,0,0
946,16,64,8,8,190,190,168,75,75
947,16,65,4,4,12,12,11,10,10
948,16,66,3,3,11,11,10,10,8
949,16,67,4,4,2,2,1,0,0
950,16,68,3,3,4,4,3,3,2
951,16,69,2,2,2,2,2,1,1
952,16,70,3,3,10,10,9,9,5
953,16,71,1,1,1,1,1,1,1
954,16,72,3,3,6,6,5,5,3
955,16,73,4,4,5,5,4,2,2
956,16,74,3,3,3,3,2,2,1
957,16,75,4,4,11,11,10,9,9
958,16,77,3,3,1,1,0,0,0
959,16,78,4,4,18,18,17,15,15
960,16,79,6,6,1,1,0,0,0
961,16,80,2,2,1,1,1,0,0
962,16,81,4,4,13,13,12,10,10
963,16,82,8,8,190,190,168,75,75
964,16,83,5,5,2,2,0,0,0
965,16,84,2,2,2,2,2,1,1
966,16,87,2,2,1,1,1,0,0
967,16,88,6,6,98,98,92,81,56
968,16,89,6,6,46,46,41,35,19
969,16,90,2,2,4,4,4,3,3
970,16,91,7,7,190,190,168,135,75
971,16,93,4,4,5,5,4,2,2
972,16,94,4,4,2,2,1,0,0
973,16,95,5,5,1,1,0,0,0
974,16,96,5,5,4,4,2,1,1
975,16,97,2,2,2,2,2,1,1
976,16,98,5,5,52,52,46,37,37
977,17,18,3,3,3,3,2,2,0
978,17,19,3,3,1,1,0,0,0
979,17,20,5,5,12,12,8,5,5
980,17,22,5,5,3,3,0,0,0
981,17,23,4,4,6,6,5,3,3
982,17,24,2,2,2,2,2,1,1
983,17,26,5,5,27,27,20,11,11
984,17,27,4,4,15,15,14,10,10
985,17,28,6,6,12,12,8,5,3
986,17,30,4,4,4,4,3,1,1
987,17,31,2,2,1,1,1,0,0
988,17,32,6,6,1,1,0,0,0
989,17,33,4,4,10,10,9,7,7
990,17,34,5,5,7,7,3,1,1
991,17,35,5,5,15,15,10,6,6
992,17,36,3,3,3,3,2,2,0
993,17,38,5,5,6,6,3,0,0
994,17,39,3,3,6,6,5,5,3
995,17,40,2,2,3,3,3,2,2
996,17,41,2,2,3,3,3,2,2
997,17,42,4,4,10,10,9,7,7
998,17,43,7,7,12,12,5,3,0
999,17,44,3,3,9,9,8,8,4
1000,17,45,5,5,4,4,1,1,1
1001,17,46,2,2,1,1,1,0,0
1002,17,48,1,1,1,1,1,1,1
1003,17,50,2,2,2,2,2,1,1
1004,17,51,2,2,1,1,1,0,0
1005,17,52,3,3,6,6,5,5,3
1006,17,55,3,3,1,1,0,0,0
1007,17,56,5,5,15,15,12,8,8
1008,17,57,5,5,27,27,23,17,17
1009,17,58,1,1,1,1,1,1,1
1010,17,59,1,1,1,1,1,1,1
1011,17,60,2,2,2,2,2,1,1
1012,17,62,4,4,10,10,9,7,7
1013,17,63,5,5,1,1,0,0,0
1014,17,64,3,3,3,3,2,2,0
1015,17,65,5,5,2,2,0,0,0
1016,17,66,4,4,11,11,10,8,8
1017,17,67,4,4,3,3,2,0,0
1018,17,68,2,2,3,3,3,2,2
1019,17,69,4,4,1,1,0,0,0
1020,17,70,4,4,1,1,0,0,0
1021,17,71,4,4,15,15,14,11,11
1022,17,72,5,5,18,18,15,11,11
1023,17,73,3,3,1,1,0,0,0
1024,17,74,4,4,9,9,8,5,5
1025,17,75,5,5,1,1,0,0,0
1026,17,77,4,4,1,1,0,0,0
1027,17,78,1,1,1,1,1,1,1
1028,17,79,7,7,1,1,0,0,0
1029,17,80,4,4,10,10,9,7,7
1030,17,81,5,5,12,12,9,5,5
1031,17,82,3,3,3,3,2,2,0
1032,17,83,5,5,3,3,0,0,0
1033,17,84,3,3,6,6,5,5,3
1034,17,87,3,3,1,1,0,0,0
1035,17,88,1,1,1,1,1,1,1
1036,17,89,1,1,1,1,1,1,1
1037,17,90,4,4,3,3,2,0,0
1038,17,91,2,2,3,3,3,2,2
1039,17,93,6,6,4,4,1,1,0
1040,17,94,4,4,3,3,2,0,0
1041,17,95,6,6,1,1,0,0,0
1042,17,96,6,6,12,12,8,5,3
1043,17,97,3,3,3,3,2,2,0
1044,17,98,1,1,1,1,1,1,1
1045,18,19,4,4,2,2,1,0,0
1046,18,20,2,2,2,2,2,1,1
1047,18,22,3,3,2,2,1,1,0
1048,18,23,2,2,1,1,1,0,0
1049,18,24,4,4,5,5,4,1,1
1050,18,26,2,2,3,3,3,2,2
1051,18,27,1,1,1,1,1,1,1
1052,18,28,3,3,2,2,1,1,0
1053,18,30,3,3,6,6,5,5,2
1054,18,31,5,5,3,3,0,0,0
1055,18,32,6,6,23,23,20,17,4
1056,18,33,2,2,1,1,1,0,0
1057,18,34,3,3,2,2,1,1,0
1058,18,35,2,2,1,1,1,0,0
1059,18,36,3,3,2,2,1,1,0
1060,18,38,3,3,2,2,1,1,0
1061,18,39,3,3,3,3,2,2,2
1062,18,40,2,2,2,2,2,1,1
1063,18,41,2,2,2,2,2,1,1
1064,18,42,3,3,6,6,5,5,2
1065,18,43,4,4,2,2,1,0,0
1066,18,44,1,1,1,1,1,1,1
1067,18,45,3,3,1,1,0,0,0
1068,18,46,2,2,2,2,2,1,1
1069,18,48,2,2,1,1,1,0,0
1070,18,50,3,3,5,5,4,4,1
1071,18,51,3,3,2,2,1,1,0
1072,18,52,1,1,1,1,1,1,1
1073,18,55,4,4,2,2,1,0,0
1074,18,56,3,3,2,2,1,1,0
1075,18,57,4,4,2,2,1,0,0
1076,18,58,4,4,3,3,2,0,0
1077,18,59,3,3,1,1,0,0,0
1078,18,60,2,2,3,3,3,2,2
1079,18,62,3,3,7,7,6,6,2
1080,18,63,5,5,1,1,0,0,0
1081,18,64,6,6,14,14,9,4,1
1082,18,65,5,5,24,24,21,18,18
1083,18,66,4,4,24,24,23,19,19
1084,18,67,5,5,9,9,7,2,2
1085,18,68,2,2,1,1,1,0,0
1086,18,69,3,3,3,3,2,2,0
1087,18,70,4,4,21,21,20,15,15
1088,18,71,2,2,3,3,3,2,2
1089,18,72,3,3,1,1,0,0,0
1090,18,73,4,4,2,2,1,0,0
1091,18,74,1,1,1,1,1,1,1
1092,18,75,5,5,23,23,20,17,17
1093,18,77,4,4,1,1,0,0,0
1094,18,78,2,2,1,1,1,0,0
1095,18,79,7,7,1,1,0,0,0
1096,18,80,3,3,2,2,1,1,0
1097,18,81,5,5,27,27,24,22,22
1098,18,82,6,6,14,14,9,4,1
1099,18,83,6,6,9,9,7,2,0
1100,18,84,1,1,1,1,1,1,1
1101,18,87,3,3,1,1,0,0,0
1102,18,88,4,4,8,8,7,4,4
1103,18,89,4,4,3,3,2,0,0
1104,18,90,2,2,1,1,1,0,0
1105,18,91,5,5,14,14,9,4,4
1106,18,93,4,4,1,1,0,0,0
1107,18,94,5,5,9,9,7,2,2
1108,18,95,6,6,1,1,0,0,0
1109,18,96,3,3,2,2,1,1,0
1110,18,97,3,3,6,6,5,5,5
1111,18,98,3,3,5,5,4,4,1
1112,19,20,6,6,9,9,6,4,1
1113,19,22,5,5,42,42,36,25,25
1114,19,23,3,3,2,2,1,1,0
1115,19,24,4,4,1,1,0,0,0
1116,19,26,6,6,26,26,23,22,21
1117,19,27,4,4,5,5,4,2,2
1118,19,28,7,7,9,9,4,1,0
1119,19,30,3,3,2,2,1,1,1
1120,19,31,5,5,1,1,0,0,0
1121,19,32,5,5,3,3,1,1,1
1122,19,33,3,3,3,3,2,2,1
1123,19,34,4,4,2,2,1,1,1
1124,19,35,5,5,5,5,2,1,1
1125,19,36,4,4,2,2,1,0,0
1126,19,38,4,4,2,2,1,0,0
1127,19,39,2,2,2,2,2,1,1
1128,19,40,4,4,10,10,9,6,6
1129,19,41,3,3,2,2,1,1,0
1130,19,42,3,3,4,4,3,3,1
1131,19,43,8,8,9,9,4,0,0
1132,19,44,4,4,4,4,3,2,2
1133,19,45,4,4,2,2,1,1,1
1134,19,46,3,3,1,1,0,0,0
1135,19,48,3,3,2,2,1,1,0
