,Source,Dest,Number of SP,SP length,Disparity
591,18,24,6,5,0.6133333333333334
592,18,25,1,4,0.0
593,18,27,1,4,0.0
594,18,28,1,3,0.0
595,18,30,1,4,0.0
596,18,31,4,5,0.5333333333333333
597,18,32,3,3,0.7777777777777778
598,18,33,1,2,0.0
599,18,34,2,3,0.6666666666666667
600,18,35,4,4,0.6666666666666666
601,18,36,3,4,0.5
602,18,37,1,4,0.0
603,18,38,1,1,0.0
604,18,39,1,4,0.0
605,18,40,9,5,0.5888888888888884
606,18,41,6,4,0.7
607,18,42,1,3,0.0
608,18,43,5,3,0.8000000000000002
609,18,44,2,5,0.4
610,18,45,1,4,0.0
611,18,47,1,5,0.0
612,18,48,1,3,0.0
613,18,49,3,4,0.5833333333333334
614,19,20,2,3,0.6666666666666667
615,19,21,1,1,0.0
616,19,22,1,1,0.0
617,19,23,2,3,0.6666666666666667
618,19,24,6,5,0.6133333333333333
619,19,25,1,1,0.0
620,19,27,7,2,1.0
621,19,28,6,4,0.5666666666666667
622,19,30,1,1,0.0
623,19,31,2,2,1.0
624,19,32,3,5,0.7999999999999999
625,19,33,6,3,0.7555555555555556
626,19,34,2,4,0.5
627,19,35,2,4,0.5
628,19,36,3,4,0.8333333333333334
629,19,37,5,2,1.0
630,19,38,7,4,0.6547619047619048
631,19,39,9,5,0.6222222222222223
632,19,40,1,1,0.0
633,19,41,2,2,1.0
634,19,42,5,2,1.0
635,19,43,1,3,0.0
636,19,44,4,5,0.5333333333333333
637,19,45,1,1,0.0
638,19,47,2,2,1.0
639,19,48,1,3,0.0
640,19,49,7,6,0.634920634920635
641,20,21,17,4,0.8382352941176471
642,20,22,1,2,0.0
643,20,23,1,1,0.0
644,20,24,2,2,1.0
645,20,25,1,2,0.0
646,20,27,2,3,1.0
647,20,28,3,3,0.6666666666666666
648,20,30,1,3,0.0
649,20,31,3,4,0.75
650,20,32,1,2,0.0
651,20,33,3,2,1.0
652,20,34,1,1,0.0
653,20,35,1,1,0.0
654,20,36,12,4,0.7727272727272727
655,20,37,1,3,0.0
656,20,38,8,3,0.8690476190476192
657,20,39,3,4,0.5
658,20,40,17,4,0.8382352941176471
659,20,41,1,1,0.0
660,20,42,1,2,0.0
661,20,43,1,1,0.0
662,20,44,1,2,0.0
663,20,45,5,3,0.8666666666666666
664,20,47,1,4,0.0
665,20,48,6,3,0.7999999999999999
666,20,49,3,3,0.7777777777777778
667,21,22,2,2,1.0
668,21,23,9,4,0.7430555555555556
669,21,24,43,6,0.7486157253599086
670,21,25,4,2,1.0
671,21,27,1,1,0.0
672,21,28,9,4,0.7291666666666666
673,21,30,1,1,0.0
674,21,31,1,1,0.0
675,21,32,1,5,0.0
676,21,33,7,3,0.746031746031746
677,21,34,18,5,0.6980392156862739
678,21,35,17,5,0.6705882352941173
679,21,36,1,3,0.0
680,21,37,1,1,0.0
681,21,38,8,4,0.6428571428571429
682,21,39,1,4,0.0
683,21,40,1,1,0.0
684,21,41,7,3,0.8253968253968254
685,21,42,6,2,1.0
686,21,43,1,3,0.0
687,21,44,26,6,0.6461538461538473
688,21,45,1,1,0.0
689,21,47,1,1,0.0
690,21,48,2,3,1.0
691,21,49,1,6,0.0
692,22,23,1,2,0.0
693,22,24,3,4,0.5833333333333334
694,22,25,1,1,0.0
695,22,27,2,2,1.0
696,22,28,5,4,0.675
697,22,30,2,2,1.0
698,22,31,5,3,0.8
699,22,32,1,4,0.0
700,22,33,5,3,0.9
701,22,34,1,3,0.0
702,22,35,1,3,0.0
703,22,36,27,5,0.8319088319088327
704,22,37,15,3,0.8634920634920638
705,22,38,8,4,0.7678571428571429
706,22,39,5,5,0.5399999999999999
707,22,40,2,2,1.0
708,22,41,1,1,0.0
709,22,42,2,2,1.0
710,22,43,4,3,0.777777777777778
711,22,44,2,4,0.5
712,22,45,1,1,0.0
713,22,47,4,3,0.7777777777777778
714,22,48,12,4,0.803030303030303
715,22,49,3,5,0.4666666666666666
716,23,24,1,2,0.0
717,23,25,1,2,0.0
718,23,27,1,3,0.0
719,23,28,1,3,0.0
720,23,30,15,4,0.8
721,23,31,1,4,0.0
722,23,32,2,3,0.6666666666666667
723,23,33,1,2,0.0
724,23,34,2,2,1.0
725,23,35,2,2,1.0
726,23,36,4,4,0.5833333333333334
727,23,37,9,4,0.7638888888888888
728,23,38,2,3,0.6666666666666667
729,23,39,1,4,0.0
730,23,40,9,4,0.7430555555555556
731,23,41,1,1,0.0
732,23,42,6,3,0.8444444444444446
733,23,43,2,2,1.0
734,23,44,1,2,0.0
735,23,45,4,3,0.777777777777778
736,23,47,28,5,0.766666666666668
737,23,48,2,3,0.6666666666666667
738,23,49,6,4,0.7
739,24,25,3,4,0.5833333333333334
740,24,27,5,5,0.6799999999999999
741,24,28,7,5,0.5809523809523812
742,24,30,2,5,0.4
743,24,31,7,6,0.626984126984127
744,24,32,4,3,0.777777777777778
745,24,33,7,4,0.7261904761904762
746,24,34,2,2,1.0
747,24,35,1,1,0.0
748,24,36,28,6,0.6904761904761901
749,24,37,2,5,0.4
750,24,38,3,4,0.5833333333333334
751,24,39,7,6,0.4841269841269842
752,24,40,43,6,0.7486157253599118
753,24,41,3,3,0.7777777777777778
754,24,42,2,4,0.5
755,24,43,2,3,0.6666666666666667
756,24,44,1,1,0.0
757,24,45,14,5,0.7208791208791206
758,24,47,2,6,0.33333333333333337
759,24,48,14,5,0.6813186813186809
760,24,49,1,3,0.0
761,25,27,1,1,0.0
762,25,28,1,3,0.0
763,25,30,5,2,1.0
764,25,31,1,2,0.0
765,25,32,1,4,0.0
766,25,33,1,2,0.0
767,25,34,1,3,0.0
768,25,35,1,3,0.0
769,25,36,5,4,0.75
770,25,37,3,2,1.0
771,25,38,1,3,0.0
772,25,39,1,4,0.0
773,25,40,4,2,1.0
774,25,41,1,1,0.0
775,25,42,1,1,0.0
776,25,43,7,3,0.8730158730158729
777,25,44,2,4,0.5
778,25,45,1,1,0.0
779,25,47,12,3,0.8686868686868682
780,25,48,2,3,0.6666666666666667
781,25,49,3,5,0.4666666666666666
782,27,28,1,3,0.0
783,27,30,1,1,0.0
784,27,31,3,2,1.0
785,27,32,8,5,0.7071428571428573
786,27,33,1,2,0.0
787,27,34,2,4,0.75
788,27,35,2,4,0.75
789,27,36,8,4,0.8303571428571429
790,27,37,1,1,0.0
791,27,38,1,3,0.0
792,27,39,1,4,0.0
793,27,40,1,1,0.0
794,27,41,1,2,0.0
795,27,42,1,1,0.0
796,27,43,4,3,0.777777777777778
797,27,44,3,5,0.6
798,27,45,1,1,0.0
799,27,47,3,2,1.0
800,27,48,3,3,0.7777777777777778
801,27,49,12,6,0.714646464646465
802,28,30,1,3,0.0
803,28,31,2,3,0.6666666666666667
804,28,32,3,4,0.5
805,28,33,1,1,0.0
806,28,34,6,4,0.65
807,28,35,3,4,0.5
808,28,36,1,1,0.0
809,28,37,1,3,0.0
810,28,38,1,2,0.0
811,28,39,1,2,0.0
812,28,40,7,4,0.5595238095238095
813,28,41,2,3,0.6666666666666667
814,28,42,1,2,0.0
815,28,43,1,2,0.0
816,28,44,4,5,0.46666666666666673
817,28,45,1,3,0.0
818,28,47,3,4,0.8333333333333334
819,28,48,3,2,1.0
820,28,49,3,5,0.4000000000000001
821,30,31,3,2,1.0
822,30,32,7,5,0.6285714285714287
823,30,33,1,2,0.0
824,30,34,1,4,0.0
825,30,35,1,4,0.0
826,30,36,8,4,0.8303571428571429
827,30,37,1,1,0.0
828,30,38,1,3,0.0
829,30,39,1,4,0.0
830,30,40,1,1,0.0
831,30,41,9,3,0.851851851851852
832,30,42,1,1,0.0
833,30,43,4,3,0.777777777777778
834,30,44,1,5,0.0
835,30,45,1,1,0.0
836,30,47,3,2,1.0
837,30,48,3,3,0.7777777777777778
838,30,49,9,6,0.6157407407407407
839,31,32,23,6,0.712121212121212
840,31,33,4,3,0.888888888888889
841,31,34,3,5,0.6
842,31,35,3,5,0.6
843,31,36,1,2,0.0
844,31,37,1,1,0.0
845,31,38,4,4,0.6666666666666666
846,31,39,1,3,0.0
847,31,40,4,2,1.0
848,31,41,1,3,0.0
849,31,42,2,2,1.0
850,31,43,12,4,0.8106060606060606
851,31,44,4,6,0.5555555555555556
852,31,45,2,2,1.0
853,31,47,1,1,0.0
854,31,48,1,2,0.0
855,31,49,29,7,0.7009148486981001
856,32,33,3,3,0.6666666666666666
857,32,34,1,1,0.0
858,32,35,3,2,1.0
859,32,36,10,5,0.6133333333333333
860,32,37,7,5,0.6285714285714287
861,32,38,1,2,0.0
862,32,39,3,5,0.4000000000000001
863,32,40,1,5,0.0
864,32,41,1,3,0.0
865,32,42,6,4,0.7333333333333333
866,32,43,3,3,0.888888888888889
867,32,44,1,3,0.0
868,32,45,12,5,0.7757575757575758
869,32,47,9,6,0.5925925925925926
870,32,48,4,4,0.5833333333333334
871,32,49,1,1,0.0
872,33,34,6,3,0.8666666666666666
873,33,35,3,3,0.6666666666666666
874,33,36,3,2,1.0
