,Source,Dest,Number of SP,SP length,Disparity
945,8,91,12,5,0.6848484848484848
946,8,93,3,5,0.4666666666666666
947,8,0,2,6,0.33333333333333337
948,8,96,7,5,0.5523809523809524
949,31,91,1,1,0.0
950,31,93,4,8,0.3541666666666667
951,31,0,1,8,0.0
952,31,96,12,8,0.42234848484848486
953,91,93,16,8,0.48541666666666666
954,91,0,4,8,0.2916666666666667
955,91,96,53,8,0.5956095791001451
956,93,0,18,6,0.508714596949891
957,93,96,5,7,0.42857142857142855
958,0,96,2,8,0.25
959,33,16,1,1,0.0
960,33,23,1,1,0.0
961,33,42,1,1,0.0
962,33,69,1,1,0.0
963,33,71,1,1,0.0
964,33,32,6,4,0.5666666666666667
965,33,35,1,2,0.0
966,33,14,3,3,0.6666666666666666
967,16,23,1,1,0.0
968,16,42,3,2,1.0
969,16,69,2,2,1.0
970,16,71,1,1,0.0
971,16,32,11,5,0.5381818181818183
972,16,35,1,2,0.0
973,16,14,6,4,0.6166666666666667
974,23,42,1,1,0.0
975,23,69,1,1,0.0
976,23,71,1,1,0.0
977,23,32,3,4,0.5
978,23,35,1,2,0.0
979,23,14,16,4,0.66875
980,42,69,1,1,0.0
981,42,71,1,1,0.0
982,42,32,1,3,0.0
983,42,35,4,3,0.6666666666666669
984,42,14,3,3,0.6666666666666666
985,69,71,5,2,1.0
986,69,32,1,3,0.0
987,69,35,3,3,0.6666666666666666
988,69,14,18,4,0.6764705882352942
989,71,32,2,4,0.5
990,71,35,1,2,0.0
991,71,14,2,3,0.6666666666666667
992,32,35,19,6,0.4795321637426897
993,32,14,4,5,0.4666666666666666
994,35,14,1,4,0.0
995,65,12,1,1,0.0
996,65,57,1,1,0.0
997,65,70,1,1,0.0
998,65,75,1,1,0.0
999,65,77,1,1,0.0
1000,65,95,1,2,0.0
1001,65,28,2,7,0.2857142857142857
1002,65,63,1,2,0.0
1003,12,57,2,2,1.0
1004,12,70,2,2,1.0
1005,12,75,1,2,0.0
1006,12,77,1,1,0.0
1007,12,95,1,1,0.0
1008,12,28,15,8,0.43452380952380953
1009,12,63,1,2,0.0
1010,57,70,1,1,0.0
1011,57,75,1,1,0.0
1012,57,77,1,1,0.0
1013,57,95,2,3,0.6666666666666667
1014,57,28,20,7,0.49774436090225577
1015,57,63,2,2,1.0
1016,70,75,1,1,0.0
1017,70,77,1,1,0.0
1018,70,95,2,3,0.6666666666666667
1019,70,28,2,6,0.33333333333333337
1020,70,63,1,2,0.0
1021,75,77,3,2,1.0
1022,75,95,1,3,0.0
1023,75,28,2,7,0.2857142857142857
1024,75,63,4,3,0.7777777777777778
1025,77,95,1,2,0.0
