,Source,Dest,Number of SP,SP length,Disparity
117,16,11,1,1,0.0
118,16,37,2,2,1.0
119,16,20,3,3,0.888888888888889
120,16,39,1,3,0.0
121,11,37,1,1,0.0
122,11,20,1,2,0.0
123,11,39,1,3,0.0
124,37,20,1,1,0.0
125,37,39,1,2,0.0
126,20,39,1,1,0.0
127,7,12,1,1,0.0
128,7,8,1,2,0.0
129,12,8,1,1,0.0
130,31,25,1,1,0.0
131,2,47,1,3,0.0
132,2,42,1,3,0.0
133,47,42,1,1,0.0
134,30,15,1,1,0.0
135,30,9,3,6,0.5555555555555556
136,30,27,3,5,0.6666666666666666
137,15,9,1,5,0.0
138,15,27,1,4,0.0
139,9,27,1,1,0.0
140,41,38,1,1,0.0
141,41,35,2,2,1.0
142,41,33,1,1,0.0
143,41,40,1,1,0.0
144,38,35,1,1,0.0
145,38,33,1,1,0.0
146,38,40,2,2,1.0
147,35,33,1,1,0.0
148,35,40,1,2,0.0
149,33,40,1,1,0.0
150,24,18,1,1,0.0
151,24,44,1,2,0.0
152,18,44,1,1,0.0
153,20,37,1,1,0.0
154,20,30,1,2,0.0
155,37,30,1,1,0.0
156,49,34,1,1,0.0
157,49,8,1,2,0.0
158,49,15,1,3,0.0
159,34,8,1,1,0.0
160,34,15,1,2,0.0
161,8,15,1,3,0.0
162,23,43,1,1,0.0
163,23,48,1,2,0.0
164,43,48,1,1,0.0
165,18,44,1,1,0.0
166,10,17,1,1,0.0
167,10,7,1,1,0.0
168,17,7,1,1,0.0
169,42,40,1,1,0.0
170,42,46,2,2,1.0
171,42,2,1,3,0.0
172,40,46,1,1,0.0
173,40,2,4,4,0.7916666666666666
174,46,2,4,4,0.7083333333333334
175,19,22,1,1,0.0
176,19,12,1,2,0.0
177,19,3,2,3,0.6666666666666667
178,22,12,1,2,0.0
179,22,3,1,2,0.0
180,12,3,1,3,0.0
181,16,4,1,1,0.0
182,16,14,1,4,0.0
183,4,14,1,5,0.0
184,38,33,1,1,0.0
185,38,35,1,1,0.0
186,38,9,1,3,0.0
187,33,35,1,1,0.0
188,33,9,1,3,0.0
189,35,9,2,4,0.5
190,25,31,1,1,0.0
191,11,39,1,3,0.0
192,45,27,1,1,0.0
193,45,41,1,2,0.0
194,45,47,1,4,0.0
195,27,41,1,1,0.0
196,27,47,1,3,0.0
197,41,47,1,2,0.0
198,37,20,1,1,0.0
199,37,39,1,2,0.0
200,37,42,1,2,0.0
201,37,47,1,1,0.0
202,20,39,1,1,0.0
203,20,42,1,2,0.0
204,20,47,1,2,0.0
205,39,42,1,1,0.0
206,39,47,1,2,0.0
207,42,47,1,1,0.0
208,34,43,1,1,0.0
209,34,3,1,2,0.0
210,34,2,1,3,0.0
211,43,3,1,1,0.0
212,43,2,1,2,0.0
213,3,2,1,1,0.0
214,8,12,1,1,0.0
215,8,7,1,2,0.0
216,12,7,1,1,0.0
217,25,31,1,1,0.0
218,23,16,1,1,0.0
219,23,15,2,2,1.0
220,16,15,1,1,0.0
221,38,35,1,1,0.0
222,38,33,1,1,0.0
223,38,41,1,1,0.0
224,35,33,1,1,0.0
225,35,41,2,2,1.0
226,33,41,1,1,0.0
227,30,11,1,1,0.0
228,40,48,1,1,0.0
229,40,46,1,1,0.0
230,40,9,1,3,0.0
231,48,46,1,1,0.0
232,48,9,2,4,0.5
233,46,9,2,4,0.5
234,49,14,1,5,0.0
235,18,44,1,1,0.0
236,4,22,1,3,0.0
237,4,19,2,4,0.5
238,22,19,1,1,0.0
239,45,17,1,1,0.0
240,45,10,2,2,1.0
241,45,27,1,1,0.0
242,17,10,1,1,0.0
243,17,27,1,2,0.0
244,10,27,2,3,0.6666666666666667
245,19,40,1,1,0.0
246,19,48,1,1,0.0
247,19,12,1,2,0.0
248,19,8,1,3,0.0
249,40,48,1,1,0.0
250,40,12,1,2,0.0
251,40,8,1,3,0.0
252,48,12,1,1,0.0
253,48,8,1,2,0.0
254,12,8,1,1,0.0
255,22,43,1,1,0.0
256,22,34,1,2,0.0
257,22,49,1,3,0.0
258,43,34,1,1,0.0
259,43,49,1,2,0.0
260,34,49,1,1,0.0
261,46,33,1,1,0.0
262,46,35,1,2,0.0
263,46,38,1,2,0.0
264,33,35,1,1,0.0
265,33,38,1,1,0.0
266,35,38,1,1,0.0
267,25,31,1,1,0.0
268,17,10,1,1,0.0
269,30,15,1,1,0.0
270,30,11,1,1,0.0
271,30,37,1,1,0.0
272,15,11,1,1,0.0
273,15,37,2,2,1.0
274,11,37,1,1,0.0
275,9,27,1,1,0.0
276,9,45,1,2,0.0
277,9,7,1,3,0.0
278,27,45,1,1,0.0
279,27,7,1,2,0.0
280,45,7,1,1,0.0
281,24,18,1,1,0.0
282,24,44,1,2,0.0
283,18,44,1,1,0.0
284,4,16,1,1,0.0
285,4,23,1,2,0.0
286,4,14,1,5,0.0
287,16,23,1,1,0.0
288,16,14,1,4,0.0
289,23,14,1,4,0.0
290,41,2,3,4,0.75
291,47,42,1,1,0.0
292,47,39,1,2,0.0
293,47,20,1,2,0.0
294,42,39,1,1,0.0
295,42,20,1,2,0.0
296,39,20,1,1,0.0
297,47,42,1,1,0.0
298,47,39,1,2,0.0
299,47,38,2,3,0.6666666666666667
300,42,39,1,1,0.0
301,42,38,2,2,1.0
302,39,38,1,2,0.0
303,22,48,1,1,0.0
304,22,12,1,2,0.0
305,22,43,1,1,0.0
306,22,16,1,2,0.0
307,48,12,1,1,0.0
308,48,43,1,1,0.0
309,48,16,1,2,0.0
310,12,43,1,2,0.0
311,12,16,1,3,0.0
312,43,16,1,1,0.0
313,44,18,1,1,0.0
314,44,24,1,2,0.0
315,18,24,1,1,0.0
316,41,27,1,1,0.0
317,41,9,1,2,0.0
318,27,9,1,1,0.0
319,33,40,1,1,0.0
320,33,49,1,3,0.0
321,33,10,1,4,0.0
322,40,49,2,4,0.5
323,40,10,1,4,0.0
324,49,10,1,5,0.0
325,7,45,1,1,0.0
326,7,17,1,1,0.0
327,45,17,1,1,0.0
328,8,34,1,1,0.0
329,8,23,1,2,0.0
330,34,23,1,1,0.0
331,15,11,1,1,0.0
332,15,37,2,2,1.0
333,15,30,1,1,0.0
334,11,37,1,1,0.0
335,11,30,1,1,0.0
336,37,30,1,1,0.0
337,46,19,1,1,0.0
338,46,35,1,2,0.0
339,19,35,4,3,0.6666666666666669
340,3,2,1,1,0.0
341,3,20,1,2,0.0
342,3,14,1,4,0.0
343,2,20,1,1,0.0
344,2,14,1,4,0.0
345,20,14,1,3,0.0
346,31,25,1,1,0.0
347,17,10,1,1,0.0
348,48,22,1,1,0.0
349,48,33,1,1,0.0
350,48,40,1,1,0.0
351,48,41,2,2,1.0
352,22,33,1,1,0.0
353,22,40,4,2,1.0
354,22,41,1,2,0.0
355,33,40,1,1,0.0
356,33,41,1,1,0.0
357,40,41,1,1,0.0
358,16,3,1,1,0.0
359,16,35,1,3,0.0
360,3,35,1,3,0.0
361,18,44,1,1,0.0
362,2,20,1,1,0.0
363,2,39,1,2,0.0
364,20,39,1,1,0.0
365,19,46,1,1,0.0
366,9,27,1,1,0.0
367,9,45,1,2,0.0
368,9,7,1,3,0.0
369,9,8,1,5,0.0
370,27,45,1,1,0.0
371,27,7,1,2,0.0
372,27,8,1,4,0.0
373,45,7,1,1,0.0
374,45,8,1,3,0.0
375,7,8,1,2,0.0
376,42,47,1,1,0.0
377,42,12,2,3,0.6666666666666667
378,47,12,2,4,0.5
379,37,11,1,1,0.0
380,37,4,2,3,0.6666666666666667
381,11,4,1,2,0.0
382,30,15,1,1,0.0
383,30,14,1,4,0.0
384,30,38,2,4,0.5
385,15,14,1,4,0.0
386,15,38,1,3,0.0
387,14,38,2,3,0.6666666666666667
388,23,43,1,1,0.0
389,23,34,1,1,0.0
390,23,49,1,2,0.0
391,43,34,1,1,0.0
392,43,49,1,2,0.0
393,34,49,1,1,0.0
394,9,27,1,1,0.0
395,9,45,1,2,0.0
396,9,7,1,3,0.0
397,27,45,1,1,0.0
398,27,7,1,2,0.0
399,45,7,1,1,0.0
400,25,31,1,1,0.0
401,41,40,1,1,0.0
402,41,42,1,1,0.0
403,41,39,2,2,1.0
404,40,42,1,1,0.0
405,40,39,2,2,1.0
406,42,39,1,1,0.0
407,3,43,1,1,0.0
408,3,48,1,2,0.0
409,43,48,1,1,0.0
410,4,16,1,1,0.0
411,4,15,1,2,0.0
412,16,15,1,1,0.0
413,34,49,1,1,0.0
414,34,12,1,2,0.0
415,34,8,1,1,0.0
416,49,12,1,3,0.0
417,49,8,1,2,0.0
418,12,8,1,1,0.0
419,19,10,1,4,0.0
420,19,38,5,3,0.7666666666666668
421,10,38,3,5,0.7333333333333334
422,23,20,5,4,0.825
423,23,2,2,3,0.6666666666666667
424,23,14,1,4,0.0
425,20,2,1,1,0.0
426,20,14,1,3,0.0
427,2,14,1,4,0.0
428,37,30,1,1,0.0
429,37,17,1,6,0.0
430,30,17,2,6,0.33333333333333337
431,18,44,1,1,0.0
432,46,22,1,1,0.0
433,46,33,1,1,0.0
434,46,35,1,2,0.0
435,46,47,2,3,0.6666666666666667
436,22,33,1,1,0.0
437,22,35,1,2,0.0
438,22,47,1,3,0.0
439,33,35,1,1,0.0
440,33,47,1,2,0.0
441,35,47,1,3,0.0
442,23,34,1,1,0.0
443,23,49,1,2,0.0
444,23,35,1,3,0.0
445,34,49,1,1,0.0
446,34,35,1,3,0.0
447,49,35,1,4,0.0
448,24,18,1,1,0.0
449,24,44,1,2,0.0
450,18,44,1,1,0.0
451,8,39,2,4,0.75
452,8,33,2,3,1.0
453,8,38,2,4,0.75
454,8,46,1,3,0.0
455,39,33,1,1,0.0
456,39,38,1,2,0.0
457,39,46,1,2,0.0
458,33,38,1,1,0.0
459,33,46,1,1,0.0
460,38,46,1,2,0.0
461,12,48,1,1,0.0
462,12,43,1,2,0.0
463,12,22,1,2,0.0
464,48,43,1,1,0.0
465,48,22,1,1,0.0
466,43,22,1,1,0.0
467,45,17,1,1,0.0
468,45,10,2,2,1.0
469,45,7,1,1,0.0
470,45,9,1,2,0.0
471,17,10,1,1,0.0
472,17,7,1,1,0.0
473,17,9,1,3,0.0
474,10,7,1,1,0.0
475,10,9,2,4,0.5
476,7,9,1,3,0.0
477,2,20,1,1,0.0
478,2,27,3,5,0.6
479,2,41,3,4,0.75
480,20,27,2,4,0.5
481,20,41,2,3,0.6666666666666667
482,27,41,1,1,0.0
483,42,14,1,1,0.0
484,42,19,1,2,0.0
485,14,19,1,3,0.0
486,47,37,1,1,0.0
487,47,30,1,2,0.0
488,37,30,1,1,0.0
489,15,11,1,1,0.0
490,15,16,1,1,0.0
491,15,3,2,2,1.0
492,15,4,1,2,0.0
493,11,16,1,1,0.0
494,11,3,1,2,0.0
495,11,4,1,2,0.0
496,16,3,1,1,0.0
497,16,4,1,1,0.0
498,3,4,1,2,0.0
499,25,31,1,1,0.0
500,39,33,1,1,0.0
501,39,46,1,2,0.0
502,39,22,1,2,0.0
503,39,19,5,3,0.7666666666666668
504,33,46,1,1,0.0
505,33,22,1,1,0.0
506,33,19,4,2,1.0
507,46,22,1,1,0.0
508,46,19,1,1,0.0
509,22,19,1,1,0.0
510,23,16,1,1,0.0
511,23,15,2,2,1.0
512,23,47,3,4,0.8333333333333334
513,16,15,1,1,0.0
514,16,47,2,3,0.6666666666666667
515,15,47,2,3,0.6666666666666667
516,17,45,1,1,0.0
517,17,7,1,1,0.0
518,17,10,1,1,0.0
519,17,9,1,3,0.0
520,45,7,1,1,0.0
521,45,10,2,2,1.0
522,45,9,1,2,0.0
523,7,10,1,1,0.0
524,7,9,1,3,0.0
525,10,9,2,4,0.5
526,8,34,1,1,0.0
527,8,49,1,2,0.0
528,34,49,1,1,0.0
529,11,30,1,1,0.0
530,11,37,1,1,0.0
531,11,20,1,2,0.0
532,30,37,1,1,0.0
533,30,20,1,2,0.0
534,37,20,1,1,0.0
535,43,48,1,1,0.0
536,43,40,2,2,1.0
537,43,42,1,2,0.0
538,43,14,1,3,0.0
539,48,40,1,1,0.0
540,48,42,2,2,1.0
541,48,14,2,3,0.6666666666666667
542,40,42,1,1,0.0
543,40,14,1,2,0.0
544,42,14,1,1,0.0
545,3,2,1,1,0.0
546,3,12,1,3,0.0
547,2,12,1,4,0.0
548,4,38,1,4,0.0
549,4,35,1,4,0.0
550,38,35,1,1,0.0
551,41,27,1,1,0.0
552,28,36,1,1,0.0
553,27,45,1,1,0.0
554,27,20,2,4,0.5
555,27,2,3,5,0.6
556,27,3,1,4,0.0
557,45,20,2,5,0.4
558,45,2,4,6,0.6944444444444445
559,45,3,2,5,0.8
560,20,2,1,1,0.0
561,20,3,1,2,0.0
562,2,3,1,1,0.0
563,30,37,1,1,0.0
564,30,47,1,2,0.0
565,37,47,1,1,0.0
566,36,28,1,1,0.0
567,34,49,1,1,0.0
568,39,33,1,1,0.0
569,39,22,1,2,0.0
570,33,22,1,1,0.0
571,40,48,1,1,0.0
572,40,43,2,2,1.0
573,40,15,2,3,0.6666666666666667
574,48,43,1,1,0.0
575,48,15,1,2,0.0
576,43,15,1,1,0.0
577,42,14,1,1,0.0
578,42,11,1,3,0.0
579,42,9,1,3,0.0
580,14,11,1,4,0.0
581,14,9,1,4,0.0
582,11,9,3,6,0.5555555555555556
583,31,25,1,1,0.0
584,23,16,1,1,0.0
585,23,4,1,2,0.0
586,16,4,1,1,0.0
587,17,7,1,1,0.0
588,17,12,1,2,0.0
589,17,8,1,3,0.0
590,7,12,1,1,0.0
591,7,8,1,2,0.0
592,12,8,1,1,0.0
593,41,38,1,1,0.0
594,41,35,2,2,1.0
595,38,35,1,1,0.0
596,10,19,1,4,0.0
597,10,46,1,4,0.0
598,19,46,1,1,0.0
599,35,38,1,1,0.0
600,35,41,2,2,1.0
601,35,27,2,3,0.6666666666666667
602,35,9,2,4,0.5
603,38,41,1,1,0.0
604,38,27,1,2,0.0
605,38,9,1,3,0.0
606,41,27,1,1,0.0
607,41,9,1,2,0.0
608,27,9,1,1,0.0
609,39,20,1,1,0.0
610,39,2,1,2,0.0
611,20,2,1,1,0.0
612,28,36,1,1,0.0
613,42,14,1,1,0.0
614,42,45,1,3,0.0
615,42,7,3,4,0.8333333333333334
616,14,45,1,4,0.0
617,14,7,3,5,0.6666666666666666
618,45,7,1,1,0.0
619,37,47,1,1,0.0
620,24,18,1,1,0.0
621,12,8,1,1,0.0
622,12,34,1,2,0.0
623,12,49,1,3,0.0
624,12,10,1,2,0.0
625,8,34,1,1,0.0
626,8,49,1,2,0.0
627,8,10,1,3,0.0
628,34,49,1,1,0.0
629,34,10,1,4,0.0
630,49,10,1,5,0.0
631,11,15,1,1,0.0
632,11,43,2,2,1.0
633,11,3,1,2,0.0
634,11,23,1,2,0.0
635,15,43,1,1,0.0
636,15,3,2,2,1.0
637,15,23,2,2,1.0
638,43,3,1,1,0.0
639,43,23,1,1,0.0
640,3,23,2,2,1.0
641,46,33,1,1,0.0
642,46,48,1,1,0.0
643,33,48,1,1,0.0
644,30,16,1,1,0.0
645,30,4,1,2,0.0
646,30,17,2,6,0.33333333333333337
647,16,4,1,1,0.0
648,16,17,1,5,0.0
649,4,17,1,6,0.0
650,40,19,1,1,0.0
651,17,10,1,1,0.0
652,17,7,1,1,0.0
653,10,7,1,1,0.0
654,42,40,1,1,0.0
655,42,41,1,1,0.0
656,42,38,2,2,1.0
657,42,35,1,2,0.0
658,40,41,1,1,0.0
659,40,38,2,2,1.0
660,40,35,1,2,0.0
661,41,38,1,1,0.0
662,41,35,2,2,1.0
663,38,35,1,1,0.0
664,33,46,1,1,0.0
665,33,19,4,2,1.0
666,46,19,1,1,0.0
667,48,12,1,1,0.0
668,48,8,1,2,0.0
669,48,34,1,2,0.0
670,48,49,1,3,0.0
671,12,8,1,1,0.0
672,12,34,1,2,0.0
673,12,49,1,3,0.0
674,8,34,1,1,0.0
675,8,49,1,2,0.0
676,34,49,1,1,0.0
677,22,43,1,1,0.0
678,22,15,1,2,0.0
679,43,15,1,1,0.0
680,9,27,1,1,0.0
681,9,45,1,2,0.0
682,27,45,1,1,0.0
683,24,18,1,1,0.0
684,24,44,1,2,0.0
685,18,44,1,1,0.0
686,25,31,1,1,0.0
687,14,4,1,5,0.0
688,23,16,1,1,0.0
689,23,3,2,2,1.0
690,23,2,2,3,0.6666666666666667
691,23,47,3,4,0.8333333333333334
692,16,3,1,1,0.0
693,16,2,1,2,0.0
694,16,47,2,3,0.6666666666666667
695,3,2,1,1,0.0
696,3,47,4,4,0.8333333333333334
697,2,47,1,3,0.0
698,30,11,1,1,0.0
699,30,37,1,1,0.0
700,30,20,1,2,0.0
701,11,37,1,1,0.0
702,11,20,1,2,0.0
703,37,20,1,1,0.0
704,18,24,1,1,0.0
705,4,20,3,4,0.6666666666666666
706,4,39,1,4,0.0
707,20,39,1,1,0.0
708,43,3,1,1,0.0
709,43,2,1,2,0.0
710,3,2,1,1,0.0
711,48,12,1,1,0.0
712,48,23,1,2,0.0
713,12,23,2,3,1.0
714,11,15,1,1,0.0
715,11,16,1,1,0.0
716,11,30,1,1,0.0
717,11,37,1,1,0.0
718,15,16,1,1,0.0
719,15,30,1,1,0.0
720,15,37,2,2,1.0
721,16,30,1,1,0.0
722,16,37,2,2,1.0
723,30,37,1,1,0.0
724,41,27,1,1,0.0
725,41,45,1,2,0.0
726,27,45,1,1,0.0
727,14,7,3,5,0.6666666666666666
728,14,17,1,5,0.0
729,7,17,1,1,0.0
730,42,40,1,1,0.0
731,42,19,1,2,0.0
732,42,35,1,2,0.0
733,40,19,1,1,0.0
734,40,35,1,2,0.0
735,19,35,4,3,0.6666666666666669
736,9,8,1,5,0.0
737,9,34,1,5,0.0
738,9,49,1,6,0.0
739,8,34,1,1,0.0
740,8,49,1,2,0.0
741,34,49,1,1,0.0
742,10,38,3,5,0.7333333333333334
743,46,33,1,1,0.0
744,46,22,1,1,0.0
745,46,47,2,3,0.6666666666666667
746,33,22,1,1,0.0
747,33,47,1,2,0.0
748,22,47,1,3,0.0
749,39,42,1,1,0.0
750,39,47,1,2,0.0
751,39,20,1,1,0.0
752,39,2,1,2,0.0
753,42,47,1,1,0.0
754,42,20,1,2,0.0
755,42,2,1,3,0.0
756,47,20,1,2,0.0
757,47,2,1,3,0.0
758,20,2,1,1,0.0
759,14,7,3,5,0.6666666666666666
760,14,45,1,4,0.0
761,7,45,1,1,0.0
762,41,40,1,1,0.0
763,41,48,2,2,1.0
764,41,46,2,2,1.0
765,40,48,1,1,0.0
766,40,46,1,1,0.0
767,48,46,1,1,0.0
768,33,38,1,1,0.0
769,33,35,1,1,0.0
770,33,22,1,1,0.0
771,33,43,1,1,0.0
772,38,35,1,1,0.0
773,38,22,1,2,0.0
774,38,43,1,2,0.0
775,35,22,1,2,0.0
776,35,43,1,2,0.0
777,22,43,1,1,0.0
778,15,30,1,1,0.0
779,15,37,2,2,1.0
780,15,23,2,2,1.0
781,30,37,1,1,0.0
782,30,23,1,2,0.0
783,37,23,2,3,0.6666666666666667
784,17,10,1,1,0.0
785,17,8,1,3,0.0
786,17,34,1,4,0.0
787,17,49,1,5,0.0
788,10,8,1,3,0.0
789,10,34,1,4,0.0
790,10,49,1,5,0.0
791,8,34,1,1,0.0
792,8,49,1,2,0.0
793,34,49,1,1,0.0
794,16,11,1,1,0.0
795,16,9,1,5,0.0
796,16,27,1,4,0.0
797,11,9,3,6,0.5555555555555556
798,11,27,3,5,0.6666666666666666
799,9,27,1,1,0.0
800,18,24,1,1,0.0
801,12,3,1,3,0.0
802,28,36,1,1,0.0
803,31,25,1,1,0.0
804,33,41,1,1,0.0
805,33,40,1,1,0.0
806,33,42,1,1,0.0
807,41,40,1,1,0.0
808,41,42,1,1,0.0
809,40,42,1,1,0.0
810,47,37,1,1,0.0
811,47,11,1,2,0.0
812,47,35,1,3,0.0
813,37,11,1,1,0.0
814,37,35,2,4,0.75
815,11,35,2,4,0.5
816,2,20,1,1,0.0
817,2,39,1,2,0.0
818,2,8,1,4,0.0
819,20,39,1,1,0.0
820,20,8,3,5,0.7333333333333334
821,39,8,2,4,0.75
822,10,17,1,1,0.0
823,10,45,2,2,1.0
824,10,7,1,1,0.0
825,10,12,1,2,0.0
826,17,45,1,1,0.0
827,17,7,1,1,0.0
828,17,12,1,2,0.0
829,45,7,1,1,0.0
830,45,12,1,2,0.0
831,7,12,1,1,0.0
832,15,30,1,1,0.0
833,15,16,1,1,0.0
834,15,4,1,2,0.0
835,30,16,1,1,0.0
836,30,4,1,2,0.0
837,16,4,1,1,0.0
838,36,28,1,1,0.0
839,14,38,2,3,0.6666666666666667
840,3,43,1,1,0.0
841,3,48,1,2,0.0
842,3,19,2,3,0.6666666666666667
843,43,48,1,1,0.0
844,43,19,2,2,1.0
845,48,19,1,1,0.0
846,9,27,1,1,0.0
847,9,22,1,4,0.0
848,9,46,2,4,0.5
849,27,22,1,3,0.0
850,27,46,2,3,0.6666666666666667
851,22,46,1,1,0.0
852,23,34,1,1,0.0
853,23,49,1,2,0.0
854,34,49,1,1,0.0
855,30,37,1,1,0.0
856,30,47,1,2,0.0
857,30,35,2,4,0.5
858,30,39,1,3,0.0
859,37,47,1,1,0.0
860,37,35,2,4,0.75
861,37,39,1,2,0.0
862,47,35,1,3,0.0
863,47,39,1,2,0.0
864,35,39,1,2,0.0
865,49,34,1,1,0.0
866,49,8,1,2,0.0
867,49,12,1,3,0.0
868,49,7,1,4,0.0
869,34,8,1,1,0.0
870,34,12,1,2,0.0
871,34,7,1,3,0.0
872,8,12,1,1,0.0
873,8,7,1,2,0.0
874,12,7,1,1,0.0
875,18,44,1,1,0.0
876,18,24,1,1,0.0
877,44,24,1,2,0.0
878,40,17,2,4,1.0
879,43,3,1,1,0.0
880,43,2,1,2,0.0
881,43,10,1,4,0.0
882,3,2,1,1,0.0
883,3,10,1,5,0.0
884,2,10,1,6,0.0
885,14,42,1,1,0.0
886,14,41,1,2,0.0
887,42,41,1,1,0.0
888,28,36,1,1,0.0
889,27,9,1,1,0.0
890,27,45,1,1,0.0
891,9,45,1,2,0.0
892,48,19,1,1,0.0
893,48,22,1,1,0.0
894,19,22,1,1,0.0
895,46,33,1,1,0.0
896,46,38,1,2,0.0
897,46,20,1,3,0.0
898,33,38,1,1,0.0
899,33,20,1,2,0.0
900,38,20,1,3,0.0
901,16,23,1,1,0.0
902,16,4,1,1,0.0
903,23,4,1,2,0.0
904,31,25,1,1,0.0
905,15,11,1,1,0.0
906,19,48,1,1,0.0
907,19,46,1,1,0.0
908,19,40,1,1,0.0
909,19,41,1,2,0.0
910,48,46,1,1,0.0
911,48,40,1,1,0.0
912,48,41,2,2,1.0
913,46,40,1,1,0.0
914,46,41,2,2,1.0
915,40,41,1,1,0.0
916,23,16,1,1,0.0
917,23,4,1,2,0.0
918,16,4,1,1,0.0
919,25,31,1,1,0.0
920,18,44,1,1,0.0
921,11,15,1,1,0.0
922,11,30,1,1,0.0
923,11,37,1,1,0.0
924,11,47,1,2,0.0
925,15,30,1,1,0.0
926,15,37,2,2,1.0
927,15,47,2,3,0.6666666666666667
928,30,37,1,1,0.0
929,30,47,1,2,0.0
930,37,47,1,1,0.0
931,45,27,1,1,0.0
932,45,9,1,2,0.0
933,27,9,1,1,0.0
934,28,36,1,1,0.0
935,34,8,1,1,0.0
936,34,20,2,4,0.75
937,34,2,1,3,0.0
938,34,3,1,2,0.0
939,8,20,3,5,0.7333333333333334
940,8,2,1,4,0.0
941,8,3,1,3,0.0
942,20,2,1,1,0.0
943,20,3,1,2,0.0
944,2,3,1,1,0.0
945,42,33,1,1,0.0
946,42,35,1,2,0.0
947,42,38,2,2,1.0
948,33,35,1,1,0.0
949,33,38,1,1,0.0
950,35,38,1,1,0.0
951,17,10,1,1,0.0
952,7,12,1,1,0.0
953,7,22,1,3,0.0
954,7,43,1,3,0.0
955,7,39,1,4,0.0
956,12,22,1,2,0.0
957,12,43,1,2,0.0
958,12,39,1,3,0.0
959,22,43,1,1,0.0
960,22,39,1,2,0.0
961,43,39,1,2,0.0
962,14,49,1,5,0.0
963,7,17,1,1,0.0
964,7,45,1,1,0.0
965,7,27,1,2,0.0
966,7,9,1,3,0.0
967,17,45,1,1,0.0
968,17,27,1,2,0.0
969,17,9,1,3,0.0
970,45,27,1,1,0.0
971,45,9,1,2,0.0
972,27,9,1,1,0.0
973,42,14,1,1,0.0
974,42,34,1,3,0.0
975,42,23,1,3,0.0
