,Timestamp,Flow robustness,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
993,1116,0.88,2.284090909090909,0.31869391540145126,0.05320867959372112,16,962,0.3083448583580162
994,1128,0.88,2.965909090909091,0.36968011807316936,0.050460760998811,18,960,0.30798374724690514
995,1140,0.88,2.4545454545454546,0.32593900312650315,0.05469246522138281,14,924,0.3125622294372294
996,1152,0.88,2.659090909090909,0.3199592597302851,0.053854166666666634,16,920,0.3122169913419913
997,1164,1.0,2.46,0.3246918382815442,0.054618055555555475,23,1204,0.3132681109739932
998,1176,0.92,2.7717391304347827,0.3356355517021849,0.0388165680473373,17,1046,0.3012690544749367
999,1188,0.92,2.5434782608695654,0.3324995723433794,0.03436177322343505,17,1036,0.3065071497130319
1000,1200,0.92,3.967391304347826,0.468512103946733,0.03951446280991735,22,1432,0.29671998038816255
1001,1212,0.92,4.815217391304348,0.45201810980106844,0.03562932525951556,22,1360,0.3046660494199867
1002,1224,0.92,3.5652173913043477,0.43684017789908386,0.038422222222222205,16,1058,0.3151138583638582
1003,1236,0.92,3.869565217391304,0.42029628651005463,0.042893005540166174,17,1062,0.31988658563658545
1004,1248,0.92,3.4239130434782608,0.3602249655581414,0.04298057102758653,13,1054,0.3190583028083026
1005,1260,0.92,3.1739130434782608,0.34226822423183484,0.03846329437545652,13,1034,0.3269194139194138
1006,1272,0.92,4.532608695652174,0.32047768180599673,0.05253212396069544,16,1088,0.3219988622488622
1007,1284,0.92,3.032608695652174,0.35978537228891666,0.05185376492194677,15,1040,0.34117529692529686
1008,1296,0.68,2.7205882352941178,0.3706784961254776,0.07280559282536556,10,540,0.3246320346320346
1009,1308,0.68,2.911764705882353,0.3606419659631733,0.0725584351387615,10,558,0.32836981074481086
1010,1320,0.68,3.2941176470588234,0.3712993294003524,0.06623041840174508,9,544,0.33054809079809094
1011,1332,0.68,3.014705882352941,0.37341971790556494,0.06355200000000011,11,540,0.33304809079809095
1012,1344,0.84,3.0595238095238093,0.34392975684742394,0.05503758522230637,15,738,0.36690981240981235
1013,1356,0.84,3.5,0.3394390122133947,0.05730674983292489,14,722,0.3774098124098124
1014,1368,0.86,4.127906976744186,0.3910008211243001,0.05209452201933404,10,804,0.3682268929900509
1015,1380,0.74,7.837837837837838,0.38327977731111224,0.04548024195827913,9,550,0.3544931457431458
1016,1392,0.78,5.256410256410256,0.34051118612477704,0.04405108810217626,9,490,0.3781904761904763
1017,1404,0.78,6.115384615384615,0.31962156953260334,0.0417042245057388,12,510,0.37610714285714303
1018,1416,0.78,4.397435897435898,0.3099240874875212,0.04775147928994086,10,474,0.388452380952381
1019,1428,0.78,4.897435897435898,0.33490361412541375,0.04579889807162527,10,474,0.388452380952381
1020,1440,0.78,5.410256410256411,0.40089228838163216,0.04041152263374489,10,472,0.39011904761904775
1021,1452,0.78,5.269230769230769,0.43230682020042427,0.04363128202473992,11,454,0.39959523809523817
1022,1464,0.78,6.9743589743589745,0.41864792500229114,0.04412178645149188,12,440,0.4097619047619048
1023,1476,0.78,8.5,0.41877010985799445,0.03824013157894734,6,430,0.41576190476190483
1024,1488,0.78,5.102564102564102,0.3490356529777103,0.038956096779362286,9,402,0.4298333333333335
1025,1500,0.78,5.717948717948718,0.3836741872658126,0.04203155742448208,9,396,0.4355000000000003
1026,1512,1.0,7.19,0.3605819152078692,0.03506529883407443,19,752,0.4686274558774566
1027,1524,0.82,7.597560975609756,0.35690377014122854,0.032988604807047774,8,434,0.45517857142857177
1028,1536,0.82,11.987804878048781,0.3815665046753362,0.029427573233001894,8,430,0.4561904761904764
1029,1548,0.82,16.524390243902438,0.42834275636188984,0.025756925330168438,9,414,0.46609523809523834
1030,1560,0.82,6.463414634146342,0.3886956024278935,0.02732041702484074,8,392,0.4829285714285716
1031,1572,0.82,4.853658536585366,0.3450061462399513,0.021148404265287395,6,372,0.4985952380952382
1032,1584,0.82,6.097560975609756,0.39158959340456284,0.017269312254090327,9,372,0.49742857142857155
1033,1596,0.82,8.451219512195122,0.4011422562883401,0.011636909082111574,5,366,0.5012619047619048
1034,1608,0.82,11.585365853658537,0.46576654137382495,0.005881732032276219,3,368,0.5098333333333334
1035,1620,0.82,10.5,0.44050379887418,0.007645659928656362,3,342,0.5285000000000002
1036,1632,0.82,11.097560975609756,0.44211674895773184,0.0009504891281131208,2,334,0.5323333333333334
1037,1644,1.0,18.77,0.504509209186428,-0.005881154103706286,8,726,0.541271034521035
1038,1656,1.0,17.23,0.530127159059486,-0.011302795954788818,11,726,0.5347442279942284
1039,1668,1.0,14.1,0.5030762402795831,-0.00853535353535353,9,690,0.5391204906204909
1040,1680,1.0,17.99,0.5744467812592639,-0.015119236358832085,7,670,0.5371287878787883
1041,1692,1.0,14.3,0.5495261913326659,-0.01651384083044981,7,658,0.5416634199134204
1042,1704,0.84,7.488095238095238,0.5633969237494822,-0.026068699791450406,4,346,0.5111666666666669
1043,1716,1.0,9.26,0.4803501898265752,-0.01865430815016671,7,472,0.5755238095238098
1044,1728,1.0,14.8,0.5364868145088932,-0.020399368558571628,7,450,0.577166666666667
1045,1740,1.0,7.55,0.5304308263055716,-0.01712072432793154,7,448,0.5787857142857147
1046,1752,1.0,4.2,0.5067435288023524,-0.014882052957920881,7,422,0.5958333333333335
1047,1764,1.0,4.81,0.5075086082154001,-0.016196376556736915,3,432,0.5850000000000003
1048,1776,1.0,4.97,0.4748686459384848,-0.007361591695501725,4,420,0.609166666666667
1049,1788,1.0,6.32,0.4781755358524442,-0.007213187792381377,4,426,0.6048333333333337
1050,0,1.0,7.06,0.5665074289812692,-0.01275482093663913,7,444,0.5785000000000002
1051,12,1.0,5.84,0.5394232717916903,-0.007792655925006469,6,432,0.5890000000000001
1052,24,0.94,5.882978723404255,0.5722148763047321,-0.010972129827386991,4,416,0.5490000000000002
1053,36,0.94,9.27659574468085,0.5555208231779537,-0.012585187244198635,6,420,0.5390000000000003
1054,48,0.94,8.808510638297872,0.5434608921828298,-0.015642822225843254,4,430,0.5329523809523812
1055,60,0.94,7.468085106382978,0.5698047348700264,-0.01608233992617942,5,440,0.5221190476190479
1056,72,0.94,7.680851063829787,0.5766795605621058,-0.020230578127426103,6,436,0.5201190476190479
