,Source,Dest,Number of SP,SP length,Disparity
216,48,12,1,1,0.0
217,48,19,1,1,0.0
218,48,22,1,1,0.0
219,48,33,1,1,0.0
220,48,43,1,1,0.0
221,48,46,1,1,0.0
222,48,8,1,2,0.0
223,48,9,2,4,0.5
224,48,35,1,2,0.0
225,48,39,1,2,0.0
226,48,15,1,2,0.0
227,48,34,1,2,0.0
228,48,49,1,3,0.0
229,48,37,7,4,0.8452380952380952
230,12,19,1,2,0.0
231,12,22,1,2,0.0
232,12,33,1,2,0.0
233,12,43,1,2,0.0
234,12,46,1,2,0.0
235,12,8,1,1,0.0
236,12,9,1,4,0.0
237,12,35,1,3,0.0
238,12,39,1,3,0.0
239,12,15,1,3,0.0
240,12,34,1,2,0.0
241,12,49,1,3,0.0
242,12,37,7,5,0.6761904761904763
243,19,22,1,1,0.0
244,19,33,4,2,1.0
245,19,43,2,2,1.0
246,19,46,1,1,0.0
247,19,8,1,3,0.0
248,19,9,1,4,0.0
249,19,35,4,3,0.6666666666666669
250,19,39,5,3,0.7666666666666668
251,19,15,2,3,0.6666666666666667
252,19,34,2,3,0.6666666666666667
253,19,49,2,4,0.5
254,19,37,1,4,0.0
255,22,33,1,1,0.0
256,22,43,1,1,0.0
257,22,46,1,1,0.0
258,22,8,2,3,1.0
259,22,9,1,4,0.0
260,22,35,1,2,0.0
261,22,39,1,2,0.0
262,22,15,1,2,0.0
263,22,34,1,2,0.0
264,22,49,1,3,0.0
265,22,37,6,4,0.8166666666666667
266,33,43,1,1,0.0
267,33,46,1,1,0.0
268,33,8,2,3,1.0
269,33,9,1,3,0.0
270,33,35,1,1,0.0
271,33,39,1,1,0.0
272,33,15,1,2,0.0
273,33,34,1,2,0.0
274,33,49,1,3,0.0
275,33,37,2,3,1.0
276,43,46,3,2,1.0
277,43,8,1,2,0.0
278,43,9,1,4,0.0
279,43,35,1,2,0.0
280,43,39,1,2,0.0
281,43,15,1,1,0.0
282,43,34,1,1,0.0
283,43,49,1,2,0.0
284,43,37,4,3,0.7777777777777778
285,46,8,1,3,0.0
286,46,9,2,4,0.5
287,46,35,1,2,0.0
288,46,39,1,2,0.0
289,46,15,3,3,0.6666666666666666
290,46,34,3,3,0.6666666666666666
291,46,49,3,4,0.5
292,46,37,3,4,0.75
293,8,9,1,5,0.0
294,8,35,2,4,0.75
295,8,39,2,4,0.75
296,8,15,1,3,0.0
297,8,34,1,1,0.0
298,8,49,1,2,0.0
299,8,37,6,5,0.56
300,9,35,2,4,0.5
301,9,39,2,4,0.5
302,9,15,1,5,0.0
303,9,34,1,5,0.0
304,9,49,1,6,0.0
305,9,37,1,5,0.0
306,35,39,1,2,0.0
307,35,15,1,3,0.0
308,35,34,1,3,0.0
309,35,49,1,4,0.0
310,35,37,2,4,0.75
311,39,15,1,3,0.0
312,39,34,1,3,0.0
313,39,49,1,4,0.0
314,39,37,1,2,0.0
315,15,34,1,2,0.0
316,15,49,1,3,0.0
317,15,37,2,2,1.0
318,34,49,1,1,0.0
319,34,37,6,4,0.7
320,49,37,6,5,0.56
321,16,11,1,1,0.0
322,16,23,1,1,0.0
323,11,23,1,2,0.0
324,7,10,1,1,0.0
325,7,17,1,1,0.0
326,7,14,3,5,0.6666666666666666
327,7,45,1,1,0.0
328,10,17,1,1,0.0
329,10,14,4,6,0.6111111111111112
330,10,45,2,2,1.0
331,17,14,1,5,0.0
332,17,45,1,1,0.0
333,14,45,1,4,0.0
334,31,25,1,1,0.0
335,41,27,1,1,0.0
336,41,38,1,1,0.0
337,41,40,1,1,0.0
338,41,47,1,2,0.0
339,41,42,1,1,0.0
340,27,38,1,2,0.0
341,27,40,1,2,0.0
342,27,47,1,3,0.0
343,27,42,1,2,0.0
344,38,40,2,2,1.0
345,38,47,2,3,0.6666666666666667
346,38,42,2,2,1.0
347,40,47,1,2,0.0
348,40,42,1,1,0.0
349,47,42,1,1,0.0
350,24,18,1,1,0.0
351,24,44,1,2,0.0
352,18,44,1,1,0.0
353,20,2,1,1,0.0
354,20,3,1,2,0.0
355,2,3,1,1,0.0
356,49,34,1,1,0.0
357,49,12,1,3,0.0
358,34,12,1,2,0.0
359,23,43,1,1,0.0
360,23,15,2,2,1.0
361,23,22,1,2,0.0
362,43,15,1,1,0.0
363,43,22,1,1,0.0
364,15,22,1,2,0.0
365,42,14,1,1,0.0
366,42,33,1,1,0.0
367,42,39,1,1,0.0
368,42,40,1,1,0.0
369,42,41,1,1,0.0
370,42,46,2,2,1.0
371,42,37,1,2,0.0
372,14,33,1,2,0.0
373,14,39,1,2,0.0
374,14,40,1,2,0.0
375,14,41,1,2,0.0
376,14,46,2,3,0.6666666666666667
377,14,37,1,3,0.0
378,33,39,1,1,0.0
379,33,40,1,1,0.0
380,33,41,1,1,0.0
381,33,46,1,1,0.0
382,33,37,2,3,1.0
383,39,40,2,2,1.0
384,39,41,2,2,1.0
385,39,46,1,2,0.0
386,39,37,1,2,0.0
387,40,41,1,1,0.0
388,40,46,1,1,0.0
