,Source,Dest,Number of SP,SP length,Disparity
534,40,46,1,1,0.0
535,40,47,1,2,0.0
536,40,48,1,1,0.0
537,40,49,2,4,0.5
538,41,42,1,1,0.0
539,41,43,1,2,0.0
540,41,45,1,2,0.0
541,41,46,2,2,1.0
542,41,47,1,2,0.0
543,41,48,2,2,1.0
544,41,49,1,4,0.0
545,42,43,1,2,0.0
546,42,45,1,3,0.0
547,42,46,2,2,1.0
548,42,47,1,1,0.0
549,42,48,2,2,1.0
550,42,49,1,4,0.0
551,43,45,2,4,1.0
552,43,46,3,2,1.0
553,43,47,1,3,0.0
554,43,48,1,1,0.0
555,43,49,1,2,0.0
556,45,46,3,4,0.8333333333333334
557,45,47,1,4,0.0
558,45,48,1,3,0.0
559,45,49,1,5,0.0
560,46,47,2,3,0.6666666666666667
561,46,48,1,1,0.0
562,46,49,3,4,0.5
563,47,48,2,3,0.6666666666666667
564,47,49,1,5,0.0
565,48,49,1,3,0.0
566,2,19,2,4,0.5
567,2,43,1,2,0.0
568,19,43,2,2,1.0
569,14,42,1,1,0.0
570,14,46,2,3,0.6666666666666667
571,14,49,1,5,0.0
572,42,46,2,2,1.0
573,42,49,1,4,0.0
574,46,49,3,4,0.5
575,20,22,1,3,0.0
576,3,4,1,2,0.0
577,3,8,1,3,0.0
578,3,15,2,2,1.0
579,3,39,2,3,1.0
580,4,8,2,4,0.5
581,4,15,1,2,0.0
582,4,39,1,4,0.0
583,8,15,1,3,0.0
584,8,39,2,4,0.75
585,15,39,1,3,0.0
586,23,45,3,5,0.8000000000000002
587,7,16,1,4,0.0
588,7,47,3,5,0.6666666666666666
589,16,47,2,3,0.6666666666666667
590,24,44,1,2,0.0
591,38,41,1,1,0.0
592,9,11,3,6,0.5555555555555556
593,9,12,1,4,0.0
594,9,27,1,1,0.0
595,9,40,1,3,0.0
596,11,12,2,4,0.5
597,11,27,3,5,0.6666666666666666
598,11,40,5,4,0.8
599,12,27,1,3,0.0
600,12,40,1,2,0.0
601,27,40,1,2,0.0
602,17,30,2,6,0.33333333333333337
603,17,34,1,4,0.0
604,17,35,3,5,0.7333333333333334
605,17,48,1,3,0.0
606,30,34,3,3,0.7777777777777778
607,30,35,2,4,0.5
608,30,48,2,3,0.6666666666666667
609,34,35,1,3,0.0
610,34,48,1,2,0.0
611,35,48,1,2,0.0
612,10,33,1,4,0.0
613,10,37,9,7,0.6190476190476188
614,33,37,2,3,1.0
615,7,14,3,5,0.6666666666666666
616,7,16,1,4,0.0
617,7,23,2,4,0.75
618,7,33,1,3,0.0
619,7,35,1,4,0.0
620,14,16,1,4,0.0
621,14,23,1,4,0.0
622,14,33,1,2,0.0
623,14,35,1,3,0.0
624,16,23,1,1,0.0
625,16,33,1,2,0.0
626,16,35,1,3,0.0
627,23,33,1,2,0.0
628,23,35,1,3,0.0
629,33,35,1,1,0.0
630,9,10,2,4,0.5
631,9,11,3,6,0.5555555555555556
632,9,27,1,1,0.0
633,9,41,1,2,0.0
634,10,11,2,6,0.33333333333333337
635,10,27,2,3,0.6666666666666667
636,10,41,2,4,0.5
637,11,27,3,5,0.6666666666666666
638,11,41,3,4,0.8333333333333334
639,27,41,1,1,0.0
640,2,4,1,3,0.0
641,2,39,1,2,0.0
642,2,45,4,6,0.6944444444444445
643,4,39,1,4,0.0
644,4,45,2,6,0.6666666666666667
645,39,45,2,4,0.5
646,30,40,5,4,0.8
647,30,42,1,3,0.0
648,40,42,1,1,0.0
649,8,38,2,4,0.75
650,8,48,1,2,0.0
651,8,49,1,2,0.0
652,38,48,1,2,0.0
653,38,49,1,4,0.0
654,48,49,1,3,0.0
655,12,19,1,2,0.0
656,12,22,1,2,0.0
657,12,46,1,2,0.0
658,19,22,1,1,0.0
659,19,46,1,1,0.0
660,22,46,1,1,0.0
661,20,34,2,4,0.75
662,15,17,1,5,0.0
663,15,47,2,3,0.6666666666666667
664,17,47,1,5,0.0
665,3,37,3,3,0.888888888888889
666,19,23,2,3,0.6666666666666667
667,19,41,1,2,0.0
668,23,41,1,3,0.0
669,14,22,1,3,0.0
670,7,34,1,3,0.0
