,Source,Dest,Number of SP,SP length,Disparity
301,42,41,1,1,0.0
302,42,35,1,1,0.0
303,42,24,7,4,0.5
304,42,28,7,4,0.5
305,42,29,1,1,0.0
306,42,6,8,2,1.0
307,42,36,7,3,0.6666666666666665
308,46,20,35,3,0.8963585434173683
309,46,49,1,2,0.0
310,46,7,37,3,0.8978978978978979
311,46,41,8,3,0.8095238095238099
312,46,35,13,3,0.8589743589743585
313,46,24,101,6,0.5879537953795275
314,46,28,2,5,0.4
315,46,29,1,2,0.0
316,46,6,1,3,0.0
317,46,36,2,4,0.5
318,20,49,1,1,0.0
319,20,7,1,1,0.0
320,20,41,1,1,0.0
321,20,35,1,1,0.0
322,20,24,7,4,0.5
323,20,28,3,4,0.5
324,20,29,6,2,1.0
325,20,6,1,1,0.0
326,20,36,3,3,0.6666666666666666
327,49,7,1,1,0.0
328,49,41,9,2,1.0
329,49,35,1,1,0.0
330,49,24,3,4,0.5
331,49,28,1,4,0.0
332,49,29,2,2,1.0
333,49,6,1,1,0.0
334,49,36,1,3,0.0
335,7,41,1,1,0.0
336,7,35,1,1,0.0
337,7,24,7,4,0.5
338,7,28,3,4,0.5
339,7,29,6,2,1.0
340,7,6,1,1,0.0
341,7,36,3,3,0.6666666666666666
342,41,35,1,1,0.0
343,41,24,1,3,0.0
344,41,28,3,4,0.5
345,41,29,4,2,1.0
346,41,6,1,1,0.0
347,41,36,3,3,0.6666666666666666
348,35,24,1,3,0.0
349,35,28,3,4,0.5
350,35,29,4,2,1.0
351,35,6,1,1,0.0
352,35,36,3,3,0.6666666666666666
353,24,28,3,6,0.3333333333333333
354,24,29,2,4,0.5
355,24,6,4,4,0.5
356,24,36,3,5,0.4000000000000001
357,28,29,3,4,0.5
358,28,6,23,5,0.5256916996047427
359,28,36,1,1,0.0
360,29,6,1,2,0.0
361,29,36,3,3,0.6666666666666666
362,6,36,23,4,0.6571146245059288
363,26,18,1,1,0.0
364,26,44,3,6,0.3333333333333333
365,18,44,3,5,0.4000000000000001
366,2,3,1,1,0.0
367,2,13,1,1,0.0
368,2,21,1,1,0.0
369,2,39,1,1,0.0
370,2,47,1,1,0.0
371,3,13,4,2,1.0
372,3,21,1,1,0.0
373,3,39,4,2,1.0
374,3,47,1,1,0.0
375,13,21,6,2,1.0
376,13,39,1,1,0.0
377,13,47,4,2,1.0
378,21,39,4,2,1.0
379,21,47,1,1,0.0
380,39,47,4,2,1.0
381,16,15,1,1,0.0
382,16,23,1,1,0.0
383,15,23,1,1,0.0
384,32,1,1,1,0.0
385,32,4,1,1,0.0
386,32,43,1,1,0.0
387,1,4,1,1,0.0
388,1,43,1,1,0.0
389,4,43,1,1,0.0
390,31,0,1,1,0.0
391,31,5,1,1,0.0
392,31,14,1,1,0.0
393,31,27,1,1,0.0
394,0,5,1,1,0.0
395,0,14,1,1,0.0
396,0,27,1,1,0.0
397,5,14,1,1,0.0
398,5,27,1,1,0.0
399,14,27,1,1,0.0
400,25,9,1,1,0.0
401,25,10,1,1,0.0
402,25,38,1,1,0.0
403,9,10,1,1,0.0
404,9,38,1,1,0.0
405,10,38,1,1,0.0
406,19,45,1,1,0.0
407,30,11,1,2,0.0
408,22,17,3,2,1.0
409,36,0,1,1,0.0
410,36,18,1,1,0.0
411,36,49,1,3,0.0
412,36,26,1,2,0.0
413,0,18,1,2,0.0
414,0,49,1,2,0.0
415,0,26,1,3,0.0
416,18,49,1,4,0.0
417,18,26,1,1,0.0
418,49,26,1,5,0.0
419,48,3,1,1,0.0
420,48,8,1,1,0.0
421,48,19,1,1,0.0
422,48,21,1,1,0.0
423,48,33,1,1,0.0
424,48,37,1,1,0.0
425,48,43,1,1,0.0
426,48,47,1,1,0.0
427,48,45,10,2,1.0
428,48,11,2,2,1.0
429,48,25,24,3,0.8925120772946846
430,48,29,4,2,1.0
431,48,46,1,1,0.0
432,3,8,1,1,0.0
433,3,19,1,1,0.0
434,3,21,1,1,0.0
435,3,33,1,1,0.0
436,3,37,1,1,0.0
437,3,43,1,1,0.0
438,3,47,1,1,0.0
439,3,45,1,1,0.0
440,3,11,1,2,0.0
441,3,25,47,3,0.9207523897625612
442,3,29,5,2,1.0
443,3,46,4,2,1.0
444,8,19,10,2,1.0
445,8,21,1,1,0.0
446,8,33,1,1,0.0
447,8,37,1,1,0.0
448,8,43,1,1,0.0
449,8,47,1,1,0.0
450,8,45,1,1,0.0
451,8,11,1,2,0.0
452,8,25,2,2,1.0
453,8,29,5,2,1.0
454,8,46,4,2,1.0
455,19,21,1,1,0.0
456,19,33,10,2,1.0
457,19,37,1,1,0.0
458,19,43,1,1,0.0
459,19,47,8,2,1.0
460,19,45,1,1,0.0
461,19,11,1,2,0.0
462,19,25,22,3,0.8831168831168819
463,19,29,3,2,1.0
464,19,46,2,2,1.0
465,21,33,1,1,0.0
466,21,37,1,1,0.0
467,21,43,1,1,0.0
468,21,47,1,1,0.0
469,21,45,1,1,0.0
470,21,11,1,2,0.0
471,21,25,3,2,1.0
472,21,29,1,1,0.0
473,21,46,4,2,1.0
474,33,37,1,1,0.0
475,33,43,1,1,0.0
476,33,47,1,1,0.0
477,33,45,1,1,0.0
478,33,11,1,2,0.0
479,33,25,5,2,1.0
480,33,29,7,2,1.0
481,33,46,4,2,1.0
482,37,43,1,1,0.0
483,37,47,1,1,0.0
484,37,45,11,2,1.0
485,37,11,1,1,0.0
486,37,25,24,3,0.8925120772946846
487,37,29,4,2,1.0
488,37,46,1,1,0.0
489,43,47,1,1,0.0
490,43,45,1,1,0.0
491,43,11,1,2,0.0
492,43,25,39,3,0.9145299145299131
493,43,29,4,2,1.0
494,43,46,4,2,1.0
495,47,45,9,2,1.0
496,47,11,2,2,1.0
