,Source,Dest,Number of SP,SP length,Disparity
3739,70,69,1,1,0.0
3740,70,90,4,2,1.0
3741,70,22,1,2,0.0
3742,70,91,4,6,0.3888888888888889
3743,56,62,1,1,0.0
3744,56,69,1,1,0.0
3745,56,90,1,1,0.0
3746,56,22,1,1,0.0
3747,56,91,60,7,0.7146085552865242
3748,62,69,1,1,0.0
3749,62,90,1,1,0.0
3750,62,22,3,2,1.0
3751,62,91,40,6,0.7277777777777769
3752,69,90,1,1,0.0
3753,69,22,2,2,1.0
3754,69,91,4,6,0.3888888888888889
3755,90,22,1,1,0.0
3756,90,91,12,6,0.5151515151515151
3757,22,91,12,7,0.44155844155844154
3758,65,77,1,1,0.0
3759,65,87,2,2,1.0
3760,65,97,11,3,0.8484848484848482
3761,65,66,3,2,1.0
3762,65,81,2,2,1.0
3763,65,63,1,2,0.0
3764,65,14,4,4,0.5833333333333334
3765,77,87,1,1,0.0
3766,77,97,2,2,1.0
3767,77,66,1,1,0.0
3768,77,81,1,1,0.0
3769,77,63,1,1,0.0
3770,77,14,10,4,0.6333333333333333
3771,87,97,1,1,0.0
3772,87,66,1,1,0.0
3773,87,81,2,2,1.0
3774,87,63,1,2,0.0
3775,87,14,3,3,0.6666666666666666
3776,97,66,1,1,0.0
3777,97,81,1,2,0.0
3778,97,63,3,3,0.7777777777777778
3779,97,14,3,3,0.6666666666666666
3780,66,81,1,1,0.0
3781,66,63,2,2,1.0
3782,66,14,3,3,0.6666666666666666
3783,81,63,1,1,0.0
3784,81,14,5,4,0.6
3785,63,14,15,5,0.5999999999999998
3786,75,32,1,1,0.0
3787,75,0,1,1,0.0
3788,75,93,18,5,0.6104575163398686
3789,75,45,18,4,0.7630718954248366
3790,75,34,22,4,0.7727272727272727
