sat1Name,LLO-33
sat1Smaj,3416.853
sat1Ecc,0.3594535414744614
sat1Inc,90.22259858415256
sat1RAAN,237.5163740067879
sat1ArgPer,292.96992089273004
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,965.2774652431227,-1171.5758325992313,-1576.6584364263304,-452.10648100280764,-724.6906492004395,-2015.0993857345582
10.0,969.2079392252626,-1183.9524790001358,-1564.9841406404391,-460.74715814590456,-738.2127460021973,-2008.242231491089
20.0,973.0924336593733,-1196.2739692445239,-1553.2366617181074,-469.3662895431519,-751.700322052002,-2001.2911665496827
30.0,976.9307732685324,-1208.539728920411,-1541.416554502603,-477.9634738044739,-765.1527492675781,-1994.246523033142
40.0,980.7227873447421,-1220.7491891792795,-1529.524380773782,-486.5383117523193,-778.5694031677247,-1987.1086421051025
50.0,984.4683096964292,-1232.9017867961331,-1517.5607091360473,-495.09040650177,-791.9496629028321,-1979.8778738632202
60.0,988.1671787136861,-1244.9969642998085,-1505.526114916189,-503.61936354064943,-805.2929114074707,-1972.554577293396
70.0,991.8192374048664,-1257.0341700731024,-1493.4211800448893,-512.1247907981873,-818.5985355224609,-1965.1391201934814
80.0,995.4243334272273,-1269.0128584706272,-1481.2464929181472,-520.6062987213135,-831.8659261322022,-1957.631879081726
90.0,998.9823190738236,-1280.9324898901925,-1469.002648287629,-529.0635003585816,-845.094478225708,-1950.0332391052245
100.0,1002.4930513492061,-1292.7925309165132,-1456.6902471330077,-537.496011428833,-858.2835910797119,-1942.343593978882
110.0,1005.9563919694806,-1304.5924543889175,-1444.3098965397692,-545.9034503898621,-871.4326683349609,-1934.5633458862305
120.0,1009.3722073508474,-1316.331739474608,-1431.8622095699604,-554.2854385070801,-884.5411180725098,-1926.6929053726196
130.0,1012.7403686974604,-1328.0098718278152,-1419.3478051283118,-562.6415999412536,-897.608353012085,-1918.7326912841797
140.0,1016.0607519577378,-1339.6263436189709,-1406.7673078296875,-570.9715617980956,-910.6337905426026,-1910.6831306381225
150.0,1019.3332378688921,-1351.18065364518,-1394.121347867563,-579.2749542045593,-923.616852859497,-1902.5446585388183
160.0,1022.5577119681207,-1362.6723074226547,-1381.410560880192,-587.5514103775024,-936.5569670715332,-1894.3177180786133
170.0,1025.7340646103787,-1374.1008172602953,-1368.635587795782,-595.8005666847229,-949.4535653076172,-1886.0027602157593
180.0,1028.8621909404874,-1385.4657023245072,-1355.7970747431655,-604.0220627098083,-962.3060847625733,-1877.60024369812
190.0,1031.941990984426,-1396.7664887705907,-1342.8956728419123,-612.2155413246155,-975.1139679107666,-1869.1106349258423
200.0,1034.9733695388327,-1408.0027097323552,-1329.9320381259151,-620.3806487350464,-987.8766624450684,-1860.5344078445435
210.0,1037.9562363121224,-1419.173905487711,-1316.9068313654902,-628.5170345497131,-1000.5936215362549,-1851.872043861389
220.0,1040.8905057886568,-1430.2796234448201,-1303.8207179270996,-636.6243518447876,-1013.2643037719727,-1843.1240316696167
230.0,1043.77609737764,-1441.319418276097,-1290.6743676500382,-644.7022572021484,-1025.8881733856201,-1834.2908672103881
240.0,1046.6129352720257,-1452.2928519338755,-1277.4684546659905,-652.7504107894897,-1038.46470022583,-1825.3730534667968
250.0,1049.4009485554582,-1463.1994937454451,-1264.2036572848094,-660.7684764022827,-1050.9933599243163,-1816.3711004104614
260.0,1052.1400711244726,-1474.0389204354199,-1250.8806578396461,-668.756121509552,-1063.4736339111328,-1807.2855248413086
270.0,1054.830241735298,-1484.8107162208814,-1237.5001425344421,-676.7130173225403,-1075.905009552002,-1798.1168502807618
280.0,1057.4714039765308,-1495.514472834206,-1224.0628012988275,-684.6388388290405,-1088.2869801940917,-1788.8656068344117
290.0,1060.0635062791932,-1506.1497896022759,-1210.5693276332952,-692.5332648544312,-1100.6190452728272,-1779.5323310699464
300.0,1062.606501845299,-1516.7162734445665,-1197.0204184603188,-700.395978099823,-1112.9007103118897,-1770.1175658569337
310.0,1065.1003487420705,-1527.213538974073,-1183.4167740030746,-708.226665184021,-1125.1314870910644,-1760.6218603057862
320.0,1067.5450097938167,-1537.6412085053628,-1169.7590975796636,-716.0250167045593,-1137.3108936462402,-1751.0457695465088
330.0,1069.94045262744,-1547.9989121015692,-1156.0480955113183,-723.7907272605896,-1149.438454360962,-1741.3898546676635
340.0,1072.2866496101185,-1558.286287596455,-1142.2844769475448,-731.523495502472,-1161.5136999969482,-1731.6546825408936
350.0,1074.5835778720443,-1568.5029806555199,-1128.4689537116951,-739.2230241737366,-1173.5361678009033,-1721.8408256988525
360.0,1076.831219284778,-1578.6486447877876,-1114.6022401489804,-746.8890201377868,-1185.505401550293,-1711.9488621902465
370.0,1079.0295604026562,-1588.7229413610046,-1100.6850529857154,-754.5211944236755,-1197.4209515686034,-1701.9793754348755
380.0,1081.1785924791084,-1598.7255396492858,-1086.7181111880018,-762.1192622566223,-1209.2823748168946,-1691.932954109192
390.0,1083.2783114658253,-1608.656116856662,-1072.70213579113,-769.6829430809021,-1221.0892349700928,-1681.8101919937135
400.0,1085.3287179011456,-1618.514358098147,-1058.6378497608653,-777.211960609436,-1232.8411023712158,-1671.6116878051757
410.0,1087.329816964185,-1628.2999564551164,-1044.5259778619636,-784.7060428390503,-1244.5375541534424,-1661.3380451049804
420.0,1089.2816184363257,-1638.012612983956,-1030.3672464708516,-792.1649220809936,-1256.1781742858886,-1650.989872116089
430.0,1091.1841366266658,-1647.6520366960021,-1016.1623834738759,-799.5883349876403,-1267.762553543091,-1640.5677816009522
440.0,1093.037390407,-1657.2179445982194,-1001.9121180722827,-806.9760225715637,-1279.2902896270753,-1630.072390701294
450.0,1094.8414031172767,-1666.7100616729726,-987.617180686209,-814.3277302360534,-1290.760987121582,-1619.50432081604
460.0,1096.5962025952456,-1676.1281209114572,-973.2783027796597,-821.6432077903747,-1302.174257598877,-1608.8641974563598
470.0,1098.3018211028507,-1685.4718632818337,-958.8962167037483,-828.9222094688415,-1313.5297196044921,-1598.1526500701905
480.0,1099.958295275055,-1694.7410377289123,-944.4716555974903,-836.1644939537048,-1324.8269986572266,-1587.3703119354248
490.0,1101.565666150765,-1703.9354011945306,-930.005353198926,-843.3698243789673,-1336.065727355957,-1576.517819999695
500.0,1103.1239790655188,-1713.0547185858554,-915.4980437407405,-850.5379683647155,-1347.2455453186035,-1565.595814743042
510.0,1104.6332836641072,-1722.0987627664013,-900.9504617662914,-857.6686980056762,-1358.3660992584228,-1554.6049400100708
520.0,1106.0936338171236,-1731.067314534304,-886.3633420549056,-864.761789894104,-1369.4270429382325,-1543.5458429107666
530.0,1107.5050876202092,-1739.9601626448307,-871.7374194102115,-871.8170251426696,-1380.4280372619628,-1532.4191736297607
540.0,1108.8677073306283,-1748.777103737422,-857.0734285922238,-878.8341893615723,-1391.3687502136231,-1521.2255853271483
550.0,1110.1815593465647,-1757.517942362987,-842.3721041183759,-885.8130726890564,-1402.2488569335937,-1509.9657339553833
560.0,1111.4467141308255,-1766.1824909276677,-827.6341801880762,-892.7534697914124,-1413.0680396575929,-1498.6402781524657
570.0,1112.6632462026,-1774.7705696859698,-812.8603905043834,-899.6551798591614,-1423.82598777771,-1487.2498790740967
580.0,1113.8312340559833,-1783.2820067022828,-798.0514681783942,-906.5180066184997,-1434.522397796631,-1475.7952002716065
590.0,1114.9507601256557,-1791.7166378136292,-783.2081455684595,-913.3417583236694,-1445.1569733428955,-1464.276907524109
600.0,1116.021910807353,-1800.0743066364146,-768.3311541723764,-920.1262477531433,-1455.7294252319336,-1452.6956687469483
610.0,1117.0447762794925,-1808.3548644707696,-753.4212245032169,-926.8712922210693,-1466.2394713287354,-1441.0521538009643
620.0,1118.0194505794132,-1816.5581703189048,-738.479085951602,-933.5767135543823,-1476.6868366699218,-1429.3470343933107
630.0,1118.9460314648134,-1824.6840908089803,-723.5054666780259,-940.2423381080628,-1487.0712533569335,-1417.5809839172364
640.0,1119.8246204394572,-1832.7325001877366,-708.5010934643711,-946.8679967422486,-1497.3924606323242,-1405.7546773223878
650.0,1120.6553226337094,-1840.7032802363194,-693.4666916419699,-953.4535248146057,-1507.650204772949,-1393.8687909927369
660.0,1121.438246807192,-1848.5963202648604,-678.4029849273056,-959.9987621803284,-1517.844239151001,-1381.9240025939941
670.0,1122.1735052808765,-1856.4115170485775,-663.3106953199161,-966.5035531768799,-1527.9743241882325,-1369.9209909439087
680.0,1122.8612138768672,-1864.148774781156,-648.190543015697,-972.9677466049194,-1538.0402273254394,-1357.8604359054566
690.0,1123.5014918469462,-1871.8080050003305,-633.0432462622654,-979.3911957244873,-1548.0417229766845,-1345.7430182113646
700.0,1124.0944618952512,-1879.3891266029211,-617.8695212526974,-985.7737582359314,-1557.9785926055908,-1333.569419380188
710.0,1124.640250025653,-1886.892065705732,-602.6700820488173,-992.1152962646485,-1567.8506245574952,-1321.3403215637206
720.0,1125.1389855540622,-1894.316755651229,-587.4456404396846,-998.4156763420104,-1577.6576141357423,-1309.0564074249266
730.0,1125.5908010672208,-1901.6631369432519,-572.1969058408084,-1004.6747693862915,-1587.399363571167,-1296.7183600158692
740.0,1125.9958322913928,-1908.931157155368,-556.9245852280244,-1010.8924506950378,-1597.0756819000244,-1284.3268626556396
750.0,1126.3542181046041,-1916.120770905586,-541.6293829880973,-1017.0685999069213,-1606.6863850250245,-1271.8825987930297
760.0,1126.6661004887364,-1923.2319397825497,-526.3120008648302,-1023.203100982666,-1616.231295654297,-1259.3862519226075
770.0,1126.93162441819,-1930.2646322886446,-510.9731378342508,-1029.2958422050476,-1625.7102432403565,-1246.8385054244995
780.0,1127.1509378396324,-1937.2188237501875,-495.61349002586,-1035.346716117859,-1635.123063949585,-1234.2400424652099
790.0,1127.3241916318361,-1944.0944963019801,-480.2337506237486,-1041.3556195335389,-1644.4696006622314,-1221.591545890808
800.0,1127.451539491285,-1950.891638761107,-464.8346097870985,-1047.322453491211,-1653.7497028503417,-1208.8936980895996
810.0,1127.533137969694,-1957.6102466174782,-449.4167545569539,-1053.2471232299804,-1662.963226638794,-1196.1471809158325
820.0,1127.5691463196029,-1964.2503219268795,-433.9808687677928,-1059.1295381774903,-1672.1100346679686,-1183.3526755371095
830.0,1127.5597265095385,-1970.8118732518556,-418.52763296534084,-1064.9696118927002,-1681.1899961090087,-1170.5108623504639
840.0,1127.5050431269506,-1977.2949155849542,-403.0577243429215,-1070.767262058258,-1690.2029865722657,-1157.6224208755493
850.0,1127.4052633649487,-1983.699470311334,-387.57181663755523,-1076.5224104499816,-1699.1488881225587,-1144.688029647827
860.0,1127.260556892378,-1990.0255650690408,-372.07058007619287,-1082.2349828948975,-1708.027589126587,-1131.7083660964965
870.0,1127.0710958959685,-1996.2732337531927,-356.5546812765963,-1087.904909248352,-1716.8389843292236,-1118.6841064682008
880.0,1126.8370549359756,-2002.4425163763044,-341.02478321348644,-1093.5321233520508,-1725.582974685669,-1105.6159257202148
890.0,1126.5586109352992,-2008.53345903274,-325.4815451073593,-1099.1165630149842,-1734.259467376709,-1092.5044974060058
900.0,1126.2359431426262,-2014.5461138165222,-309.9256223654131,-1104.6581699638366,-1742.8683757629394,-1079.3504935913086
910.0,1125.8692330300219,-2020.4805387392398,-294.357666552153,-1110.1568898239136,-1751.409619277954,-1066.154584777832
920.0,1125.4586642579766,-2026.3367976458405,-278.778325289247,-1115.6126720695495,-1759.8831233978271,-1052.917439781189
930.0,1125.0044226103391,-2032.114960141598,-263.18824219481576,-1121.0254699935913,-1768.288819580078,-1039.6397256393432
940.0,1124.506695993905,-2037.815101540305,-247.5880568405377,-1126.39524067688,-1776.626645248413,-1026.3221075592041
950.0,1123.965674284996,-2043.437302735557,-231.97840469795022,-1131.7219449424745,-1784.8965436401368,-1012.9652487945557
960.0,1123.3815493718666,-2048.9816501724063,-216.3599170511344,-1137.0055473251343,-1793.0984638519287,-999.5698105697631
970.0,1122.7545150372232,-2054.448235735784,-200.73322098648256,-1142.2460160293579,-1801.2323607025146,-986.1364520111084
980.0,1122.0847669278296,-2059.837156674009,-185.0989393064963,-1147.4433228874207,-1809.2981947021485,-972.665830039978
990.0,1121.372502507059,-2065.14851553098,-169.45769050433975,-1152.5974433288575,-1817.2959319915772,-959.1585993194581
1000.0,1120.6179210004534,-2070.382420074816,-153.81008869754825,-1157.708356338501,-1825.2255442962646,-945.6154121627808
1010.0,1119.8212233028435,-2075.5389831685343,-138.15674361796852,-1162.7760444068908,-1833.0870087890626,-932.0369184646606
1020.0,1118.9826120094194,-2080.618322758153,-122.49826050443261,-1167.8004935035706,-1840.8803081512451,-918.4237656097412
1030.0,1118.1022912773085,-2085.6205617425217,-106.8352401381873,-1172.7816930351257,-1848.6054303894043,-904.7765984344483
1040.0,1117.1804668153677,-2090.545827906466,-91.16827873816493,-1177.7196357955931,-1856.2623688354493,-891.0960591125488
1050.0,1116.2173458310024,-2095.394253843928,-75.497967989558,-1182.6143179321289,-1863.8511220550538,-877.382787147522
1060.0,1115.2131369863134,-2100.165976871899,-59.82489492243738,-1187.465738899231,-1871.3716938171387,-863.6374192276
1070.0,1114.168050301275,-2104.8611389472226,-44.14964198598114,-1192.273901424408,-1878.824092956543,-849.8605892486572
1080.0,1113.0822971911164,-2109.4798866040105,-28.4727868980919,-1197.0388114585876,-1886.2083334197998,-836.0529281692504
1090.0,1111.956090337081,-2114.0223708499298,-12.794902717313496,-1201.7604781341552,-1893.52443409729,-822.2150640182496
1100.0,1110.7896436338838,-2118.488747080527,2.8834422319754958,-1206.438913734436,-1900.772418762207,-808.3476217880249
1110.0,1109.5831722344674,-2122.8791750416644,18.56168439114641,-1211.0741336364747,-1907.9523161010743,-794.45122341156
1120.0,1108.3368924028944,-2127.1938187014157,34.23926498723158,-1215.6661562767028,-1915.0641595458985,-780.5264876708984
1130.0,1107.0510215019715,-2131.4328461892737,49.91563001450908,-1220.2150031051635,-1922.1079872283935,-766.5740301971435
1140.0,1105.7257779465115,-2135.5964297088644,65.5902303289905,-1224.7206985435487,-1929.0838419342042,-752.5944633483887
1150.0,1104.361381186369,-2139.6847454926574,81.26252160901716,-1229.183269947052,-1935.991771057129,-738.588396232605
1160.0,1102.9580515883624,-2143.697973655645,96.93196439468291,-1233.6027475509643,-1942.8318264465331,-724.5564346008301
1170.0,1101.5160104677839,-2147.636298185714,112.59802410587913,-1237.979164440155,-1949.604064437866,-710.4991808395386
1180.0,1100.0354800033174,-2151.4999068277716,128.26017104399915,-1242.3125564956665,-1956.3085457305908,-696.4172339172363
1190.0,1098.5166831666463,-2155.2889909875475,143.91788042674062,-1246.6029623565673,-1962.945335296631,-682.3111893081665
1200.0,1096.9598437635673,-2159.003745726387,159.5706323778719,-1250.8504233856202,-1969.5145024108888,-668.1816390151978
1210.0,1095.3651862904715,-2162.6443695814996,175.21791194182845,-1255.0549836006164,-1976.0161204528808,-654.029171470642
1220.0,1093.7329359757784,-2166.211064591445,190.85920911387552,-1259.2166896667482,-1982.4502669677734,-639.8543715286255
1230.0,1092.0633186575972,-2169.704036126503,206.4940187982194,-1263.3355908241272,-1988.8170234680176,-625.6578204269409
1240.0,1090.3565608329718,-2173.1234928953354,222.1218408858924,-1267.411738861084,-1995.1164755096436,-611.4400957336426
1250.0,1088.612889535386,-2176.4696468030925,237.74218017808337,-1271.4451880645752,-2001.3487124938965,-597.2017713470459
1260.0,1086.8325323275462,-2179.742712912023,253.35454644183406,-1275.435995185852,-2007.5138276672362,-582.9434174346924
1270.0,1085.0157173004798,-2182.942909378174,268.9584544113822,-1279.3842193870544,-2013.6119180908204,-568.6656004180908
1280.0,1083.1626729407737,-2186.0704573175444,284.55342375986055,-1283.289922203064,-2019.6430844573974,-554.368882926941
1290.0,1081.2736281844932,-2189.1255808170054,300.1389791220087,-1287.153167514801,-2025.6074311523437,-540.0538237991333
1300.0,1079.3488123407187,-2192.108506792517,315.7146500826014,-1290.9740214767455,-2031.505066116333,-525.7209780349732
1310.0,1077.388455014427,-2195.019464932542,331.2799711553284,-1294.7525525016786,-2037.3361007537842,-511.3708967819214
1320.0,1075.3927861669283,-2197.858687667614,346.8344818274088,-1298.4888312110902,-2043.1006499786376,-497.00412730407714
1330.0,1073.3620359851952,-2200.6264100474777,362.37772649595735,-1302.182930393219,-2048.79883203125,-482.6212129745483
1340.0,1071.2964348979206,-2203.3228696875153,377.90925450211694,-1305.834924949646,-2054.4307684783935,-468.22269323730467
1350.0,1069.1962135151584,-2205.948306711837,393.4286200959154,-1309.44489188385,-2059.996584121704,-453.80910360717775
1360.0,1067.0616026184375,-2208.5029636791432,408.9353824585281,-1313.0129102363587,-2065.4964069671632,-439.38097563171385
1370.0,1064.8928330949714,-2210.987085489108,424.42910564788235,-1316.5390610466004,-2070.9303681030274,-424.9388368988037
1380.0,1062.6901359455965,-2213.4009193594616,439.9093586390974,-1320.0234273223878,-2076.298601715088,-410.4832109985351
1390.0,1060.4537422210458,-2215.7447147291514,455.37571527000756,-1323.4660939979553,-2081.6012449645996,-396.01461753082276
1400.0,1058.1838829706574,-2218.018723183756,470.8277542323535,-1326.8671478919982,-2086.8384379119875,-381.5335720825195
1410.0,1055.8807893000587,-2220.22319843719,486.26505909532125,-1330.2266776618958,-2092.010323562622,-367.0405862197876
1420.0,1053.5446922013239,-2222.358396188697,501.6872182459295,-1333.544773777008,-2097.1170476379393,-352.5361674575806
1430.0,1051.1758226773752,-2224.42457416027,517.0938248923778,-1336.821528476715,-2102.1587586975097,-338.02081930541993
1440.0,1048.7744115676146,-2226.421991924821,532.4844770533899,-1340.05703572464,-2107.135607910156,-323.4950411834717
1450.0,1046.3406896353372,-2228.350910939358,547.8587775232803,-1343.2513911819458,-2112.047749130249,-308.95932849121095
1460.0,1043.8748874746796,-2230.21159441927,563.2163338749647,-1346.4046921577453,-2116.895338760376,-294.41417254638674
1470.0,1041.3772354735474,-2232.0043073004663,578.5567584151385,-1349.5170375900268,-2121.6785356903074,-279.86006060791016
1480.0,1038.847963859486,-2233.7293161868965,593.8796681957039,-1352.5885279769898,-2126.397501312256,-265.2974758682251
1490.0,1036.2873025813376,-2235.386889277957,609.184684955676,-1355.6192653808594,-2131.052399368286,-250.7268974533081
1500.0,1033.6954813431396,-2236.9772963109294,624.4714351268701,-1358.6093533630371,-2135.6433959503174,-236.14880041503906
1510.0,1031.0727295639288,-2238.5008085047207,639.739549809838,-1361.5588969459534,-2140.170659439087,-221.56365573120118
1520.0,1028.4192763553665,-2239.957698523855,654.9886647633016,-1364.4680026054382,-2144.634360458374,-206.97193029785157
