sat1Name,LLO-12
sat1Smaj,3416.853
sat1Ecc,0.35997463186113515
sat1Inc,89.96399546919021
sat1RAAN,237.10981300702733
sat1ArgPer,293.1613468252441
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,952.9554070082764,-1182.7235767921923,-1573.357142640598,-468.14536124801634,-721.5882676391601,-2010.6123589324952
10.0,956.7902237129484,-1195.1133008099841,-1561.6494915394455,-476.8484600143433,-735.054263595581,-2003.6973933563233
20.0,960.5795314843509,-1207.447205071043,-1549.8686347367154,-485.5292055892944,-748.4858024597168,-1996.6885005722047
30.0,964.3231591098455,-1219.7247132882615,-1538.015130004015,-494.187192779541,-761.8822572784424,-1989.5860162506103
40.0,968.0209398554435,-1231.9452547770534,-1526.0895420711263,-502.8220186843872,-775.2430046386719,-1982.3902851028442
50.0,971.6727114942495,-1244.1082645840547,-1514.0924425280998,-511.4332827911377,-788.5674247894287,-1975.1016608276368
60.0,975.278316351732,-1256.2131835953244,-1502.0244096938152,-520.0205870475769,-801.8549017791748,-1967.7205060272217
70.0,978.8376013511316,-1268.2594586333262,-1489.8860285117503,-528.5835359230042,-815.1048235778809,-1960.2471921463014
80.0,982.3504179749518,-1280.2465425678995,-1477.6778904199298,-537.1217365150452,-828.3165821533203,-1952.6820993652343
90.0,985.8166223715849,-1292.1738944256078,-1465.4005932165328,-545.6347986030579,-841.4895736541748,-1945.0256165313722
100.0,989.236075320112,-1304.0409794655384,-1453.054740977539,-554.1223347167969,-854.6231984558106,-1937.278141090393
110.0,992.608642274603,-1315.8472693087601,-1440.6409438637281,-562.5839602355957,-867.716861328125,-1929.4400789489746
120.0,995.9341934039093,-1327.5922420266086,-1428.1598180365302,-571.0192934417724,-880.7699715423583,-1921.511844429016
130.0,999.2126035479934,-1339.2753822000873,-1415.6119855262268,-579.4279555931091,-893.7819429168701,-1913.4938601455688
140.0,1002.443752306563,-1350.8961810575952,-1402.9980740701913,-587.8095709953308,-906.7521940155029,-1905.386556915283
150.0,1005.6275240153971,-1362.4541365348728,-1390.318717016423,-596.1637670707703,-919.6801481933594,-1897.1903736724853
160.0,1008.7638077675917,-1373.9487533769998,-1377.5745531427515,-604.4901744308472,-932.5652337341309,-1888.9057573318482
170.0,1011.8524974212555,-1385.3795432023983,-1364.7662265489776,-612.7884269332885,-945.4068839263916,-1880.5331627044677
180.0,1014.8934916153211,-1396.7460245985667,-1351.894386537146,-621.0581617507935,-958.2045371704102,-1872.0730524139403
190.0,1017.8866937847233,-1408.0477231881507,-1338.9596874016247,-629.2990194282531,-970.9576371002197,-1863.5258967208863
200.0,1020.832012147181,-1419.2841717197591,-1325.9627883618427,-637.5106439628601,-983.6656326446533,-1854.892173477173
210.0,1023.7293597161012,-1430.4549101175126,-1312.9043533726888,-645.6926828422546,-996.3279781341553,-1846.1723679656982
220.0,1026.578654333911,-1441.5594855818533,-1299.7850509988868,-653.8447871170044,-1008.9441334228516,-1837.3669728164673
230.0,1029.379818621247,-1452.5974526258028,-1286.6055542751528,-661.9666114616394,-1021.5135639190673,-1828.4764878692627
240.0,1032.1327799978574,-1463.5683731466254,-1273.3665405318482,-670.0578142166138,-1034.0357407073975,-1819.501420036316
250.0,1034.8374707218416,-1474.4718165011407,-1260.0686912754168,-678.1180574493408,-1046.5101406555175,-1810.4422832183839
260.0,1037.4938278305067,-1485.3073595621559,-1246.7126920355884,-686.1470070190429,-1058.936246459961,-1801.29959815979
