sat1Name,LLO-4
sat1Smaj,3416.853
sat1Ecc,0.3543545367198113
sat1Inc,90.31014183972492
sat1RAAN,237.90625338871496
sat1ArgPer,293.66795755936187
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,986.9060301778312,-1195.6217404496247,-1569.4823549774787,-461.25726375579836,-756.071102142334,-2020.487056716919
10.0,990.8038853714199,-1207.768177700935,-1557.707341779246,-469.7209873275757,-769.4952785797119,-2013.4765166931152
20.0,994.6558524267278,-1219.8596708957477,-1545.8611978885544,-478.16326180267333,-782.8843171844483,-2006.3740343093873
30.0,998.4617616893036,-1231.8956695100435,-1533.9444693848516,-486.5837032737732,-796.237609161377,-1999.1799405593872
40.0,1002.2214479088371,-1243.8756283696234,-1521.9577088779126,-494.9819299583435,-809.5545492401124,-1991.8945750045777
50.0,1005.9347502038947,-1255.7990077257116,-1509.9014754110601,-503.35756228256224,-822.8345357208252,-1984.5182856903077
60.0,1009.6015120987779,-1267.665273345317,-1497.7763343698016,-511.7102229423523,-836.0769705810546,-1977.0514290924073
70.0,1013.2215816408208,-1279.4738966741158,-1485.5828573294298,-520.0395369834899,-849.2812597045898,-1969.494370048523
80.0,1016.7948113085122,-1291.2243548574304,-1473.3216219808314,-528.3451318588257,-862.4468128509521,-1961.847481666565
90.0,1020.3210580809373,-1302.9161308660332,-1460.9932119800424,-536.6266375160217,-875.5730438232422,-1954.1111452331543
100.0,1023.8001835108483,-1314.548713612574,-1448.5982168609048,-544.8836864433289,-888.6593706207275,-1946.2857501831054
110.0,1027.2320536426575,-1326.1215979902795,-1436.1372319063023,-553.1159137573242,-901.7052154388427,-1938.3716939620972
120.0,1030.6165391390366,-1337.6342850133753,-1423.6108579892623,-561.3229572563172,-914.7100048980712,-1930.3693819503785
130.0,1033.9535152222945,-1349.086281864555,-1411.019701515104,-569.5044574890137,-927.6731700439453,-1922.2792274017334
140.0,1037.242861715778,-1360.4771019853627,-1398.3643742621102,-577.660057811737,-940.594146484375,-1914.1016513290406
150.0,1040.4844630816929,-1371.806265186498,-1385.645493235819,-585.7894044685364,-953.4723745269775,-1905.8370824050903
160.0,1043.6782083933292,-1383.0732976858885,-1372.8636805859965,-593.8921466331482,-966.3072992095947,-1897.4859568862914
170.0,1046.8239913709865,-1394.2777322065795,-1360.019563439934,-601.9679364814758,-979.0983704376221,-1889.0487184906005
180.0,1049.9217103821568,-1405.419108049828,-1347.113773801648,-610.0164292488098,-991.8450430603027,-1880.525818321228
190.0,1052.9712684855726,-1416.4969711800225,-1334.1469483855,-618.0372832870484,-1004.5467770080567,-1871.9177147445678
200.0,1055.9725733792548,-1427.5108742592195,-1321.1197285175867,-626.030160118103,-1017.2030373077392,-1863.2248732910157
210.0,1058.9255374281497,-1438.4603767383358,-1308.0327599891232,-633.9947244987487,-1029.8132942047118,-1854.4477665481568
220.0,1061.830077696831,-1449.3450449212933,-1294.8866929231697,-641.9306444625854,-1042.3770232696534,-1845.5868740615845
230.0,1064.6861159167795,-1460.1644520256446,-1281.6821816229183,-649.8375913925171,-1054.8937054595947,-1836.6426821975708
240.0,1067.493578510408,-1470.918178240101,-1268.4198844657087,-657.7152400474548,-1067.3628272094727,-1827.6156840667725
250.0,1070.252396552313,-1481.6058107631468,-1255.1004637359836,-665.5632686347961,-1079.7838804779053,-1818.5063793640136
260.0,1072.962505840853,-1492.2269438971891,-1241.7245855101319,-673.3813588371277,-1092.1563628997803,-1809.315274307251
270.0,1075.6238467975263,-1502.7811790696771,-1228.2929195054226,-681.1691958961487,-1104.4797777709962,-1800.0428814697266
280.0,1078.2363645323626,-1513.268124873523,-1214.8061389488441,-688.9264686126709,-1116.7536341705322,-1790.6897196884156
290.0,1080.800008827468,-1523.6873971567406,-1201.2649204205663,-696.652869430542,-1128.977447052002,-1781.2563139343263
300.0,1083.3147341117476,-1534.038619027348,-1187.669943729081,-704.348094455719,-1141.1507372741698,-1771.7431951904298
310.0,1085.780499417667,-1544.321420890915,-1174.0218917854645,-712.0118435173034,-1153.2730316314696,-1762.1509003295898
320.0,1088.197268470832,-1554.5354405329247,-1160.3214504203459,-719.643820186615,-1165.3438630371095,-1752.4799719924927
330.0,1090.565009561506,-1564.6803231021806,-1146.5693082918388,-727.2437318382263,-1177.3627704467774,-1742.7309584579468
340.0,1092.883695616705,-1574.7557211847502,-1132.7661566941435,-734.8112896728516,-1189.3292990264893,-1732.9044135055542
350.0,1095.1533041218174,-1584.7612948038532,-1118.9126894766332,-742.3462087593078,-1201.2430001220703,-1723.0008963165283
360.0,1097.3738171596817,-1594.6967114722975,-1105.009602828674,-749.848208065033,-1213.1034313964844,-1713.0209712982178
370.0,1099.5452213515057,-1604.561646204689,-1091.0575952140491,-757.3170104980469,-1224.9101568145752,-1702.9652080078124
380.0,1101.66750783642,-1614.3557815322595,-1077.057367192075,-764.7523429298401,-1236.6627467041017,-1692.8341809844972
390.0,1103.7406722962735,-1624.0788075607063,-1063.0096212632566,-772.1539362335205,-1248.3607778625487,-1682.6284696273804
400.0,1105.7647148597846,-1633.7304219213534,-1048.9150617653145,-779.5215252990722,-1260.0038334960936,-1672.3486580581664
410.0,1107.7396401550538,-1643.3103298605192,-1034.7743947012218,-786.8548490791321,-1271.5915033721924,-1661.9953349990844
420.0,1109.6654572253335,-1652.8182441945667,-1020.5883276295764,-794.1536505966186,-1283.1233837738037,-1651.569093635559
430.0,1111.5421795423986,-1662.2538853566891,-1006.3575695090187,-801.4176769828796,-1294.5990775909424,-1641.0705314865113
