sat1Name,LLO-42
sat1Smaj,3416.853
sat1Ecc,0.35849711767814113
sat1Inc,90.2163958047416
sat1RAAN,237.87608151813055
sat1ArgPer,292.6749763992049
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,968.5256249060611,-1162.9224144777097,-1585.587415551178,-442.8569454574585,-719.6857711791993,-2022.4855987548829
10.0,972.5798446707554,-1175.2870690983955,-1573.9716701237974,-451.42093631362917,-733.2772253723144,-2015.7186600341797
20.0,976.5881309244339,-1187.5972248006933,-1562.2826499935795,-459.963911819458,-746.8345427246094,-2008.8578819580077
30.0,980.550303419656,-1199.8523102114991,-1550.520904774168,-468.4854758682251,-760.3570947265625,-2001.9035909347533
40.0,984.4661863641999,-1212.051759391804,-1538.6869910185956,-476.9852345161438,-773.8442563171386,-1994.8561223526
50.0,988.3356084918214,-1224.1950119499693,-1526.7814720693948,-485.462796043396,-787.2954060516357,-1987.715820487976
60.0,992.1584031231275,-1236.2815131468326,-1514.8049179556015,-493.91777101516726,-800.7099262390137,-1980.4830384521485
70.0,995.9344081314695,-1248.3107139971723,-1502.7579052896788,-502.34977238845823,-814.0872030029296,-1973.1581381072997
80.0,999.6634660001756,-1260.2820713771562,-1490.6410171306552,-510.75841556549074,-827.4266264343262,-1965.741489982605
90.0,1003.3454238707618,-1272.1950481203357,-1478.4548428726007,-519.1433184661865,-840.727590713501,-1958.2334732055665
100.0,1006.9801335308636,-1284.0491131203821,-1466.199978123425,-527.5041016082764,-853.9894942016601,-1950.6344754104614
110.0,1010.5674514648158,-1295.8437414298135,-1453.8770245664632,-535.8403881759643,-867.211739578247,-1942.9448926467896
120.0,1014.1072388782578,-1307.57841435626,-1441.4865898548505,-544.1518040885925,-880.393733947754,-1935.1651293106079
130.0,1017.5993616497399,-1319.2526195185742,-1429.0292874656202,-552.4379780731201,-893.534888885498,-1927.2955980072022
140.0,1021.0436904830802,-1330.8658510118557,-1416.505736584194,-560.6985417251587,-906.6346206817627,-1919.3367195281983
150.0,1024.4401007863135,-1342.4176094187096,-1403.9165619450991,-568.9331295890809,-919.6923503112793,-1911.288922668457
160.0,1027.7884727715102,-1353.9074019267052,-1391.262393752994,-577.1413791999817,-932.7075036010742,-1903.1526442108154
170.0,1031.088691435641,-1365.3347424226813,-1378.5438674776815,-585.3229311828613,-945.6795113372802,-1894.9283287506103
180.0,1034.3406465937853,-1376.6991515505715,-1365.7616237622342,-593.4774292793273,-958.6078093566895,-1886.6164286346436
190.0,1037.5442328535212,-1388.000156785645,-1352.9163082992427,-601.6045204315186,-971.491838607788,-1878.21740385437
200.0,1040.6993496630412,-1399.2372925422524,-1340.008571631486,-609.7038548469543,-984.3310453186035,-1869.7317219009399
210.0,1043.805901282178,-1410.4101001911015,-1327.0390690749591,-617.7750860290528,-997.1248810119629,-1861.159857688904
220.0,1046.863796820543,-1421.5181281891698,-1314.0084605599786,-625.8178708724976,-1009.872802658081,-1852.5022934494018
230.0,1049.87295020532,-1432.560932090741,-1300.9174104579592,-633.8318696937561,-1022.5742727203369,-1843.759518562317
240.0,1052.8332802358307,-1443.5380746683063,-1287.766587458413,-641.816746295929,-1035.2287593078613,-1834.93202948761
250.0,1055.7447105223891,-1454.4491259075962,-1274.5566644609883,-649.7721680145264,-1047.8357361602784,-1826.0203296432496
260.0,1058.6071695169044,-1465.2936631229445,-1261.2883183619515,-657.6978057861328,-1060.3946828155517,-1817.024929244995
270.0,1061.4205905030747,-1476.0712709784493,-1247.9622299713217,-665.5933341827392,-1072.905084640503,-1807.9463452301025
280.0,1064.1849116124035,-1486.78154156366,-1234.5790838241028,-673.4584314689636,-1085.3664329528808,-1798.7851011047364
290.0,1066.9000757821552,-1497.4240744230885,-1221.1395680548615,-681.2927796478272,-1097.7782250518799,-1789.5417268218994
300.0,1069.5660307717244,-1507.9984766221319,-1207.6443742360923,-689.0960645103455,-1110.1399643249513,-1780.2167586517335
310.0,1072.1827291217396,-1518.504362759568,-1194.0941972658297,-696.8679756736756,-1122.4511602630614,-1770.8107390670777
320.0,1074.75012820799,-1528.94135505854,-1180.4897351616664,-704.6082066268921,-1134.71132862854,-1761.3242165908814
330.0,1077.2681901597614,-1539.3090833657131,-1166.831688965576,-712.3164547805786,-1146.9199914245605,-1751.7577456817628
340.0,1079.7368818794089,-1549.6071851973604,-1153.1207625686543,-719.9924214935303,-1159.0766770019532,-1742.1118865890503
350.0,1082.1561750129254,-1559.8353057775237,-1139.3576625798016,-727.635812122345,-1171.1809201049805,-1732.3872052307129
360.0,1084.526045945571,-1569.9930980644094,-1125.5430981479187,-735.246336051941,-1183.2322619476317,-1722.5842730331422
370.0,1086.8464757737145,-1580.0802227764498,-1111.6777808578024,-742.8237067337036,-1195.2302502441407,-1712.7036668319702
380.0,1089.1174503000314,-1590.0963484298923,-1097.762424532336,-750.3676417198182,-1207.1744393005372,-1702.7459686965942
390.0,1091.3389599828188,-1600.041151342023,-1083.7977451331285,-757.8778626937866,-1219.0643900146483,-1692.7117658233642
400.0,1093.510999923119,-1609.914315645949,-1069.7844605886094,-765.3540954971313,-1230.8996699371337,-1682.6016503753663
410.0,1095.6335698848127,-1619.7155333465096,-1055.7232906327063,-772.7960701637268,-1242.679853378296,-1672.4162193527222
420.0,1097.7066741938395,-1629.4445042963443,-1041.6149566876038,-780.203520954132,-1254.4045213623046,-1662.156074447632
430.0,1099.7303217532053,-1639.1009362078025,-1027.46018170757,-787.5761863632202,-1266.0732617034912,-1651.8218219070434
440.0,1101.7045260168984,-1648.6845446747802,-1013.2596900338563,-794.9138091545105,-1277.685669052124,-1641.4140723953246
450.0,1103.629304943604,-1658.1950531809707,-999.0142072343463,-802.2161363906861,-1289.2413449249268,-1630.9334408340453
460.0,1105.504680986207,-1667.6321930918878,-984.7244599931951,-809.4829194335938,-1300.7398977355956,-1620.380546295166
470.0,1107.330681054215,-1676.9957036718272,-970.3911759303213,-816.7139139862061,-1312.180942840576,-1609.7560118255615
480.0,1109.1073364270385,-1686.2853320386646,-956.0150834918467,-823.9088800964355,-1323.564102493286,-1599.0604643096924
490.0,1110.834682815271,-1695.5008332218822,-941.5969117915726,-831.0675821762085,-1334.8890059814453,-1588.2945343551635
500.0,1112.5127602555476,-1704.6419700998822,-927.1373904719043,-838.1897890090943,-1346.15528956604,-1577.4588561172486
510.0,1114.1416130992545,-1713.7085134357105,-912.6372495669614,-845.2752737884522,-1357.3625965423585,-1566.5540671768188
520.0,1115.7212899606584,-1722.7002418195736,-898.0972193678435,-852.3238140945434,-1368.5105772247314,-1555.5808083877564
530.0,1117.2518436951486,-1731.6169416890727,-883.5180302846634,-859.3351919250488,-1379.5988889923096,-1544.5397237472534
540.0,1118.7333313366369,-1740.4584072908656,-868.9004127041295,-866.3091937026977,-1390.6271962738037,-1533.4314602355958
550.0,1120.165814078453,-1749.224440675019,-854.2450968721326,-873.2456102752685,-1401.595170578003,-1522.2566677017212
560.0,1121.5493572199898,-1757.9148516645678,-839.5528127383825,-880.1442369270325,-1412.5024904937743,-1511.0159986953736
570.0,1122.8840301391253,-1766.5294578382525,-824.8242898448923,-887.0048733749389,-1423.3488417053222,-1499.710108352661
580.0,1124.169906210843,-1775.0680844910771,-810.0602571892969,-893.8273237800598,-1434.13391696167,-1488.3396542358398
590.0,1125.4070628233437,-1783.5305646291233,-795.2614430889199,-900.6113967399597,-1444.8574161376953,-1476.9052962112428
600.0,1126.5955812526581,-1791.916738894162,-780.4285750675201,-907.356905292511,-1455.5190461425782,-1465.4076962890624
610.0,1127.7355466850968,-1800.2264555797055,-765.5623797274812,-914.0636669158936,-1466.1185209960938,-1453.8475185165405
620.0,1128.8270481680295,-1808.4595705933223,-750.663582601814,-920.7315035247802,-1476.6555618286134,-1442.225428817749
630.0,1129.8701784849893,-1816.6159473538942,-735.7329080811442,-927.3602414550782,-1487.1298967590333,-1430.5420948638916
640.0,1130.8650342257947,-1824.6954568518838,-720.7710792424699,-933.9497114753723,-1497.5412610473634,-1418.7981859512329
650.0,1131.8117156130713,-1832.6979775176735,-705.7788177654774,-940.4997487678528,-1507.88939692688,-1406.9943728408814
660.0,1132.7103265541464,-1840.6233952344803,-690.7568438132597,-947.0101929168701,-1518.1740536956788,-1395.1313276672363
670.0,1133.5609745503557,-1848.4716032724925,-675.7058758806174,-953.4808879051209,-1528.3949876708984,-1383.2097237548828
680.0,1134.363770623951,-1856.2425022529055,-660.626630734016,-959.9116821098328,-1538.5519621429444,-1371.230235534668
690.0,1135.1188293115915,-1863.9360000867755,-645.5198232582609,-966.302428276062,-1548.6447473907472,-1359.1935383834839
700.0,1135.826268557623,-1871.5520119147645,-630.3861663871762,-972.6529835014343,-1558.6731206054687,-1347.1003085174561
710.0,1136.4862097385405,-1879.0904600946815,-615.2263709534161,-978.9632092361451,-1568.636865951538,-1334.9512228546143
720.0,1137.098777535053,-1886.551274112418,-600.0411456169174,-985.2329712562561,-1578.5357744598389,-1322.7469588928222
730.0,1137.6640999245378,-1893.9343905380242,-584.8311967396146,-991.4621396446228,-1588.3696440429687,-1310.488194580078
740.0,1138.1823080938202,-1901.2397529699995,-569.5972282958842,-997.6505887908936,-1598.1382794342042,-1298.1756081924439
