sat1Name,LLO-49
sat1Smaj,3416.853
sat1Ecc,0.3649105542751734
sat1Inc,90.05409252654746
sat1RAAN,237.7624353132516
sat1ArgPer,293.6501654422411
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,961.035450006419,-1180.7411331538844,-1546.348222881622,-462.76443172836304,-737.3086929779053,-1987.7516339035035
10.0,964.9760601070082,-1193.0410247824477,-1534.4342111554793,-471.3395920829773,-750.8934838256836,-1980.659485282898
20.0,968.8697195073267,-1205.2838853223127,-1522.4465794003506,-479.8921383323669,-764.4422480316163,-1973.4723078155519
30.0,972.7162481050112,-1217.4691294334223,-1510.3859085306194,-488.4216619529724,-777.9543384246826,-1966.1904537963867
40.0,976.5154705938215,-1229.596177710231,-1498.2527866539783,-496.92775682449343,-791.4291116943359,-1958.8142849502563
50.0,980.2672164350948,-1241.6644567574444,-1486.0478089888288,-505.41001930999755,-804.8659284362793,-1951.3441723632814
60.0,983.9713199708287,-1253.6733993438888,-1473.7715776908076,-513.8680483322144,-818.2641533813477,-1943.7804963912963
70.0,987.6276203706421,-1265.6224444707766,-1461.4247017887135,-522.3014454612731,-831.6231554107666,-1936.1236465988159
80.0,991.2359617362046,-1277.511037525503,-1449.0077970041373,-530.7098149833679,-844.9423077850341,-1928.374021659851
90.0,994.7961930773347,-1289.3386303594964,-1436.5214856274706,-539.0927639961243,-858.220988204956,-1920.5320292510987
100.0,998.308168353066,-1301.1046814017407,-1423.9663964008041,-547.449902469635,-871.4585789489746,-1912.5980859832764
110.0,1001.7717464926008,-1312.8086557565507,-1411.3431643568076,-555.7808433303833,-884.6544669952392,-1904.5726172790528
120.0,1005.1867914398835,-1324.4500253210413,-1398.6524307013074,-564.0852025375366,-897.8080441589356,-1896.4560573043823
130.0,1008.5531721332183,-1336.0282688494774,-1385.8948426559111,-572.3625991477967,-910.9187071685791,-1888.2488488311767
140.0,1011.8707625761489,-1347.542872098315,-1373.0710533087965,-580.6126554031372,-923.9858578491211,-1879.9514431533814
150.0,1015.1394417744584,-1358.99332785265,-1360.1817215147037,-588.8349967918396,-937.0089031219483,-1871.5642999801635
160.0,1018.3590938501096,-1370.379136071676,-1347.2275116807098,-597.0292521095275,-949.9872552490234,-1863.0878873062134
170.0,1021.5296079513225,-1381.69980393276,-1334.2090936713976,-605.1950535507202,-962.9203318176269,-1854.5226813049317
180.0,1024.6508783692168,-1392.9548459567236,-1321.1271426149476,-613.3320367507935,-975.8075559692383,-1845.8691662139893
190.0,1027.722804440319,-1404.1437840429642,-1307.9823388212608,-621.4398408737183,-988.6483563690185,-1837.127834236145
200.0,1030.7452906504038,-1415.2661475887542,-1294.7753675527088,-629.5181086578369,-1001.4421674346924,-1828.2991853866577
210.0,1033.7182465404444,-1426.3214735190695,-1281.5069189084759,-637.566486492157,-1014.188429321289,-1819.3837273635863
