sat1Name,LLO-24
sat1Smaj,3416.853
sat1Ecc,0.37261436101910084
sat1Inc,89.63240000623583
sat1RAAN,237.78515363486716
sat1ArgPer,292.3133635815816
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,925.3478428676594,-1137.6465862688433,-1563.6095617557655,-444.6491949195862,-681.8185809326172,-1983.1272685623169
10.0,929.5559918685232,-1150.2514326231783,-1551.8749198338703,-453.33969631576537,-695.6924869384766,-1976.3510696334838
20.0,933.7172102291396,-1162.799257156168,-1540.063044635395,-462.00763613891604,-709.5317700805664,-1969.4765126724244
30.0,937.8312978091948,-1175.289437742911,-1528.1745304057094,-470.65258493041995,-723.3357445831299,-1962.503947998047
40.0,941.8980594347621,-1187.721358442942,-1516.2099793261505,-479.2741157455444,-737.1037285003662,-1955.4337361526489
50.0,945.9173050073179,-1200.0944096917972,-1504.1700013822078,-487.8718042602539,-750.8350439453125,-1948.2662478561401
60.0,949.8888495002974,-1212.4079883750524,-1492.0552142483805,-496.4452288398743,-764.5290171661377,-1941.0018639144898
70.0,953.8125130449138,-1224.661497998449,-1479.866243119957,-504.99397064208983,-778.1849787597656,-1933.6409751281737
80.0,957.6881208798346,-1236.854348764651,-1467.6037205950788,-513.5176137008667,-791.8022637176514,-1926.1839821853637
90.0,961.5155034660951,-1248.98595773236,-1455.2682865009408,-522.0157450180054,-805.3802116546631,-1918.6312955703736
100.0,965.2944964779136,-1261.0557489252658,-1442.8605877866119,-530.4879546470642,-818.9181669006348,-1910.9833354873658
110.0,969.0249408366373,-1273.0631534243807,-1430.3812783422331,-538.9338357658386,-832.4154786376953,-1903.2405317230225
120.0,972.7066827436723,-1285.0076095088775,-1417.8310188470123,-547.3529847793579,-845.8715010528565,-1895.4033235473632
130.0,976.3395736720818,-1296.8885627287284,-1405.210476647107,-555.7450013847351,-859.2855934143066,-1887.472159614563
140.0,979.9234704719763,-1308.7054660790027,-1392.5203255547754,-564.1094886665344,-872.6571203155518,-1879.4474978485107
150.0,983.4582352837245,-1320.4577800156817,-1379.761245725904,-572.4460531616211,-885.9854516601563,-1871.329805305481
160.0,986.9437356490795,-1332.1449726222181,-1366.933923466532,-580.75430493927,-899.2699629058837,-1863.1195580673218
170.0,990.3798444343561,-1343.7665196480752,-1354.0390511183439,-589.0338576812744,-912.5100350646973,-1854.8172411193848
180.0,993.7664399483157,-1355.3219046744462,-1341.077326838299,-597.2843287582398,-925.7050549621582,-1846.4233482208251
190.0,997.1034058875225,-1366.810619143923,-1328.049454478714,-605.5053392906188,-938.8544152526855,-1837.9383817825317
200.0,1000.390631337805,-1378.2321624574483,-1314.9561433980084,-613.6965142288208,-951.957514541626,-1829.3628527145386
210.0,1003.6280108454763,-1389.586042096582,-1301.7981082836873,-621.857482421875,-965.0137575683593,-1820.6972803115846
220.0,1006.815444326635,-1400.871773633595,-1288.5760690158484,-629.9878766784668,-978.02255519104,-1811.9421921005248
230.0,1009.9528371811087,-1412.0888808821076,-1275.2907504527093,-638.0873338394165,-990.9833246307373,-1803.0981237106323
240.0,1013.040100223168,-1423.236895926976,-1261.9428822967407,-646.1554948310852,-1003.8954894866944,-1794.165618736267
250.0,1016.0771496742111,-1434.3153591920825,-1248.5331989100066,-654.1920047454834,-1016.7584798278808,-1785.1452285766602
260.0,1019.0639072139552,-1445.3238195279023,-1235.0624391084166,-662.1965128746033,-1029.5717323608399,-1776.0375122833252
270.0,1022.0002999297991,-1456.2618342651085,-1221.5313460355142,-670.168672794342,-1042.3346904602051,-1766.8430364379883
280.0,1024.886260313928,-1467.1289692560777,-1207.940666971636,-678.1081424026489,-1055.0468042602538,-1757.5623749847412
290.0,1027.721726315911,-1477.9247989704008,-1194.2911531277741,-686.014583972931,-1067.7075308227538,-1748.1961090774537
300.0,1030.5066412172428,-1488.6489065050305,-1180.5835595203955,-693.8876642303467,-1080.3163340911865,-1738.7448269271852
310.0,1033.2409537397123,-1499.3008836598128,-1166.8186447274998,-701.7270543670654,-1092.87268510437,-1729.209123626709
320.0,1035.9246179329616,-1509.8803309548703,-1152.9971708059059,-709.5324301109314,-1105.3760619506836,-1719.5896010437011
330.0,1038.5575932453116,-1520.3868577291469,-1139.1199029970696,-717.3034717826844,-1117.8259499816895,-1709.886867591858
340.0,1041.1398444211884,-1530.820082095257,-1125.1876096642588,-725.0398643074036,-1130.22184173584,-1700.1015381317138
350.0,1043.671341537074,-1541.1796310465988,-1111.2010620237045,-732.741297290802,-1142.563237121582,-1690.234233757019
360.0,1046.152059975243,-1551.4651404450408,-1097.1610340328534,-740.4074650268554,-1154.849643432617,-1680.2855816802978
370.0,1048.5819803899585,-1561.6762550855533,-1083.0683021634738,-748.0380665740967,-1167.080575439453,-1670.2562150268554
380.0,1050.9610886460096,-1571.8126286598317,-1068.9236452734942,-755.6328057556152,-1179.2555553741456,-1660.1467726898193
390.0,1053.2893758666603,-1581.8739238449525,-1054.72784437971,-763.1913912124634,-1191.3741130981446,-1649.957899154663
400.0,1055.5668383631496,-1591.8598122881192,-1040.4816825289852,-770.7135364341735,-1203.4357860870361,-1639.690244354248
410.0,1057.7934775722363,-1601.7699746009778,-1026.185944588612,-778.1989597854614,-1215.4401194610596,-1629.3444634552002
420.0,1059.9693000864672,-1611.6041004029357,-1011.8414170852421,-785.6473845291138,-1227.3866660919189,-1618.9212167282105
430.0,1062.094317581472,-1621.3618883238055,-997.4488880558403,-793.0585388717651,-1239.2749866027832,-1608.4211693878174
440.0,1064.1685468120868,-1631.043045988174,-983.0091468213219,-800.4321559562683,-1251.10464944458,-1597.8449913787842
450.0,1066.1920095108567,-1640.647290021875,-968.5229838700585,-807.7679739189148,-1262.8752308654784,-1587.1933572387695
460.0,1068.1647324437877,-1650.174346069222,-953.9911906365279,-815.0657358779907,-1274.5863150482178,-1576.4669459152221
470.0,1070.0867472734437,-1659.6239487456808,-939.4145593943929,-822.3251899719238,-1286.2374940185548,-1565.666440612793
480.0,1071.958090595781,-1668.9958416757424,-924.7938830276139,-829.5460893707275,-1297.8283677825927,-1554.7925286026
490.0,1073.7788038585875,-1678.289777453618,-910.1299548937673,-836.728192287445,-1309.3585442962647,-1543.8459010620118
500.0,1075.5489333087173,-1687.5055176085352,-895.4235686688338,-843.8712619819642,-1320.8276394653321,-1532.8272529067992
510.0,1077.2685299947866,-1696.6428326436887,-880.6755181634954,-850.9750667953491,-1332.2352772369384,-1521.7372826309204
520.0,1078.9376496647508,-1705.7015019466814,-865.8865971635447,-858.0393801269531,-1343.5810895385741,-1510.5766921081542
530.0,1080.5563527351865,-1714.681313812957,-851.0575992776562,-865.0639804725647,-1354.8647163238525,-1499.3461864471435
540.0,1082.124704270736,-1723.5820653932178,-836.1893177840541,-872.048651397705,-1366.0858055877686,-1488.0464738311769
550.0,1083.6427739128462,-1732.40356268958,-821.2825454477623,-878.9931815681457,-1377.244013381958,-1476.6782653274536
560.0,1085.1106358034128,-1741.1456204717454,-806.3380744103841,-885.8973647270203,-1388.3390037536622,-1465.2422747421265
570.0,1086.528368583292,-1749.8080622960294,-791.3566959785875,-892.760999710083,-1399.3704488372803,-1453.7392184295654
580.0,1087.8960552963554,-1758.390720431133,-776.3392005335589,-899.5838904342652,-1410.3380287780763,-1442.1698151626588
590.0,1089.2137833538081,-1766.89343583307,-761.2863773430051,-906.3658459014893,-1421.2414317626954,-1430.5347859420776
600.0,1090.4816445094195,-1775.31605810038,-746.199014414788,-913.1066801757812,-1432.0803540344239,-1418.834853843689
610.0,1091.6997347147005,-1783.6584453998655,-731.0778983893233,-919.8062123947144,-1442.854499786377,-1407.0707438583374
620.0,1092.8681541738893,-1791.9204644749107,-715.923814345364,-926.4642667503357,-1453.5635812835694,-1395.2431827316284
630.0,1093.9870071904954,-1800.101990528763,-700.7375456904172,-933.0806724777221,-1464.207318725586,-1383.3528987884522
640.0,1095.0564021789148,-1808.2029072130194,-685.519874017996,-939.655263835907,-1474.7854403076171,-1371.4006218032837
650.0,1096.0764515549442,-1816.2231065531325,-670.2715789887087,-946.1878801040649,-1485.297682144165,-1359.3870828399658
660.0,1097.0472717051218,-1824.162488899819,-654.9934381626606,-952.678365562439,-1495.7437882843017,-1347.313014076233
670.0,1097.968982927957,-1832.0209628660218,-639.6862268775133,-959.1265694732666,-1506.1235106811523,-1335.1791486587524
680.0,1098.8417093665996,-1839.7984452751857,-624.350718140639,-965.5323460617066,-1516.436609161377,-1322.9862205734253
690.0,1099.6655789150773,-1847.4948610423858,-608.9876825024924,-971.8955544853211,-1526.6828513336181,-1310.7349644699098
700.0,1100.4407232119272,-1855.1101431919853,-593.5978878935388,-978.216058834076,-1536.862012664795,-1298.4261155166625
710.0,1101.167277549015,-1862.6442327217198,-578.1820995589372,-984.4937280845642,-1546.9738763580322,-1286.0604092788697
720.0,1101.8453808083007,-1870.097078573425,-562.7410798765933,-990.7284360923767,-1557.01823336792,-1273.63858152771
730.0,1102.4751753866858,-1877.468637522689,-547.2755883282501,-996.9200615501404,-1566.9948822937013,-1261.1613681640624
740.0,1103.0568071823195,-1884.7588741524137,-531.7863812790204,-1003.0684879760743,-1576.9036294403077,-1248.6295050048827
750.0,1103.5904254592458,-1891.9677607294764,-516.274211958951,-1009.1736036682129,-1586.7442886657716,-1236.0437276992798
760.0,1104.076182847849,-1899.0952771636073,-500.7398303106858,-1015.235301689148,-1596.516681411743,-1223.4047715759277
770.0,1104.5142352300902,-1906.1414109081993,-485.1839828840586,-1021.2534798316956,-1606.2206366119385,-1210.7133714904785
780.0,1104.904741706639,-1913.1061568850819,-469.6074127498912,-1027.2280405769347,-1615.855990661621,-1197.97026171875
790.0,1105.2478645368094,-1919.9895174201367,-454.0108593781268,-1033.1588910713197,-1625.422587387085,-1185.1761758117675
800.0,1105.5437690391973,-1926.791502136007,-438.39505857350827,-1039.045943092346,-1634.9202779388427,-1172.3318464813233
810.0,1105.7926235528005,-1933.5121278713123,-422.76074233427227,-1044.889113002777,-1644.348920776367,-1159.4380054397584
820.0,1105.9945993746967,-1940.1514186142651,-407.10863880546634,-1050.688321723938,-1653.7083816070556,-1146.4953833236693
830.0,1106.1498706813663,-1946.7094054111371,-391.43947216190884,-1056.4434947013856,-1662.9985333251952,-1133.5047095413208
840.0,1106.258614467398,-1953.186126253243,-375.75396253270924,-1062.1545618476869,-1672.219255935669,-1120.466712158203
850.0,1106.3210104953266,-1959.5816260343547,-360.05282589457966,-1067.8214575271606,-1681.3704365386964,-1107.3821177749635
860.0,1106.337241197612,-1965.895956413852,-344.33677404782895,-1073.4441204986572,-1690.451969192505,-1094.2516514434815
870.0,1106.3074916560588,-1972.1291757755127,-328.6065144501579,-1079.022493888855,-1699.4637549438476,-1081.0760364990235
880.0,1106.2319495079112,-1978.2813490932024,-312.8627502139616,-1084.5565251274109,-1708.4057016906738,-1067.8559944992066
890.0,1106.1108048682959,-1984.352547863326,-297.1061800170208,-1090.0461659355165,-1717.2777241210938,-1054.5922451019287
900.0,1105.944250327554,-1990.3428500202647,-281.3374979911203,-1095.4913722572326,-1726.079743713379,-1041.2855059432984
