sat1Name,LLO-34
sat1Smaj,3416.853
sat1Ecc,0.35959581220343056
sat1Inc,89.8585806564631
sat1RAAN,237.78216451892405
sat1ArgPer,293.5580791389639
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,962.598961053366,-1191.1765383321283,-1562.874398199244,-470.45238117980955,-737.2647617340087,-2005.7891010742187
10.0,966.5533121550546,-1203.403617244552,-1551.0479326061222,-478.9564442825317,-750.7921772613525,-1998.7663924331664
20.0,970.4617856794661,-1215.574594168272,-1539.1488872320028,-487.43809519195554,-764.284460357666,-1991.6501539001465
30.0,974.3242052015203,-1227.6889014676954,-1527.1778243332549,-495.8969387550354,-777.7409824066162,-1984.440725540161
40.0,978.1403987780478,-1239.7459771007934,-1515.135313042433,-504.33258210372924,-791.1611183624268,-1977.1384563827514
50.0,981.9101990038489,-1251.7452647788616,-1503.0219292867034,-512.7446347618103,-804.5442469024658,-1969.743704399109
60.0,985.6334430783339,-1263.6862140560543,-1490.8382556370445,-521.1327086906433,-817.889750579834,-1962.256836402893
70.0,989.3099727959226,-1275.5682804236737,-1478.584881206805,-529.4964183769226,-831.1970158996583,-1954.678227973938
80.0,992.9396345608646,-1287.3909254320383,-1466.2624015257531,-537.8353809204101,-844.4654334411621,-1947.0082633743286
90.0,996.5222794815179,-1299.1536167874872,-1453.8714184045352,-546.1492160835267,-857.6943980255127,-1939.247335472107
100.0,1000.0577632957564,-1310.855828421561,-1441.4125398424742,-554.4375463752747,-870.8833087310791,-1931.3958456497191
110.0,1003.5459465043593,-1322.497040649338,-1428.8863798553318,-562.6999971275329,-884.0315691375732,-1923.4542037200927
120.0,1006.9866943005661,-1334.076740192919,-1416.293558361278,-570.9361965522766,-897.1385873260498,-1915.4228278045655
130.0,1010.3798766165247,-1345.5944203112729,-1403.6347010844686,-579.1457758255004,-910.2037760162353,-1907.3021442871093
140.0,1013.7253681811707,-1357.0495808954493,-1390.9104393559546,-587.328369140625,-923.226552734375,-1899.0925876693725
150.0,1017.023048485284,-1368.4417285309503,-1378.1214100369825,-595.48361378479,-936.20633984375,-1890.7946005020142
160.0,1020.2728018038953,-1379.7703765876993,-1365.2682553654054,-603.6111501998902,-949.1425646667481,-1882.4086332702636
170.0,1023.4745172482203,-1391.035045318913,-1352.3516227833234,-611.7106220474243,-962.0346596374512,-1873.9351442718505
180.0,1026.6280887252751,-1402.2352619136639,-1339.3721648466014,-619.7816762695312,-974.8820623321533,-1865.374599533081
190.0,1029.7334149778342,-1413.3705605883792,-1326.3305390583319,-627.8239631538391,-987.6842156066895,-1856.7274726867677
200.0,1032.790399590625,-1424.4404826613204,-1313.2274077410575,-635.837136390686,-1000.4405676879883,-1847.994244873047
210.0,1035.7989509674414,-1435.4445766117733,-1300.063437865297,-643.82085313797,-1013.1505722503662,-1839.175404586792
