,Timestamp,RFlow,RCost,Efficiency,Redundancy,Disparity,Criticity
0,0,1.0,5116,0.6112925170068038,6.12734693877551,0.0,1
1,30,1.0,5582,0.5571972789115665,7.8579591836734695,0.0,6
2,60,1.0,5832,0.5376734693877568,8.573061224489797,0.0,10
3,90,1.0,6186,0.5270476190476202,12.664489795918367,0.0,11
4,120,1.0,6784,0.4848513119533525,11.869387755102041,0.0,13
5,150,1.0,7006,0.4737346938775506,10.956734693877552,0.0,17
6,180,1.0,7718,0.43819274376417133,8.488979591836735,0.0,14
7,210,1.0,8812,0.4027330741820522,17.240816326530613,0.0,20
8,240,1.0,8822,0.40164755425979776,7.583673469387755,0.0,19
9,270,1.0,8436,0.43941593780369204,10.204897959183674,0.0,17
10,300,1.0,8360,0.43366666666666553,5.460408163265306,0.0,16
11,330,1.0,9228,0.3926284418529304,4.857142857142857,0.0,20
12,360,1.0,8734,0.4270417881438275,4.928979591836734,0.0,16
13,390,1.0,8680,0.435886297376092,5.9044897959183675,0.0,19
14,420,1.0,8256,0.4402964042759946,9.376326530612245,0.0,13
15,450,1.0,7396,0.4575918367346929,6.266938775510204,0.0,13
16,480,1.0,7446,0.48794557823129253,5.839183673469388,0.0,7
17,510,1.0,7138,0.5046938775510207,5.067755102040817,0.0,10
18,540,1.0,7174,0.49564625850340144,3.7142857142857144,0.0,9
19,570,1.0,7068,0.4985986394557826,4.119183673469387,0.0,9
20,600,0.96,6366,0.5027074829931979,3.88265306122449,0.0,7
21,630,0.96,6792,0.4779319727891145,3.2261904761904763,0.0,8
22,660,0.96,6960,0.4631292517006789,2.5374149659863945,0.0,12
23,690,0.96,6810,0.474408163265305,2.7227891156462585,0.0,11
24,720,0.96,6854,0.4743401360544205,2.332482993197279,0.0,10
25,750,0.96,6874,0.4864489795918361,2.55187074829932,0.0,9
26,780,0.96,7032,0.4589931972789104,2.163265306122449,0.0,12
27,810,0.96,6920,0.4729251700680264,2.806122448979592,0.0,12
28,840,1.0,7438,0.4775587949465493,2.23265306122449,0.0,15
29,870,1.0,8394,0.45161321671525617,1.9428571428571428,0.0,12
30,900,1.0,8300,0.45355102040816186,1.996734693877551,0.0,13
31,930,1.0,8232,0.45391836734693763,2.2922448979591836,0.0,12
32,960,1.0,7684,0.47272108843537364,2.6653061224489796,0.0,12
33,990,1.0,7932,0.47073469387755046,2.379591836734694,0.0,8
34,1020,0.96,7356,0.4797142857142854,2.9090136054421767,0.0,6
35,1050,0.96,7066,0.5041768707482993,3.3401360544217686,0.0,4
36,1080,0.96,6558,0.5030204081632654,3.3460884353741496,0.0,5
37,1110,0.96,6870,0.4786530612244897,3.2780612244897958,0.0,8
38,1140,0.96,7316,0.4512244897959165,4.1896258503401365,0.0,12
39,1170,1.0,7808,0.4577570456754116,4.051428571428572,0.0,16
40,1200,1.0,8000,0.44112342079688815,4.119183673469387,0.0,13
41,1230,1.0,7842,0.44888435374149493,4.976326530612245,0.0,12
42,1260,1.0,7644,0.44996112730806415,4.98204081632653,0.0,11
43,1290,1.0,7538,0.43407774538386595,4.6571428571428575,0.0,14
44,1320,1.0,7428,0.4391117589893081,5.223673469387755,0.0,13
45,1350,1.0,7386,0.45661516034985355,6.496326530612245,0.0,12
46,1380,1.0,7552,0.4623508260447029,7.622857142857143,0.0,16
47,1410,1.0,7520,0.45132944606413905,12.764897959183674,0.0,17
48,1440,1.0,7030,0.4803867832847427,16.239183673469388,0.0,14
49,1470,1.0,6870,0.4728551992225457,11.534693877551021,0.0,14
50,1500,1.0,6784,0.4741749271137021,9.88734693877551,0.0,14
51,1530,1.0,6504,0.4899766763848393,10.757551020408163,0.0,13
52,1560,1.0,6940,0.48390864917395454,9.045714285714286,0.0,12
53,1590,1.0,6734,0.49081827016520874,8.849795918367347,0.0,13
54,1620,1.0,6428,0.4992672497570454,7.808979591836735,0.0,13
55,1650,1.0,6164,0.5221632653061227,12.088979591836734,0.0,11
56,1680,1.0,5916,0.5383673469387765,9.314285714285715,0.0,10
57,1710,1.0,5658,0.5539727891156475,9.09061224489796,0.0,6
58,1740,1.0,4938,0.6098639455782332,5.182040816326531,0.0,5
59,1770,1.0,4984,0.6031972789115658,5.270204081632653,0.0,4
