,Timestamp,Node,NBC
143,24,43,0.050662235355378796
144,24,44,0.029493155182365297
145,24,45,0.018530265234956874
146,24,46,0.00904845255779646
147,24,47,0.011313882639206246
148,24,48,0.04221723030054731
149,24,49,0.002405228041991439
150,36,0,0.0
151,36,1,0.0005633621635528516
152,36,2,0.020705679641417018
153,36,3,0.012875431204228193
154,36,4,0.005663052086222804
155,36,5,0.0
156,36,6,0.0
157,36,7,0.022554174112355562
158,36,8,0.007720576778440394
159,36,9,0.0009186484985357165
160,36,10,0.004153793690858515
161,36,11,7.730364873222017e-05
162,36,12,0.028785258807386534
163,36,13,0.02756914498315264
164,36,14,0.037213674833878455
165,36,15,0.006649432898358825
166,36,16,0.01928583637856081
167,36,17,0.012186214072041275
168,36,18,0.006241924907203609
169,36,19,0.008534354655755748
170,36,20,0.025585251642496785
171,36,21,0.0
172,36,22,0.019933432549156305
173,36,23,0.021247578291389357
174,36,24,0.000496031746031746
175,36,25,0.016126808152016264
176,36,26,0.0
177,36,27,0.03105658361065115
178,36,28,0.002982739442775402
179,36,29,0.0
180,36,30,0.002899576836531031
181,36,31,0.011919651306511313
182,36,32,0.0068032497031533115
183,36,33,0.0653112863576105
184,36,34,0.024698774766924576
185,36,35,0.017775638921810107
186,36,36,0.021111536538442312
187,36,37,0.006449180344857037
188,36,38,0.06444712817237781
189,36,39,0.032171517632564206
190,36,40,0.005860801848807279
191,36,41,0.07170398027523074
192,36,42,0.059737630561551625
193,36,43,0.05008464536263379
194,36,44,0.005660204395101178
195,36,45,0.02489682412599586
196,36,46,0.015050812676370158
197,36,47,0.006449180344857037
198,36,48,0.03223125167380581
199,36,49,0.0012570978630674543
200,48,0,0.0
201,48,1,0.0007551830255911887
202,48,2,0.030829345356081325
203,48,3,0.010414038793882974
204,48,4,0.007012896027323892
205,48,5,0.0
206,48,6,0.0
207,48,7,0.0158268776453994
208,48,8,0.004458610979452546
209,48,9,0.0026003117739422602
210,48,10,0.004674406416702019
211,48,11,0.0002735811766159657
212,48,12,0.03636790060638357
213,48,13,0.05274606828410601
214,48,14,0.04074838230712177
215,48,15,0.008329652449189156
216,48,16,0.02401016732071578
217,48,17,0.016337367233348415
218,48,18,0.005056700430625457
219,48,19,0.008408716147821793
220,48,20,0.02356525413442362
221,48,21,0.0
222,48,22,0.022204861422669035
223,48,23,0.01954348350856283
224,48,24,0.0007837408146215881
225,48,25,0.0
226,48,26,0.0
227,48,27,0.013703568051443168
228,48,28,0.002382987042611762
229,48,29,0.0
230,48,30,0.002493765685163893
231,48,31,0.03258340282737186
232,48,32,0.00843964961822992
233,48,33,0.06361221316926098
234,48,34,0.01731113720105004
235,48,35,0.02951494132086571
236,48,36,0.013879551299137313
237,48,37,0.01074004974534718
238,48,38,0.05401266996344639
239,48,39,0.05054219616700341
240,48,40,0.005848411498673745
241,48,41,0.0743324897680301
242,48,42,0.03621956187631863
243,48,43,0.04440867129831782
244,48,44,0.005340789746246436
245,48,45,0.04601505515953933
246,48,46,0.014341555949964502
247,48,47,0.01074004974534718
248,48,48,0.023213034930989546
249,48,49,0.0007848653463665431
250,60,0,0.0015167932626779373
251,60,1,0.0010203837334689678
252,60,2,0.046203608533390415
253,60,3,0.016687720878610045
254,60,4,0.005639519220719688
255,60,5,0.0
256,60,6,0.0
257,60,7,0.02338738561470006
258,60,8,0.006868932136799733
259,60,9,0.005175363101645775
260,60,10,0.0030375712376167667
261,60,11,0.00019409385606568703
262,60,12,0.024080735077518393
263,60,13,0.04045729518630943
264,60,14,0.0575340554041953
265,60,15,0.003975671334024149
266,60,16,0.035442020671972455
267,60,17,0.01719677110292017
268,60,18,0.004295711573845321
269,60,19,0.007547454538140367
270,60,20,0.0326643946126131
271,60,21,0.0
272,60,22,0.03371648996500085
273,60,23,0.016006728573253276
274,60,24,0.000506896122293311
275,60,25,0.0015167932626779373
276,60,26,0.0
277,60,27,0.013830136841850395
278,60,28,0.003014433706853576
279,60,29,0.0
280,60,30,0.00019409385606568703
281,60,31,0.03315452263156345
282,60,32,0.009954164200409983
283,60,33,0.08057381424007706
284,60,34,0.017286128587686033
285,60,35,0.028553085976038308
286,60,36,0.011636493735746415
287,60,37,0.009146151975147244
288,60,38,0.05695015147023902
289,60,39,0.03197902407902452
290,60,40,0.0069919661242515505
291,60,41,0.06835326051323601
292,60,42,0.05694600734038517
293,60,43,0.03467972834042657
294,60,44,0.00875089450632954
295,60,45,0.04495039979832744
296,60,46,0.008554760238448731
297,60,47,0.010840758389141414
298,60,48,0.030551984102447437
299,60,49,0.0008166027267976953
300,72,0,0.0022663103608990026
301,72,1,0.03992869375522437
302,72,2,0.041221842732016234
303,72,3,0.03191214216070028
304,72,4,0.015123092188534455
305,72,5,0.0
306,72,6,0.0
307,72,7,0.028176504703174406
308,72,8,0.008414535470045555
309,72,9,0.006507876852428852
310,72,10,0.004452227909979146
311,72,11,0.0005709426627793973
312,72,12,0.03383076678471261
313,72,13,0.043314307585257894
314,72,14,0.06397340368408244
315,72,15,0.004619218467043012
316,72,16,0.021694085767973333
317,72,17,0.02411644217003877
318,72,18,0.006157618583631028
319,72,19,0.008885388404034777
320,72,20,0.015089692026230481
321,72,21,0.0
322,72,22,0.03759581816823336
323,72,23,0.022890412322098885
324,72,24,0.0010540619756674598
325,72,25,0.0022663103608990026
326,72,26,0.0
327,72,27,0.014871279719958825
328,72,28,0.005156262038515365
329,72,29,0.0
330,72,30,8.503401360544218e-05
331,72,31,0.03349722470116595
332,72,32,0.01650621909372119
333,72,33,0.06087833357690469
334,72,34,0.030187141913786887
335,72,35,0.01383379936842159
336,72,36,0.017384294925419364
337,72,37,0.009606230252190246
338,72,38,0.0707365726709949
339,72,39,0.05848216129281722
340,72,40,0.008132229997815144
341,72,41,0.06709003184008187
342,72,42,0.07274883481975904
343,72,43,0.05299787268544583
344,72,44,0.007657597148975749
345,72,45,0.04660152987714849
346,72,46,0.0029009658460118805
347,72,47,0.009606230252190246
348,72,48,0.03094104390339888
349,72,49,0.00042517006802721087
350,84,0,0.0
351,84,1,0.024844091716572883
352,84,2,0.01959648592080639
353,84,3,0.01959648592080639
354,84,4,0.021265818986876472
355,84,5,0.0
356,84,6,0.0
357,84,7,0.022937412787887235
358,84,8,0.0187489530218213
359,84,9,0.0095287513682893
360,84,10,0.0029803243894043255
361,84,11,0.003122590567322235
362,84,12,0.031847328750532124
363,84,13,0.03692935941585656
364,84,14,0.06111567790111685
365,84,15,8.503401360544218e-05
366,84,16,0.03187072842447873
367,84,17,0.02026006516976122
368,84,18,0.003219142276451246
369,84,19,0.011256020037315887
370,84,20,0.00812526076004101
371,84,21,0.0
372,84,22,0.056008391866616096
373,84,23,0.021265818986876472
374,84,24,0.0018206826242540524
375,84,25,0.0142633198854397
376,84,26,0.0
377,84,27,0.019530479908883947
378,84,28,0.010431498200334366
379,84,29,0.0
380,84,30,0.007548555698397129
381,84,31,0.03766821562814705
382,84,32,0.021890364226964658
383,84,33,0.09291553316483574
384,84,34,0.04926908536465028
385,84,35,0.013505658574336289
386,84,36,0.015279059872375862
387,84,37,0.007548555698397129
388,84,38,0.06372613995756975
389,84,39,0.05608652368705921
390,84,40,0.01041175375937614
391,84,41,0.09402164452008138
392,84,42,0.06417549869876674
393,84,43,0.04183170667462185
394,84,44,0.0032408120907464104
395,84,45,0.03728160168766704
396,84,46,0.01043290608083607
397,84,47,0.007548555698397129
398,84,48,0.038675589008621176
399,84,49,0.0
400,96,0,0.0
401,96,1,0.01296553114670601
402,96,2,0.025809826484655865
403,96,3,0.025809826484655865
404,96,4,0.03625176986104337
405,96,5,0.0
406,96,6,0.0
407,96,7,0.020306338716213988
408,96,8,0.007399708580042512
409,96,9,0.015668540995284953
410,96,10,0.0013015717938644556
411,96,11,0.01096128690249672
412,96,12,0.055151415731407714
413,96,13,0.051956117786131635
414,96,14,0.05263634221277052
415,96,15,9.448223733938019e-05
416,96,16,0.030896868009686773
417,96,17,0.018021320387725942
418,96,18,0.0035244128978039477
419,96,19,0.015934033647301477
420,96,20,0.003898760002407683
421,96,21,0.0
422,96,22,0.040708170743718575
423,96,23,0.022296834194683656
424,96,24,0.005189208797232355
425,96,25,0.041346313056247024
426,96,26,0.0
427,96,27,0.021392242640183353
428,96,28,0.01537375435266034
429,96,29,0.0
430,96,30,0.006734732126862662
431,96,31,0.025394616012928556
432,96,32,0.01765285670991739
433,96,33,0.0943978076908807
434,96,34,0.04851484870399649
435,96,35,0.009054411215951925
436,96,36,0.0069952023477028715
437,96,37,0.006734732126862662
438,96,38,0.0710034840564483
439,96,39,0.04834933310460381
440,96,40,0.013695479495482022
441,96,41,0.06667696189151574
442,96,42,0.06376604804024999
443,96,43,0.055759003938882626
444,96,44,0.007479061943347657
445,96,45,0.013025694567125969
446,96,46,0.0386929303712718
447,96,47,0.006734732126862662
448,96,48,0.05662025661514131
449,96,49,0.0
450,108,0,0.0
451,108,1,0.01631340682146724
452,108,2,0.033416416550009875
453,108,3,0.033416416550009875
454,108,4,0.022012133868492073
455,108,5,0.0
456,108,6,0.0
457,108,7,0.030728027634376272
458,108,8,0.00479173686672447
459,108,9,0.021037838066430073
460,108,10,0.0008494597333883047
461,108,11,0.00907028679962408
462,108,12,0.05452404011026546
463,108,13,0.05530755199478514
464,108,14,0.05198095342439356
465,108,15,0.0002294568621099233
466,108,16,0.03589094546772885
467,108,17,0.011350791269186884
468,108,18,0.003017026074499064
469,108,19,0.022121508998374288
470,108,20,0.0020170170854386187
471,108,21,0.0
472,108,22,0.04249870611795401
473,108,23,0.023631740344956964
474,108,24,0.012207806237459914
475,108,25,0.04197530801460979
476,108,26,0.0
477,108,27,0.03219199439409093
478,108,28,0.01741954205811955
479,108,29,0.0
480,108,30,0.006376675573104143
481,108,31,0.02391735679779158
482,108,32,0.025908033485619146
483,108,33,0.09135877110043651
484,108,34,0.014459615810276395
485,108,35,0.014252963824627785
486,108,36,0.02052141413200521
487,108,37,0.006376675573104143
488,108,38,0.07276970168353805
489,108,39,0.0705478193347244
490,108,40,0.01073738936794779
491,108,41,0.0803744633249217
492,108,42,0.062045487555402436
493,108,43,0.04318376803540742
494,108,44,0.008499126567388354
495,108,45,0.01605310862628719
496,108,46,0.039536548063491855
497,108,47,0.006376675573104143
498,108,48,0.037233205790952434
499,108,49,0.00021258503401360543
500,120,0,0.0
501,120,1,0.018502264832201746
502,120,2,0.050839705579528015
503,120,3,0.03898221792125922
504,120,4,0.02658685954545636
505,120,5,0.0
506,120,6,0.0
507,120,7,0.036538812914616754
508,120,8,0.004483545554974125
509,120,9,0.02437625751297987
510,120,10,0.0013355739121045243
511,120,11,0.00790715200895974
512,120,12,0.0504177967361112
513,120,13,0.05412399913855331
514,120,14,0.04563235449221161
515,120,15,0.003968194679543997
516,120,16,0.026155524488839076
517,120,17,0.01224118887509925
518,120,18,0.0023437016387548295
519,120,19,0.0166588275004349
520,120,20,0.0023301240210327665
521,120,21,0.0
522,120,22,0.054698367878317236
523,120,23,0.028663367883042617
524,120,24,0.016092404270949368
525,120,25,0.0411243582773988
526,120,26,0.0
527,120,27,0.04302902145215356
528,120,28,0.006379305544284736
529,120,29,0.0
530,120,30,0.003968194679543997
531,120,31,0.024768086793224772
532,120,32,0.032556647631901456
533,120,33,0.08688708586686768
534,120,34,0.020988715245834316
535,120,35,0.014302938657400654
536,120,36,0.027186276235125862
537,120,37,0.003968194679543997
538,120,38,0.060163991433002655
539,120,39,0.06697274880940378
540,120,40,0.010400030007486424
541,120,41,0.06353275441744337
542,120,42,0.06859677723613034
543,120,43,0.05208308750316207
544,120,44,0.004977934656590165
545,120,45,0.023549650546417934
546,120,46,0.041514628414583206
547,120,47,0.00306635982834854
548,120,48,0.02866392761528092
549,120,49,0.00014172335600907027
550,132,0,0.0
551,132,1,0.013144313089766692
552,132,2,0.0648820369303488
553,132,3,0.04739312194695119
554,132,4,0.024159444751860437
555,132,5,0.0
556,132,6,0.00030166828636216385
557,132,7,0.020838438421911777
558,132,8,0.0030465296469935382
559,132,9,0.03491009846701537
560,132,10,0.0012188208616780044
561,132,11,0.011358529756894746
562,132,12,0.04882996493672436
563,132,13,0.04705086246258965
564,132,14,0.04818454934286737
565,132,15,0.003555689437719449
566,132,16,0.029252256533529027
567,132,17,0.01574401758151072
568,132,18,0.006710568440230412
569,132,19,0.007883321379855028
570,132,20,0.004284826096050585
571,132,21,0.0
572,132,22,0.057759245890408775
573,132,23,0.024159444751860437
574,132,24,0.022270260800130354
575,132,25,0.03987934161759942
576,132,26,0.0
577,132,27,0.056700152375539326
578,132,28,0.010878530651555928
579,132,29,0.0
580,132,30,0.003555689437719449
581,132,31,0.027312610325202623
582,132,32,0.01935633112792216
583,132,33,0.10597117955181397
584,132,34,0.02644290991867042
585,132,35,0.02434627173266221
586,132,36,0.016936159521106175
587,132,37,0.003555689437719449
588,132,38,0.06565876673980414
589,132,39,0.045297792193445645
590,132,40,0.015080735992367382
591,132,41,0.07333989192042474
592,132,42,0.062207717069863416
593,132,43,0.05955459487970845
594,132,44,0.000496031746031746
595,132,45,0.013740280567092074
596,132,46,0.041786185913855294
597,132,47,0.0018950437317784257
598,132,48,0.03393402931308991
599,132,49,0.0
600,144,0,0.0
601,144,1,0.011238732525360735
602,144,2,0.03513508181468999
603,144,3,0.03813488175213028
604,144,4,0.015596655849249174
605,144,5,0.0
606,144,6,0.00030166828636216385
607,144,7,0.01989474055737433
608,144,8,0.003000044789044872
609,144,9,0.048093588298537535
610,144,10,0.0008503401360544217
611,144,11,0.014158542909983002
612,144,12,0.05439915302938926
613,144,13,0.0010224327826368642
614,144,14,0.05421836403987292
615,144,15,0.006374381336589069
616,144,16,0.060400694066482255
617,144,17,0.013963256978341323
618,144,18,0.005847695598319539
619,144,19,0.006428210156258903
620,144,20,0.019903297304775136
621,144,21,0.0
622,144,22,0.04624850397968128
623,144,23,0.028083045553992454
624,144,24,0.022507076941122493
625,144,25,0.03826530612244898
626,144,26,0.0
627,144,27,0.03855094102773718
628,144,28,0.014380095585707457
629,144,29,0.0
630,144,30,0.006374381336589069
631,144,31,0.0754839004918012
632,144,32,0.020509136967921553
633,144,33,0.11500893669443794
634,144,34,0.02627353540206589
635,144,35,0.037306036167550634
636,144,36,0.012516887980660706
637,144,37,0.006374381336589069
638,144,38,0.07043722678394498
639,144,39,0.03924975863474517
640,144,40,0.0027685842598078854
641,144,41,0.08163349438184987
642,144,42,0.10026570955695842
643,144,43,0.072775166079097
644,144,44,0.000921201814058957
645,144,45,0.0372384295240024
646,144,46,0.042348809755740735
647,144,47,0.0031528094496206327
648,144,48,0.03671862345701492
649,144,49,0.0
650,156,0,0.0
651,156,1,0.010360277319026147
652,156,2,0.02773178355944083
653,156,3,0.04370439460634613
654,156,4,0.015513129801326282
655,156,5,0.0
656,156,6,0.0015420533917976963
657,156,7,0.025469604317189906
658,156,8,0.0012835050706644536
659,156,9,0.06663749200972714
660,156,10,0.008434169639379296
661,156,11,0.01068390710656122
662,156,12,0.010397347131223809
663,156,13,0.0014851683819270855
664,156,14,0.03279974997184916
665,156,15,0.0067015698655533765
666,156,16,0.0625471514891493
667,156,17,0.036039018392381675
668,156,18,0.0018260137407991742
669,156,19,0.00808105548657066
670,156,20,0.017912349917026792
671,156,21,0.0
672,156,22,0.030461544872516025
673,156,23,0.02797061322477437
674,156,24,0.01259441790491052
675,156,25,0.0
676,156,26,0.0
677,156,27,0.04559349336816647
678,156,28,0.015769449979174798
679,156,29,0.0
680,156,30,0.001961805480061801
681,156,31,0.00103595131666262
682,156,32,0.018333804481346173
683,156,33,0.10567234747926844
684,156,34,0.02638476621790604
685,156,35,0.034656337779115906
686,156,36,0.017343884815917917
687,156,37,0.0067015698655533765
688,156,38,0.06581215149617085
689,156,39,0.054120048068818635
690,156,40,0.0031016300405164324
691,156,41,0.0384040712528851
692,156,42,0.08268463817440545
693,156,43,0.07467551118382154
694,156,44,0.0009276437847866418
695,156,45,0.03972083495935194
696,156,46,0.039852733013814465
697,156,47,0.0020655510129057413
698,156,48,0.026144914811521373
699,156,49,0.00042517006802721087
700,168,0,0.03826530612244898
701,168,1,0.010747464741480733
702,168,2,0.02028686799755669
703,168,3,0.0828159208704606
704,168,4,0.035614197960150536
705,168,5,0.0
706,168,6,0.0015533476891942694
707,168,7,0.036184083566060454
708,168,8,0.0012752276417410619
709,168,9,0.06785713177662274
710,168,10,0.008464087289190092
711,168,11,0.008309551204209065
712,168,12,0.011548061318563478
713,168,13,0.0071988489530526245
714,168,14,0.02741204946939697
715,168,15,0.00836667641899614
716,168,16,0.07981641093821784
717,168,17,0.03588356531454545
718,168,18,0.001808288088141844
719,168,19,0.009295038800689851
720,168,20,0.09318262485331039
721,168,21,0.0
722,168,22,0.03318256196614829
723,168,23,0.050480151806294976
724,168,24,0.009967655162030012
725,168,25,0.0
726,168,26,0.0
727,168,27,0.04672567402114803
728,168,28,0.022412321072972422
729,168,29,0.0
730,168,30,0.0023397587500715656
731,168,31,0.0012768956173585468
732,168,32,0.019568573536990125
733,168,33,0.10804055554744525
734,168,34,0.012650089331559266
735,168,35,0.03853165255804005
736,168,36,0.02302318667519608
737,168,37,0.0023397587500715656
738,168,38,0.07060107960878298
739,168,39,0.05886558350706009
740,168,40,0.0036496075559897772
741,168,41,0.04873720778690219
742,168,42,0.08953273199631892
743,168,43,0.05160466286981947
744,168,44,0.0028061224489795917
745,168,45,0.049426436548450824
746,168,46,0.041699708473279105
747,168,47,0.002721245174296063
748,168,48,0.026568082642533623
749,168,49,0.00042517006802721087
750,180,0,0.03826530612244898
751,180,1,0.01743967923062813
752,180,2,0.020493667782956963
753,180,3,0.06116031416354111
754,180,4,0.05096229352508078
755,180,5,0.0
756,180,6,0.0013747165532879818
757,180,7,0.04769540830504611
758,180,8,0.0015887601890391323
759,180,9,0.09237599625298101
760,180,10,0.007901175955634094
761,180,11,0.017865249791746387
762,180,12,0.01488431112922965
763,180,13,0.026003188053624178
764,180,14,0.03058227997199674
765,180,15,0.0036660300563887533
766,180,16,0.08663279563236363
767,180,17,0.030406682121800678
768,180,18,0.002171080316550969
769,180,19,0.01755275058773473
770,180,20,0.09140586311152815
771,180,21,0.0
772,180,22,0.012229746832833704
773,180,23,0.03306909892872345
774,180,24,0.010045098377723568
775,180,25,0.0
776,180,26,0.0
777,180,27,0.011217468040042295
778,180,28,0.030288805720539054
779,180,29,0.0
780,180,30,0.0036660300563887533
781,180,31,0.0018459138179280441
782,180,32,0.020484942589762686
783,180,33,0.09025909631028377
784,180,34,0.020493667782956963
785,180,35,0.04434791224638109
786,180,36,0.03325611330908723
787,180,37,0.0036660300563887533
788,180,38,0.04899061240570509
789,180,39,0.06032310162557368
790,180,40,0.004465193169165456
791,180,41,0.06403757321022063
792,180,42,0.0936951818595418
793,180,43,0.07205872779144402
794,180,44,0.008538326044703596
795,180,45,0.04442416389507912
796,180,46,0.04051561315554425
797,180,47,0.006187115350667314
798,180,48,0.06387550700508171
799,180,49,0.000584608843537415
800,192,0,0.03826530612244898
801,192,1,0.014666157501243069
802,192,2,0.0201359740632768
803,192,3,0.06236382140340536
804,192,4,0.05295320800303276
805,192,5,0.0
806,192,6,0.0024916543446509335
807,192,7,0.04917646904101901
808,192,8,0.0007531413127045937
809,192,9,0.07926215407902237
810,192,10,0.007151248272883096
811,192,11,0.03148079342504787
812,192,12,0.020369519407850666
813,192,13,0.024442050332607473
814,192,14,0.02981392595898756
815,192,15,0.0032640828800979287
816,192,16,0.10241294735329678
817,192,17,0.04841407058124004
818,192,18,0.0010932773671263624
819,192,19,0.02032979358239546
820,192,20,0.021526370967478052
821,192,21,0.0
822,192,22,0.0013233662050080282
823,192,23,0.050311515729534795
824,192,24,0.010356619794954431
825,192,25,0.0
826,192,26,0.0
827,192,27,0.0169057025053855
828,192,28,0.037520241856581135
829,192,29,0.0
830,192,30,0.0032640828800979287
831,192,31,0.0013233662050080282
832,192,32,0.019628997488597217
833,192,33,0.09238309731286236
834,192,34,0.013377103724822243
835,192,35,0.041371804437429494
836,192,36,0.035733521359220394
837,192,37,0.0032640828800979287
838,192,38,0.0633255582349514
839,192,39,0.03899568254847981
840,192,40,0.00407058491742678
841,192,41,0.059873980870927136
842,192,42,0.10241294735329678
843,192,43,0.044975897776848815
844,192,44,0.0036994225854770084
845,192,45,0.0659617771898097
846,192,46,0.01843691293934404
847,192,47,0.00745777312604356
848,192,48,0.052412018697351806
849,192,49,0.00046566245545837386
850,204,0,0.03826530612244898
851,204,1,0.014044727511630032
852,204,2,0.028519772984363236
853,204,3,0.048515668621985544
854,204,4,0.07897998940112377
855,204,5,0.0
856,204,6,0.009625079615092827
857,204,7,0.049240493953703036
858,204,8,0.0003599125872173022
859,204,9,0.07009733481229152
860,204,10,0.01249990633854415
861,204,11,0.029811511997380528
862,204,12,0.016056973728236897
863,204,13,0.029332534871647015
864,204,14,0.05446560660785098
865,204,15,0.004571856030043102
866,204,16,0.1069030952891375
867,204,17,0.049875712603929485
868,204,18,0.0006079284602331751
869,204,19,0.026283485945495164
870,204,20,0.022790208383526356
871,204,21,0.0
872,204,22,0.0
873,204,23,0.04200656495304134
874,204,24,0.006113235652471037
875,204,25,0.0
876,204,26,0.0
877,204,27,0.01752916937543158
878,204,28,0.04269840118849623
879,204,29,0.0
880,204,30,0.003646267540679103
881,204,31,0.0016420871939206905
882,204,32,0.028206018792240797
883,204,33,0.06558837346998217
884,204,34,0.020266045272334974
885,204,35,0.04256440818704783
886,204,36,0.04495960039056704
887,204,37,0.003646267540679103
888,204,38,0.04123326407140286
889,204,39,0.03642055012036229
890,204,40,0.003988443658736995
891,204,41,0.06397098072354963
892,204,42,0.1069030952891375
893,204,43,0.04705554256174905
894,204,44,0.004297848574019408
895,204,45,0.04199773852449507
896,204,46,0.02122209624695367
897,204,47,0.005641882812176148
898,204,48,0.06070935706600665
899,204,49,0.0007232059490462851
900,216,0,0.04398818658843984
901,216,1,0.010655597553449558
902,216,2,0.015429217382729052
903,216,3,0.05486868077246363
904,216,4,0.0749562894968889
905,216,5,0.0
906,216,6,0.008735033389073396
907,216,7,0.056327117429109175
908,216,8,0.0003494266974884438
909,216,9,0.0677121248208003
910,216,10,0.00870586329770003
911,216,11,0.07482993197278912
912,216,12,0.016438797329862757
913,216,13,0.036203507125985995
914,216,14,0.07164661472136936
915,216,15,0.006371422520241303
916,216,16,0.12312696083905371
917,216,17,0.023590980293078833
918,216,18,0.000674746219236537
919,216,19,0.004621143799423166
920,216,20,0.024303734739879936
921,216,21,0.0
922,216,22,0.024481812564329845
923,216,23,0.02926520276488443
924,216,24,0.0036265871650025304
925,216,25,0.0
926,216,26,0.0
927,216,27,0.02851698824876426
928,216,28,0.0487851498494588
929,216,29,0.0
930,216,30,0.003331358043851096
931,216,31,0.002453739474765723
932,216,32,0.029277146271853658
933,216,33,0.07238957823425425
934,216,34,0.02751418140694635
935,216,35,0.04331385799604337
936,216,36,0.04150958031850382
937,216,37,0.006371422520241303
938,216,38,0.04211452645777175
939,216,39,0.038878686014535396
940,216,40,0.010197934471496356
941,216,41,0.05285987380561952
942,216,42,0.08133268929422355
943,216,43,0.06431044821547283
944,216,44,0.004377905008157108
945,216,45,0.09729874234099826
946,216,46,0.0
947,216,47,0.013490203760164202
948,216,48,0.011802233479537483
949,216,49,0.0015157957122242836
950,228,0,0.008235392389070659
951,228,1,0.013062402988636146
952,228,2,0.027221548698385525
953,228,3,0.05578200047748985
954,228,4,0.09873610543328863
955,228,5,0.0
956,228,6,0.013062402988636146
957,228,7,0.031129744554366595
958,228,8,0.0005520060893790692
959,228,9,0.08429688089591607
960,228,10,0.008917223781810922
