sat1Name,LLO-0-1
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,236.221
sat1ArgPer,291.93
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,939.3500582119657,-1152.7317414317945,-1607.3687270433027,-449.1471872253418,-683.448455001831,-2031.247950843811
10.0,943.1029176677096,-1165.4329120921227,-1595.997071334414,-458.1516565055847,-696.8711103057861,-2024.6854948043824
20.0,946.8110644316181,-1178.0798615986448,-1584.5508896425422,-467.1347322425842,-710.2612249603271,-2018.028495376587
30.0,950.4743316101101,-1190.6720011832886,-1573.0307220198047,-476.09599661636355,-723.6181762390137,-2011.2772705154418
40.0,954.0925566736655,-1203.208747499782,-1561.4371156080622,-485.0350340042114,-736.9413447265625,-2004.4321472625732
50.0,957.6655815211245,-1215.6895227685154,-1549.7706244755188,-493.9514310722351,-750.2301145019532,-1997.4934616470337
60.0,961.1932524614023,-1228.1137548384893,-1538.0318095755204,-502.84477684021,-763.4838731689454,-1990.4615586547852
70.0,964.6754203203682,-1240.4808773605732,-1526.221238545707,-511.714662776947,-776.7020121002197,-1983.3367921142578
80.0,968.1119403735858,-1252.7903298287326,-1514.339485670235,-520.5606828613281,-789.8839264221191,-1976.1195246505738
90.0,971.5026724735384,-1265.0415577462911,-1502.3871317001644,-529.3824336738586,-803.0290152587891,-1968.8101275939941
100.0,974.8474809673929,-1277.2340126810197,-1490.364763767237,-538.1795144729614,-816.1366817321777,-1961.4089808883666
110.0,978.1462347900768,-1289.367152381273,-1478.2729752352247,-546.951527256012,-829.2063331451416,-1953.916473007202
120.0,981.3988074651368,-1301.440440889197,-1466.112365606609,-555.6980768547058,-842.237381072998,-1946.3330008926391
130.0,984.6050771149698,-1313.4533486148616,-1453.8835403607852,-564.4187709922791,-855.2292414703369,-1938.6589698257446
140.0,987.764926482388,-1325.4053524381186,-1441.5871108482772,-573.1132203598022,-868.181334777832,-1930.894793357849
150.0,990.8782429350427,-1337.295935802598,-1429.2236941354288,-581.7810387001037,-881.0930860290528,-1923.0408931884765
160.0,993.9449184983342,-1349.1245887952414,-1416.7939128992623,-590.4218428535462,-893.9639249572754,-1915.0976990966797
170.0,996.9648498537948,-1360.8908082353717,-1404.2983952920897,-599.0352528419495,-906.7932860870361,-1907.0656488342286
180.0,999.9379383603348,-1372.5940977766531,-1391.7377747607106,-607.6208919410706,-919.58060887146,-1898.9451879882813
190.0,1002.8640900394051,-1384.2339679492395,-1379.1126899843766,-616.1783867301941,-932.3253377227783,-1890.7367699279785
200.0,1005.7432155958405,-1395.809936268019,-1366.423784659803,-624.7073671722412,-945.026922164917,-1882.4408556365968
210.0,1008.575230431746,-1407.3215272987857,-1353.6717074146327,-633.2074666633606,-957.68481690979,-1874.0579136505128
220.0,1011.3600546369672,-1418.768272735957,-1340.8571116440012,-641.6783221092224,-970.2984819488526,-1865.588419921875
230.0,1014.0976129920273,-1430.14971145458,-1327.9806553817737,-650.1195739707947,-982.8673826293946,-1857.032857711792
240.0,1016.7878349871188,-1441.4653896119046,-1315.0430011198155,-658.5308663330078,-995.3909897918701,-1848.391717453003
