sat1Name,LLO-6-1
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,239.221
sat1ArgPer,291.93
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,976.3707689955573,-1132.7009772524304,-1599.528631138943,-412.7627125968933,-706.0183830108642,-2031.2479440460206
10.0,980.8589522804646,-1145.0141624574871,-1587.99934542866,-421.0523540878296,-719.8939004516601,-2024.6854878692627
20.0,985.3006805262315,-1157.274119060106,-1576.3959071906022,-429.3223343925476,-733.7358022155762,-2018.0284883117677
30.0,989.6957526265115,-1169.480276179566,-1564.7188638006548,-437.572268863678,-747.543444519043,-2011.2772633209229
40.0,994.0439720783147,-1181.6320682860246,-1552.9687696584858,-445.8017748680115,-761.3161870727539,-2004.432139930725
50.0,998.3451469491357,-1193.7289352778103,-1541.1461860978159,-454.01047187042235,-775.0533931274414,-1997.493454185486
60.0,1002.5990899603165,-1205.770322608382,-1529.251681237606,-462.19798150253297,-788.7544296569824,-1990.461551055908
70.0,1006.8056185107089,-1217.7556813970452,-1517.2858298902133,-470.36392764663697,-802.41866746521,-1983.336784385681
80.0,1010.9645546795208,-1229.6844685119172,-1505.249213440589,-478.5079364967346,-816.0454812774658,-1976.1195167999267
90.0,1015.0757252987817,-1241.5561466844508,-1493.142419689016,-486.6296366348267,-829.6342499084473,-1968.8101196060181
100.0,1019.1389619571208,-1253.3701846101917,-1480.9660427994265,-494.72865909957886,-843.184356338501,-1961.408972770691
110.0,1023.1541010169743,-1265.1260570300412,-1468.7206831103156,-502.80463745880127,-856.6951878356933,-1953.916464767456
120.0,1027.1209836901673,-1276.8232448624958,-1456.406947019868,-510.8572078819275,-870.1661361236572,-1946.3329925231933
130.0,1031.0394559879162,-1288.461235242121,-1444.025446894321,-518.8860091972351,-883.5965973968506,-1938.6589613265992
140.0,1034.9093688328276,-1300.0395216621966,-1431.5768008806251,-526.8906829566955,-896.9859725494384,-1930.8947847213744
150.0,1038.730577974873,-1311.5576040246276,-1419.061632832771,-534.8708735275269,-910.3336671600342,-1923.0408844223023
160.0,1042.502944120866,-1323.0149887507218,-1406.4805721253335,-542.8262281150818,-923.6390917205811,-1915.097690208435
170.0,1046.226332838408,-1334.411188834872,-1393.834253558402,-550.7563968658447,-936.9016616210937,-1907.0656398162841
180.0,1049.900614659917,-1345.7457239537173,-1381.1233171966203,-558.6610329017639,-950.1207973480225,-1898.9451788482666
190.0,1053.525665084647,-1357.018120543671,-1368.3484082269895,-566.5397923927308,-963.2959245758057,-1890.736760658264
200.0,1057.1013645325081,-1368.2279118476565,-1355.510176847231,-574.3923346176148,-976.4264741973877,-1882.440846244812
210.0,1060.6275983994237,-1379.3746380096607,-1342.60927810072,-582.2183220176697,-989.5118824768066,-1874.0579041366577
220.0,1064.1042570790755,-1390.457846145309,-1329.6463717288746,-590.0174202499389,-1002.5515911560059,-1865.5884102783202
230.0,1067.5312359224042,-1401.4770903945632,-1316.6221220734603,-597.7892982559204,-1015.5450474853516,-1857.0328479385375
240.0,1070.908435302251,-1412.4319320197287,-1303.5371978648723,-605.5336283035278,-1028.4917044067383,-1848.3917075576783
250.0,1074.23576054264,-1423.3219393995478,-1290.3922721340127,-613.2500860366821,-1041.3910205230713,-1839.66548664093
260.0,1077.513121988507,-1434.1466881743443,-1277.1880220364176,-620.9383505477905,-1054.242460296631,-1830.8546896514893
270.0,1080.7404349738072,-1444.9057612472218,-1263.9251286989593,-628.5981044082641,-1067.0454940795898,-1821.9598278579713
280.0,1083.9176198169848,-1455.5987488356345,-1250.6042771180478,-636.2290337142945,-1079.799598175049,-1812.9814192504882
290.0,1087.0446018127514,-1466.2252485471606,-1237.2261559623364,-643.8308281555176,-1092.5042549438476,-1803.9199883728027
300.0,1090.1213112701214,-1476.7848654326792,-1223.7914574397719,-651.4031810417175,-1105.158952911377,-1794.7760662231444
310.0,1093.147683434146,-1487.2772119888489,-1210.3008771754453,-658.945789352417,-1117.7631867523194,-1785.5501901168823
320.0,1096.1236585399633,-1497.7019082491881,-1196.7551140056114,-666.4583537826538,-1130.3164574584962,-1776.2429035339355
330.0,1099.049181770347,-1508.058581789928,-1183.1548698923525,-673.9405787773132,-1142.8182723388672,-1766.8547560272216
340.0,1101.9242032484715,-1518.3468677816832,-1169.5008497396313,-681.3921725769043,-1155.268145111084,-1757.3863030624389
350.0,1104.7486780338352,-1528.5664090293087,-1155.7937612364792,-688.8128472557067,-1167.6655959777831,-1747.8381058807372
360.0,1107.522566101314,-1538.7168559934632,-1142.0343147189492,-696.2023187561035,-1180.0101516723632,-1738.2107313690185
370.0,1110.2458323122644,-1548.7978668068913,-1128.2232230520704,-703.5603069190979,-1192.301345489502,-1728.5047519454956
380.0,1112.9184464210155,-1558.8091073364055,-1114.3612014059809,-710.886535533905,-1204.5387174072266,-1718.7207453689575
390.0,1115.54038303382,-1568.7502511660198,-1100.4489671910715,-718.1807323455811,-1216.7218140716552,-1708.8592946624756
400.0,1118.1116215986854,-1578.6209796440678,-1086.4872398527275,-725.442629108429,-1228.8501888885498,-1698.9209879302978
410.0,1120.6321463654438,-1588.4209818756442,-1072.4767407453944,-732.6719615974426,-1240.9234020385743,-1688.9064182281495
420.0,1123.101946403704,-1598.149954780404,-1058.4181929640538,-739.8684696502686,-1252.9410205841064,-1678.8161834259033
430.0,1125.5210155359475,-1607.80760305462,-1044.312321235821,-747.0318971748352,-1264.9026184387208,-1668.6508860778808
440.0,1127.889352305859,-1617.3936392066914,-1030.1598517405043,-754.1619921989441,-1276.8077764282227,-1658.4111332550049
450.0,1130.20695999832,-1626.9077835667292,-1015.9615119687775,-761.258506866455,-1288.6560823669433,-1648.0975364227295
460.0,1132.4738465510472,-1636.3497642748848,-1001.7180306060826,-768.3211974754333,-1300.4471310272218,-1637.710711303711
470.0,1134.690024583235,-1645.7193172985696,-987.4301373295735,-775.3498244857788,-1312.1805242462158,-1627.2512777023314
480.0,1136.8555112906895,-1655.0161864174452,-973.0985627389101,-782.344152557373,-1323.8558708648682,-1616.7198594055176
490.0,1138.9703285057774,-1664.2401232341326,-958.7240381350709,-789.3039505310059,-1335.4727868652344,-1606.1170839996337
500.0,1141.034502551418,-1673.3908871464794,-944.3072954611528,-796.2289914855957,-1347.030895263672,-1595.4435827636719
510.0,1143.048064315915,-1682.4682453721673,-929.8490670893897,-803.1190527229309,-1358.5298262634278,-1584.6999905014038
520.0,1145.0110491492753,-1691.4719729000235,-915.3500857101997,-809.9739157791138,-1369.9692171936035,-1573.8869453964232
530.0,1146.9234968101398,-1700.4018524915307,-900.811084225775,-816.7933664550782,-1381.3487125091553,-1563.005088897705
540.0,1148.785451485398,-1709.2576746704165,-886.2327955731596,-823.5771948051453,-1392.6679638671876,-1552.0550655593872
550.0,1150.5969617303322,-1718.0392377175447,-871.6159525628134,-830.3251951599121,-1403.926630142212,-1541.037522872925
560.0,1152.3580803977952,-1726.7463476009175,-856.9612878375126,-837.0371661109924,-1415.1243773498536,-1529.9531111907959
570.0,1154.068864609999,-1735.3788180003423,-842.2695336521473,-843.7129105453491,-1426.2608787231445,-1518.8024835205078
580.0,1155.729375745745,-1743.9364702709734,-827.5414217626171,-850.352235622406,-1437.3358147277831,-1507.5862954101563
590.0,1157.3396793360785,-1752.419133391255,-812.7776833417738,-856.9549527893066,-1448.3488729858398,-1496.305204826355
600.0,1158.899845101019,-1760.8266439686608,-797.9790487838106,-863.5208777694702,-1459.2997483825684,-1484.959871986389
610.0,1160.4099468144577,-1769.158846172194,-783.1462476248669,-870.0498305740357,-1470.1881429595946,-1473.5509592285157
620.0,1161.8700623194306,-1777.415591730935,-768.2800084141475,-876.5416354942322,-1481.013765975952,-1462.079130897522
630.0,1163.2802734769894,-1785.5967398930964,-753.3810585517448,-882.9961211013793,-1491.7763339080811,-1450.5450531692504
640.0,1164.6406660524265,-1793.7021573337718,-738.4501242240626,-889.413120223999,-1502.4755703430176,-1438.9493939361573
650.0,1165.9513297697952,-1801.7317182128331,-723.4879302311107,-895.7924699707031,-1513.1112061157226,-1427.2928226776123
660.0,1167.2123581786607,-1809.6853040462802,-708.4951999056012,-902.1340116958618,-1523.682979171753,-1415.5760103149414
670.0,1168.4238486286138,-1817.5628036863884,-693.4726549943143,-908.4375909996032,-1534.1906345825196,-1403.7996290893554
680.0,1169.5859022474297,-1825.3641133200908,-678.4210155066595,-914.7030577278138,-1544.6339245910644,-1391.9643524169921
690.0,1170.6986238499558,-1833.0891363569242,-663.3409996431456,-920.9302659454346,-1555.012608505249,-1380.0708547668457
700.0,1171.76212188546,-1840.7377834108133,-648.2333236897615,-927.119073928833,-1565.326452697754,-1368.1198115463258
710.0,1172.7765084221705,-1848.3099722487852,-633.0987018572742,-933.2693441543579,-1575.5752306213378,-1356.1118989334107
720.0,1173.7418990853266,-1855.805627752258,-617.9378462086415,-939.3809432792664,-1585.7587227783204,-1344.047793785095
730.0,1174.6584129398873,-1863.224681819654,-602.7514665999421,-945.4537421340942,-1595.8767165985107,-1331.9281735229492
740.0,1175.526172530673,-1870.5670733557763,-587.5402704709832,-951.4876156959534,-1605.9290065460204,-1319.7537159500123
750.0,1176.345303766686,-1877.8327481929743,-572.3049628428732,-957.482443069458,-1615.9153939971925,-1307.5250991973876
760.0,1177.115935895076,-1885.0216590329603,-557.0462461702705,-963.4381074714661,-1625.8356872406007,-1295.243001564026
770.0,1177.8382014124768,-1892.133765387319,-541.7648202591956,-969.3544962158203,-1635.6897014160156,-1282.9081014022827
780.0,1178.5122360746293,-1899.169033546233,-526.4613821642921,-975.2315006866455,-1645.4772585449218,-1270.5210770187377
790.0,1179.1381787322052,-1906.1274364413782,-511.1366261194766,-981.0690163078308,-1655.198187362671,-1258.0826065292358
800.0,1179.7161714025829,-1913.0089536750081,-495.7912433998984,-986.8669425354004,-1664.8523234405518,-1245.5933677597045
810.0,1180.246359123448,-1919.8135713836225,-480.42592228800675,-992.6251828193665,-1674.4395090179444,-1233.0540381393432
820.0,1180.7288899371326,-1926.5412822083708,-465.04134796941617,-998.3436445846557,-1683.959593017578,-1220.465294593811
830.0,1181.16391478989,-1933.192085212326,-449.6382024212815,-1004.0222392158508,-1693.4124309692384,-1207.8278133926392
840.0,1181.5515875622905,-1939.76598582973,-434.2171643652989,-1009.6608820037842,-1702.7978850250245,-1195.1422701034546
850.0,1181.8920648977137,-1946.2629957620627,-418.7789091919772,-1015.2594921417236,-1712.1158238067626,-1182.4093394470215
860.0,1182.1855062558348,-1952.6831329601803,-403.32410884060687,-1020.81799269104,-1721.3661224822997,-1169.6296951980592
