sat1Name,LLO-3-3
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,237.721
sat1ArgPer,292.93
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,966.9723171401581,-1170.1944907018092,-1578.1041207938874,-450.00861167907715,-724.8124833984375,-2016.6661443023681
10.0,970.9602005100402,-1182.5452214310426,-1566.4312068831482,-458.5969317817688,-738.3668433685302,-2009.8226032104492
20.0,974.9020891042466,-1194.8409444383196,-1554.685147566492,-467.16383754730225,-751.8867250671386,-2002.885212753296
30.0,978.797805213781,-1207.0810873244573,-1542.8664968201658,-475.7089305915832,-765.3714998016358,-1995.8543039321899
40.0,982.6471756864372,-1219.265083218394,-1530.9758155280444,-484.2318147201538,-778.82054246521,-1988.7302167510986
50.0,986.4500318778305,-1231.3923708536101,-1519.0136713975576,-492.73209601974486,-792.2332315673829,-1981.5133001403808
60.0,990.2062097419836,-1243.4623947000823,-1506.9806388320303,-501.2093829269409,-805.6089494171142,-1974.2039118957518
70.0,993.9155498338088,-1255.4746050391354,-1494.8772988297214,-509.6632862930298,-818.9470821990967,-1966.8024186019898
80.0,997.5778973349359,-1267.428458104764,-1482.7042388248472,-518.0934194831848,-832.2470201263428,-1959.309195526123
90.0,1001.1931020851215,-1279.323416143162,-1470.462052615143,-526.4993984260559,-845.5081575164795,-1951.7246265716553
100.0,1004.7610186242671,-1291.1589475618887,-1458.1513402113355,-534.8808417053223,-858.7298929595947,-1944.0491041870116
110.0,1008.281506174891,-1302.9345269770913,-1445.772707692719,-543.2373706207276,-871.9116293792724,-1936.2830292358399
120.0,1011.7544287031409,-1314.6496353376758,-1433.326767132121,-551.5686092605591,-885.0527741699219,-1928.426810974121
130.0,1015.1796549354513,-1326.3037600205155,-1420.8141363939453,-559.8741845741272,-898.1527393341064,-1920.4808668899536
140.0,1018.5570583234644,-1337.8963948851751,-1408.235439091737,-568.153726436615,-911.2109414978028,-1912.4456226654054
150.0,1021.8865171412958,-1349.4270404102645,-1395.591304358371,-576.4068677215577,-924.2268021392822,-1904.3215120239258
160.0,1025.1679144445047,-1360.8952037371519,-1382.8823667827046,-584.6332443542481,-937.1997476043701,-1896.1089766693115
170.0,1028.401138084166,-1372.3003987816896,-1370.1092662552617,-592.8324954071045,-950.1292092285156,-1887.8084661712646
180.0,1031.586080763452,-1383.642146295963,-1357.2726478097075,-601.0042631187439,-963.0146234741211,-1879.420437850952
190.0,1034.7226399919389,-1394.9199739481487,-1344.3731615045956,-609.1481929931641,-975.8554319763184,-1870.9453566741943
200.0,1037.8107181031567,-1406.1334163945537,-1331.4114622758295,-617.2639338493348,-988.6510816497803,-1862.383695137024
210.0,1040.8502223167186,-1417.2820153742418,-1318.3882097857854,-625.3511378707885,-1001.4010248413086,-1853.7359331665039
220.0,1043.8410646561085,-1428.3653197386786,-1305.304068328883,-633.4094606781006,-1014.1047193145752,-1845.002558013916
230.0,1046.7831620368218,-1439.3828855630527,-1292.159706593895,-641.4385613822938,-1026.7616284637452,-1836.184064086914
240.0,1049.6764361912558,-1450.3342761660854,-1278.9557976252547,-649.4381026306153,-1039.371221282959,-1827.2809528961182
250.0,1052.5208137276759,-1461.219062199519,-1265.6930186025816,-657.4077506713867,-1051.9329725341797,-1818.293732887268
260.0,1055.3162260771844,-1472.0368216959819,-1252.3720507291944,-665.3471754074096,-1064.44636277771,-1809.2229193344117
270.0,1058.0626095494665,-1482.787140133225,-1238.993579059091,-673.2560504341126,-1076.9108785095216,-1800.069034210205
280.0,1060.7599052748346,-1493.4696104748025,-1225.5582923910417,-681.1340531044007,-1089.3260121765136,-1790.8326060791017
290.0,1063.4080592027683,-1504.083833219092,-1212.0668830917814,-688.9808645706177,-1101.6912622680663,-1781.5141699447631
300.0,1066.0070221267108,-1514.6294164571707,-1198.5200469416588,-696.7961698226928,-1114.0061334228515,-1772.1142671279906
310.0,1068.556749662419,-1525.1059759234804,-1184.918482990219,-704.579657749176,-1126.2701364898683,-1762.633445137024
320.0,1071.057202201115,-1535.5131350037345,-1171.262893436996,-712.3310211639405,-1138.4827885437012,-1753.0722575454713
330.0,1073.5083449178078,-1545.8505247967603,-1157.5539834415135,-720.0499568634033,-1150.643612991333,-1743.4312638320923
340.0,1075.9101478024102,-1556.117784163994,-1143.7924609763134,-727.736165649414,-1162.752139678955,-1733.7110292663574
350.0,1078.2625855644376,-1566.31455974549,-1129.9790367314529,-735.389352394104,-1174.8079048614502,-1723.9121247940063
360.0,1080.5656376568922,-1576.4405059668106,-1116.1144238904506,-743.0092260398865,-1186.8104513092042,-1714.0351268386842
370.0,1082.8192882487806,-1586.4952851016685,-1102.1993380338263,-750.5954996681213,-1198.7593283538818,-1704.0806172180176
380.0,1085.02352623553,-1596.4785673015554,-1088.2344969627682,-758.1478905181884,-1210.6540919799804,-1694.049182991028
390.0,1087.1783451398542,-1606.390030563675,-1074.2206205749928,-765.6661200141907,-1222.4943047790528,-1683.941416305542
400.0,1089.283743182621,-1616.2293608200725,-1060.1584306799252,-773.14991381073,-1234.2795361175538,-1673.7579142684936
410.0,1091.3397231778363,-1625.9962518898644,-1046.048650887745,-780.5990018043518,-1246.0093620758057,-1663.4992788009642
420.0,1093.3462925509523,-1635.6904055419113,-1031.8920064478336,-788.0131181793213,-1257.6833655548096,-1653.1661165084838
430.0,1095.303463310218,-1645.3115314747708,-1017.6892240819286,-795.392001411438,-1269.3011363067626,-1642.7590385131837
440.0,1097.2112519711766,-1654.859347322145,-1003.441031876154,-802.7353943138122,-1280.8622709197998,-1632.278660331726
450.0,1099.0696796062539,-1664.3335786892696,-989.1481591145323,-810.0430440406799,-1292.3663729400635,-1621.7256017456054
460.0,1100.8787717320154,-1673.7339591206314,-974.811336126475,-817.3147021217346,-1303.8130528259278,-1611.100486618042
470.0,1102.6385583405747,-1683.0602301247745,-960.4312941388237,-824.5501244735718,-1315.2019280395507,-1600.4039427719117
480.0,1104.3490738135954,-1692.3121411388902,-946.0087651802321,-831.7490714111328,-1326.5326230010987,-1589.6366018676758
490.0,1106.0103569041928,-1701.4894495635092,-931.5444818890195,-838.9113076896667,-1337.804769165039,-1578.7990992279053
500.0,1107.6224507461498,-1710.5919207305292,-917.0391773693527,-846.0366024780274,-1349.018005065918,-1567.8920736999512
510.0,1109.1854027302718,-1719.6193278791784,-902.4935851065518,-853.1247294044495,-1360.1719762420655,-1556.9161675338746
520.0,1110.6992645351024,-1728.5714521839923,-887.9084387511523,-860.1754665641785,-1371.266335357666,-1545.8720261993408
530.0,1112.1640920855605,-1737.448082706164,-873.2844720533769,-867.1885965003968,-1382.3007421722411,-1534.7602983016968
540.0,1113.579945429741,-1746.249016366106,-858.6224186891615,-874.1639062538147,-1393.274863494873,-1523.5816353759765
550.0,1114.9468888253155,-1754.9740579716495,-843.9230121237355,-881.101187335968,-1404.1883733215332,-1512.3366917953492
560.0,1116.2649905834944,-1763.6230201335425,-829.1869854955862,-888.0002357482911,-1415.0409527130128,-1501.0261245956422
570.0,1117.534323094796,-1772.1957232848813,-814.415071461674,-894.8608519821167,-1425.8322898864747,-1489.6505933456422
580.0,1118.754962749223,-1780.6919956344966,-799.6080020949312,-901.6828410224914,-1436.5620801696778,-1478.210760017395
590.0,1119.926989915085,-1789.1116731517611,-784.7665087385737,-908.4660123519898,-1447.2300260314942,-1466.7072888412476
600.0,1121.0504888665928,-1797.4545994972054,-769.8913218899742,-915.2101799316406,-1457.8358370361327,-1455.1408461608887
610.0,1122.1255477678103,-1805.7206260406158,-754.9831710358839,-921.915162223816,-1468.3792299041747,-1443.5121002807616
620.0,1123.1522586028577,-1813.909611799181,-740.0427845914036,-928.5807821769714,-1478.859928451538,-1431.8217213745118
630.0,1124.1307171322064,-1822.0214233738686,-725.0708897241856,-935.2068672027588,-1489.2776635894775,-1420.0703812942504
640.0,1125.061022829888,-1830.0559349515204,-710.0682122749837,-941.793249206543,-1499.6321733093262,-1408.2587534790039
650.0,1125.94327887615,-1838.0130282478365,-695.0354765917749,-948.3397645454406,-1509.9232027130126,-1396.3875127868653
660.0,1126.77759207416,-1845.8925924595078,-679.9734054541469,-954.8462540359498,-1520.1505039520264,-1384.4573353881835
670.0,1127.564072803401,-1853.6945242084726,-664.8827199455413,-961.3125629348755,-1530.313836212158,-1372.4688986206054
680.0,1128.3028349442338,-1861.418727503275,-649.7641393450865,-967.7385409355163,-1540.4129656829834,-1360.422880859375
690.0,1128.9939958845766,-1869.0651137000505,-634.6183809893695,-974.1240421524047,-1550.4476655883789,-1348.3199613800048
700.0,1129.6376764432405,-1876.6336014472288,-619.4461601917178,-980.4689250946045,-1560.417716140747,-1336.1608202514649
710.0,1130.2340007629275,-1884.1241166009518,-604.2481901288721,-986.7730526733399,-1570.3229044494628,-1323.9461381759643
720.0,1130.7830963562765,-1891.5365922254282,-589.0251817223401,-993.0362921600342,-1580.1630246124269,-1311.6765963973999
730.0,1131.2850939511286,-1898.8709684808575,-573.7778435625949,-999.2585151863099,-1589.9378775634766,-1299.3528765563965
740.0,1131.7401275277357,-1906.127192608143,-558.5068817678095,-1005.4395977134704,-1599.6472711486817,-1286.9756605682373
750.0,1132.1483341800565,-1913.3052188477911,-543.2129999318294,-1011.5794200248719,-1609.2910200042725,-1274.5456305160521
760.0,1132.5098541450466,-1920.4050083848792,-527.8968989736313,-1017.6778666839599,-1618.868945602417,-1262.0634685058594
770.0,1132.824830674734,-1927.4265292883354,-512.5592770933438,-1023.7348265380859,-1628.3808761444093,-1249.5298565750122
780.0,1133.09341002,-1934.369756440465,-497.20082964628295,-1029.7501926727296,-1637.826646560669,-1236.9454765548705
790.0,1133.3157413684758,-1941.2346714767593,-481.82224906208427,-1035.7238623924256,-1647.2060984649659,-1224.3110099639894
800.0,1133.491976793328,-1948.0212627347812,-466.42422475080974,-1041.65573720932,-1656.5190801239014,-1211.6271378936767
810.0,1133.6222711906819,-1954.7295251644837,-451.00744302132364,-1047.5457228012085,-1665.765446395874,-1198.8945408935547
820.0,1133.7067822098122,-1961.359460251948,-435.5725870064852,-1053.393728981018,-1674.9450586700439,-1186.113898864746
830.0,1133.745670237256,-1967.9110759989856,-420.12033656581957,-1059.1996696891786,-1684.0577848815917,-1173.2858909606935
840.0,1133.7390983124167,-1974.3843868041224,-404.6513681945411,-1064.9634629440307,-1693.103499420166,-1160.4111954498292
850.0,1133.68723205969,-1980.7794134015178,-389.16635497678686,-1070.6850308189391,-1702.0820830688476,-1147.4904896392823
