sat1Name,LLO-6-0
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,239.221
sat1ArgPer,291.43
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,971.35893901119,-1119.1697785231258,-1612.0558435358605,-403.6560614051819,-690.7743611755371,-2038.3070892944336
10.0,975.9153027470536,-1131.5614257871239,-1600.6379038219038,-411.9742951545715,-704.6987886352539,-2031.8859306182862
20.0,980.4254380694714,-1143.9004762447523,-1589.1452214099495,-420.2732916221619,-718.5903099365235,-2025.3698923187255
30.0,984.8891406619151,-1156.1863553065289,-1577.578338552018,-428.55266477203367,-732.4482789611816,-2018.7592858047485
40.0,989.3062107425909,-1168.4184936473443,-1565.9378045924077,-436.812030544281,-746.2720529632568,-2012.0544315948487
50.0,993.6764530914159,-1180.5963273155726,-1554.2241758419048,-445.05100693511963,-760.06099269104,-2005.2556592330932
60.0,997.9996771336597,-1192.7192978659039,-1542.4380154770165,-453.26921406936646,-773.8144625549317,-1998.3633072509765
70.0,1002.2756969295714,-1204.7868524438218,-1530.5798934245868,-461.4662742805481,-787.5318307037353,-1991.3777230758667
80.0,1006.5043312302711,-1216.7984439012419,-1518.6503862318261,-469.641812171936,-801.2124691772461,-1984.2992629547118
90.0,1010.6854034913913,-1228.7535308939541,-1506.6500769660204,-477.7954547080994,-814.8557539978027,-1977.128291885376
100.0,1014.8187419221406,-1240.6515779725114,-1494.5795550838106,-485.9268312530518,-828.4610653076172,-1969.8651835327148
110.0,1018.9041795086853,-1252.4920557132218,-1482.4394162777955,-494.0355736808777,-842.0277875061036,-1962.510320121765
120.0,1022.9415540259782,-1264.274440771473,-1470.2302624101517,-502.1213164138794,-855.5553093109131,-1955.0640923919677
130.0,1026.9307081006125,-1275.9982160105556,-1457.9527013284005,-510.18369649887086,-869.04302394104,-1947.5268994750977
140.0,1030.8714891766888,-1287.6628705642772,-1445.6073467547671,-518.222353679657,-882.4903291625976,-1939.8991487960816
150.0,1034.7637495638066,-1299.2678999369923,-1433.1948181889193,-526.2369304618835,-895.8966274108886,-1932.1812560195922
160.0,1038.6073464959718,-1310.8128061147272,-1420.7157406958506,-534.2270721740723,-909.2613259735108,-1924.373644897461
170.0,1042.4021420788156,-1322.2970975933206,-1408.1707448681884,-542.1924270248413,-922.5838369750977,-1916.4767472229005
180.0,1046.1480033600078,-1333.720289518808,-1395.5604665949877,-550.1326461830139,-935.8635775909423,-1908.491002670288
190.0,1049.8448023066703,-1345.0819037205165,-1382.885547012647,-558.0473838233947,-949.0999700622558,-1900.4168587493896
200.0,1053.4924158468266,-1356.3814688187665,-1370.146632291393,-565.9362971954346,-962.2924418640137,-1892.2547706451417
210.0,1057.0907258644793,-1367.6185202836457,-1357.3443735403782,-573.7990466766357,-975.4404257659912,-1884.0052011413575
220.0,1060.6396192141667,-1378.7926005005972,-1344.4794266389124,-581.6352958259582,-988.5433599395752,-1875.6686204833984
230.0,1064.1389877193462,-1389.9032588517332,-1331.5524521353414,-589.4447114562988,-1001.6006880340576,-1867.24550630188
240.0,1067.5887281978528,-1400.9500517803053,-1318.564115031782,-597.2269636688233,-1014.6118593139648,-1858.7363434371948
250.0,1070.9887424318351,-1411.9325428379511,-1305.515084727434,-604.9817259254455,-1027.5763286743163,-1850.1416238861084
260.0,1074.3389372242002,-1422.8503027751065,-1292.4060347858565,-612.7086750831604,-1040.4935568237304,-1841.4618466262818
270.0,1077.6392243146204,-1433.7029095529024,-1279.2376428876028,-620.4074914588929,-1053.3630102386473,-1832.6975175476075
280.0,1080.8895204880255,-1444.489948456429,-1266.0105905599776,-628.07785887146,-1066.1841614074708,-1823.8491492614746
290.0,1084.0897474598787,-1455.2110120772147,-1252.7255631616958,-635.7194646835327,-1078.9564887390136,-1814.9172610473634
300.0,1087.239831954045,-1465.8657004287056,-1239.3832496309262,-643.331999862671,-1091.679476776123,-1805.9023786697387
310.0,1090.3397056665751,-1476.4536209620676,-1225.9843423870063,-650.9151590194703,-1104.3526162109374,-1796.8050342788697
320.0,1093.3893052415838,-1486.974388596068,-1212.529537165422,-658.4686404418945,-1116.9754039459228,-1787.6257662582398
330.0,1096.3885723029473,-1497.4276257906026,-1199.0195328913492,-665.9921461486816,-1129.5473432006836,-1778.3651191329957
340.0,1099.3374533717351,-1507.8129625427666,-1185.4550315096183,-673.4853819274903,-1142.067943511963,-1769.0236433868408
350.0,1102.2358999627625,-1518.130036484939,-1171.8367378295682,-680.9480573692322,-1154.536720916748,-1759.6018953704834
360.0,1105.083868436538,-1528.3784928317498,-1158.1653593899155,-688.3798859062194,-1166.9531978607179,-1750.1004371185302
370.0,1107.8813201255068,-1538.5579845059767,-1144.4416063200217,-695.780584854126,-1179.3169034118653,-1740.519836288452
380.0,1110.6282211842233,-1548.6681720771692,-1130.6661911568744,-703.1498754386902,-1191.627373184204,-1730.8606659317018
390.0,1113.3245426569547,-1558.7087238426525,-1116.8398287285465,-710.4874828300476,-1203.8841494750977,-1721.1235044250488
400.0,1115.970260440999,-1568.679315832472,-1102.9632360008975,-717.7931361732483,-1216.0867812957763,-1711.3089353179932
410.0,1118.565355232379,-1578.5796318186171,-1089.0371319030287,-725.0665686225891,-1228.2348244018556,-1701.4175471572876
420.0,1121.109812529727,-1588.4093633428897,-1075.0622372118708,-732.3075173645019,-1240.32784135437,-1691.4499333877563
430.0,1123.6036226082686,-1598.1682097301766,-1061.0392743930606,-739.5157236480713,-1252.3654015655518,-1681.406692199707
440.0,1126.0467804890416,-1607.8558780802086,-1046.9689674480373,-746.6909327964783,-1264.3470813293457,-1671.2884263763428
450.0,1128.4392859182558,-1617.4720833101953,-1032.8520417699397,-753.8328942527771,-1276.2724638824463,-1661.0957431640625
460.0,1130.7811433023276,-1627.0165481212941,-1018.689224008231,-760.9413615875244,-1288.141139389038,-1650.829254119873
470.0,1133.0723617391786,-1636.4890030233632,-1004.4812419207383,-768.0160925102234,-1299.9527050323486,-1640.489574989319
480.0,1135.3129549359912,-1645.889186340872,-990.2288242175545,-775.0568489151001,-1311.7067650146485,-1630.0773255386353
490.0,1137.5029412020174,-1655.21684418866,-975.9327004369044,-782.0633968658448,-1323.4029305877687,-1619.5931294326783
500.0,1139.6423433898015,-1664.471730473574,-961.5936007833938,-789.0355066337586,-1335.0408200683594,-1609.0376140670776
510.0,1141.7311889072107,-1673.6536069093268,-947.2122560129147,-795.9729527053832,-1346.620058898926,-1598.4114104690552
520.0,1143.7695096235009,-1682.762242972536,-932.7893972677505,-802.8755137939453,-1358.1402796173095,-1587.7151531066895
530.0,1145.7573418644554,-1691.797415906895,-918.3257559531929,-809.7429728469849,-1369.6011219024658,-1576.949479774475
540.0,1147.6947263624654,-1700.7589107019564,-903.8220636032485,-816.575117061615,-1381.0022325744628,-1566.1150314483643
550.0,1149.5817082456563,-1709.6465201004817,-889.2790517161752,-823.3717378921509,-1392.3432656555176,-1555.2124521331787
560.0,1151.4183369446253,-1718.4600445314034,-874.6974516707526,-830.1326310501098,-1403.6238822937012,-1544.2423887405396
570.0,1153.204666200345,-1727.1992921307653,-860.0779945360016,-836.8575965156555,-1414.843750854492,-1533.2054909210206
580.0,1154.9407539694753,-1735.8640786821757,-845.421411001552,-843.5464385375976,-1426.0025468444824,-1522.1024109573364
590.0,1156.6266624537268,-1744.45422763173,-830.728431174661,-850.198965637207,-1437.0999530181884,-1510.9338035888672
600.0,1158.2624579895594,-1752.9695700324528,-815.9997845232069,-856.8149906196594,-1448.135659286499,-1499.7003259124756
610.0,1159.8482110148327,-1761.409944488438,-801.2361997012779,-863.3943305435181,-1459.1093627319335,-1488.4026371994019
620.0,1161.3839960446085,-1769.7751971743692,-786.4384044452278,-869.9368067512512,-1470.02076763916,-1477.0413987960815
630.0,1162.8698916368908,-1778.0651817784908,-771.6071254260825,-876.442244846344,-1480.8695854949951,-1465.6172739639283
640.0,1164.3059802843957,-1786.2797594493088,-756.7430881656336,-882.9104747009277,-1491.6555349121095,-1454.1309277572632
650.0,1165.692348414677,-1794.418798775282,-741.8470168923898,-889.3413304405212,-1502.3783416748047,-1442.5830268859863
660.0,1167.029086322549,-1802.482175731941,-726.9196344122599,-895.7346504402161,-1513.0377387084961,-1430.9742395629883
670.0,1168.3162881381577,-1810.4697736410349,-711.9616620300761,-902.0902773094177,-1523.6334660644532,-1419.3052354125978
680.0,1169.5540517775426,-1818.3814831645923,-696.9738193755297,-908.4080579032898,-1534.1652709503173,-1407.5766852951049
690.0,1170.7424788302328,-1826.2172021579267,-681.9568243635957,-914.6878432769776,-1544.6329075775147,-1395.7892611999512
700.0,1171.8816746116484,-1833.9768357598016,-666.9113930029662,-920.9294887161254,-1555.0361373291016,-1383.9436361083986
710.0,1172.9717480080624,-1841.660296203501,-651.8382393729318,-927.1328536796569,-1565.3747285461425,-1372.0404838790894
