sat1Name,LLO-3-0
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,237.721
sat1ArgPer,291.43
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,953.3598563494728,-1129.2062846636718,-1615.7974425118985,-421.60010564804077,-679.9711546478271,-2038.307092666626
10.0,957.5494112430779,-1141.7974173375153,-1604.456736836979,-430.27998795700074,-693.6730646057129,-2031.8859340515137
20.0,961.6935847173439,-1154.3354557441207,-1593.041110143252,-438.9397781944275,-707.3425832672119,-2025.3698958206178
30.0,965.7921894947445,-1166.819816074675,-1581.5511010958865,-447.5790735397339,-720.9790748291016,-2018.7592893753051
40.0,969.8450427493781,-1179.2499198471278,-1569.9872554748265,-456.1974732437134,-734.5819068145752,-2012.0544352340698
50.0,973.8519661496267,-1191.625194011259,-1558.3501260363778,-464.7945786972046,-748.1504502105713,-2005.255662940979
60.0,977.8127858711475,-1203.9450710561014,-1546.6402724341517,-473.36999351882935,-761.6840795593262,-1998.3633110198975
70.0,981.7273326703444,-1216.2089891419034,-1534.8582610970643,-481.9233236312866,-775.1821731262207,-1991.377726913452
80.0,985.5954418736269,-1228.416392182751,-1523.004665080165,-490.4541773300171,-788.644112991333,-1984.299266860962
90.0,989.4169534167978,-1240.566729951719,-1511.0800639868978,-498.9621653671265,-802.06928515625,-1977.1282958602906
100.0,993.1917118751093,-1252.6594581908791,-1499.0850438237135,-507.44690101623536,-815.4570796813965,-1969.8651875686646
110.0,996.9195664963212,-1264.6940387222878,-1487.020196881178,-515.9080001602173,-828.8068908081054,-1962.5103242263795
120.0,1000.6003712182173,-1276.6699395124717,-1474.8861216134878,-524.3450813369751,-842.1181170501709,-1955.0640965652465
130.0,1004.2339846743175,-1288.5866348027018,-1462.6834224980203,-532.7577658462525,-855.390161315918,-1947.5269037094117
140.0,1007.8202702211714,-1300.443605169474,-1450.4127099291156,-541.1456777877808,-868.6224309997558,-1939.89915309906
150.0,1011.3590959856532,-1312.240337640599,-1438.0746000595009,-549.5084441413879,-881.8143381347656,-1932.181260383606
160.0,1014.8503348506006,-1323.9763257810444,-1425.6697146849865,-557.8456948432922,-894.9652994689941,-1924.3736493301392
170.0,1018.2938644572002,-1335.6510697486904,-1413.198681115535,-566.1570628395081,-908.074736541748,-1916.4767517166138
180.0,1021.6895672623837,-1347.2640764193948,-1400.6621320180832,-574.4421841583252,-921.1420758514404,-1908.491007232666
190.0,1025.0373305151809,-1358.8148594312631,-1388.0607052991693,-582.7006979675293,-934.1667489013672,-1900.4168633728027
200.0,1028.3370463011881,-1370.3029393047022,-1375.3950439534854,-590.9322466506958,-947.1481923522949,-1892.2547753372191
210.0,1031.5886114783991,-1381.7278434455159,-1362.6657959361555,-599.1364758453369,-960.0858480224609,-1884.0052058944702
220.0,1034.7919277770536,-1393.0891063044155,-1349.8736140089343,-607.3130345306397,-972.9791631011963,-1875.6686253051757
230.0,1037.9469017484937,-1404.3862693815943,-1337.0191555996935,-615.461575061798,-985.8275901641846,-1867.245511177063
240.0,1041.053444776998,-1415.6188813254093,-1324.1030826826895,-623.581753238678,-998.6305872802734,-1858.7363483810425
250.0,1044.1114730705794,-1426.7864979762724,-1311.1260616001243,-631.6732283668518,-1011.3876180877686,-1850.1416288909911
260.0,1047.1209076957928,-1437.8886824505742,-1298.0887629372276,-639.7356632957459,-1024.0981519165039,-1841.4618516998291
270.0,1050.0816745401328,-1448.9250051834415,-1284.991861369397,-647.7687244873047,-1036.761663833618,-1832.6975226745606
280.0,1052.9937043288055,-1459.8950439884006,-1271.836035534741,-655.7720820579528,-1049.3776347351074,-1823.8491544570923
290.0,1055.8569326189388,-1470.7983841079604,-1258.6219678501336,-663.7454098243713,-1061.9455514373778,-1814.917266304016
300.0,1058.6712997933757,-1481.6346182844363,-1245.3503443890959,-671.6883853683472,-1074.46490675354,-1805.9023839874267
310.0,1061.436751002514,-1492.4033467568956,-1232.0218547541547,-679.600690071106,-1086.9351994934082,-1796.8050396575927
320.0,1064.153236258856,-1503.104177372586,-1218.637191860537,-687.4820091552734,-1099.355934677124,-1787.625771697998
330.0,1066.8207103363322,-1513.7367255796576,-1205.1970518737053,-695.3320317382812,-1111.7266234741212,-1778.365124633789
340.0,1069.4391327619207,-1524.300614464019,-1191.702134004495,-703.1504508666992,-1124.0467832946777,-1769.0236489486695
350.0,1072.008467877656,-1534.7954748439736,-1178.1531403582333,-710.9369635658264,-1136.315937942505,-1759.6019009857177
360.0,1074.528684722634,-1545.220945223182,-1164.5507758292883,-718.691270866394,-1148.533617538452,-1750.1004428024291
370.0,1076.9997570948146,-1555.5766718794057,-1150.895747902142,-726.4130778503418,-1160.6993586883546,-1740.5198420257568
380.0,1079.421663502817,-1565.862308876955,-1137.1887665320262,-734.1020936851502,-1172.812704498291,-1730.8606717300415
390.0,1081.7943871073137,-1576.0775180551166,-1123.4305440104652,-741.7580316467286,-1184.8732045745849,-1721.1235102920532
400.0,1084.1179157906356,-1586.2219691293762,-1109.6217947532434,-749.3806091766357,-1196.8804152069092,-1711.3089412384033
410.0,1086.3922420417477,-1596.295339634008,-1095.7632352364212,-756.9695478897095,-1208.8338992767333,-1701.417553138733
420.0,1088.6173629682883,-1606.297314961813,-1081.8555837927966,-764.5245736045838,-1220.7332263641358,-1691.4499394302368
430.0,1090.793280294123,-1616.2275884149872,-1067.899560468953,-772.04541639328,-1232.5779728240966,-1681.4066982955933
440.0,1092.9200002815894,-1626.0858611553472,-1053.895886922836,-779.5318105812073,-1244.3677217407226,-1671.288432533264
450.0,1094.9975337643489,-1635.8718422558443,-1039.8452862016054,-786.9834947738648,-1256.1020630645753,-1661.0957493743897
460.0,1097.0258960432288,-1645.5852486938447,-1025.7484826792406,-794.4002119064331,-1267.7805935516358,-1650.8292603912353
470.0,1099.0051069125595,-1655.2258053399823,-1011.6062018527314,-801.7817092285156,-1279.4029168548584,-1640.489581314087
480.0,1100.9351906210566,-1664.7932449919856,-997.4191702307552,-809.1277383499146,-1290.9686435546876,-1630.0773319244386
490.0,1102.8161758133544,-1674.2873083353213,-983.1881151644462,-816.4380552406311,-1302.4773911590576,-1619.5931358718872
500.0,1104.6480955064433,-1683.707743959075,-968.9137647363995,-823.712420261383,-1313.9287841339112,-1609.0376205673217
510.0,1106.4309870725433,-1693.0543083468717,-954.5968475950617,-830.9505981674195,-1325.3224539489745,-1598.411417022705
520.0,1108.1648921581973,-1702.3267658558518,-940.2380928460068,-838.1523581314087,-1336.6580390472411,-1587.7151597213744
530.0,1109.8498566883713,-1711.5248887157477,-925.8382298606678,-845.3174737434388,-1347.9351849212646,-1576.949486442566
540.0,1111.4859308212751,-1720.6484570120308,-911.3979881972206,-852.4457230262757,-1359.1535440979003,-1566.1150381698608
550.0,1113.073168889723,-1729.6972586676036,-896.9180974252869,-859.5368884468079,-1370.3127761535645,-1555.212458908081
560.0,1114.6116293805019,-1738.671089424934,-882.3992870142711,-866.5907569198608,-1381.4125477294922,-1544.2423955688478
570.0,1116.1013748523678,-1747.569752803172,-867.8422861968302,-873.6071198120118,-1392.4525325012207,-1533.2054978103638
580.0,1117.5424719336554,-1756.3930601029792,-853.2478238114695,-880.5857729492187,-1403.4324112396241,-1522.102417892456
590.0,1118.9349913097913,-1765.1408303891692,-838.6166282121884,-887.5265166130066,-1414.3518718261719,-1510.933810585022
600.0,1120.279007559493,-1773.8128903906115,-823.9494271245521,-894.429155544281,-1425.2106091308594,-1499.700332962036
610.0,1121.57459926185,-1782.4090745727115,-809.2469474841324,-901.2934989471436,-1436.0083251953124,-1488.4026443023681
620.0,1122.8218488095022,-1790.9292250114736,-794.509915372499,-908.1193604812622,-1446.7447290496825,-1477.0414059448242
630.0,1124.0208424725379,-1799.373191419961,-779.7390558579428,-914.9065582580566,-1457.4195368347168,-1465.6172811660767
