sat1Name,LLO-6-2
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,239.221
sat1ArgPer,292.43
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,981.3082445593927,-1146.1459164165808,-1586.8796084401063,-421.83793031311035,-721.2086388092041,-2024.0341113967895
10.0,985.7279056231497,-1158.379701873008,-1575.2398547398789,-430.09834825134277,-735.0341895751953,-2017.3308574905395
20.0,990.1008885246101,-1170.5596309734424,-1563.5265443131202,-438.33868260574343,-748.825417678833,-2010.533403617859
30.0,994.4269954242314,-1182.685136599205,-1551.7402296442758,-446.55855013275146,-762.5816817474365,-2003.6420742797852
40.0,998.7060331083285,-1194.7556570621985,-1539.881470149057,-454.7575696601868,-776.3023439941406,-1996.6572030029297
50.0,1002.937812946956,-1206.7706361546452,-1527.9508321108497,-462.93536215209963,-789.9867702331543,-1989.5791322784423
60.0,1007.1221509792234,-1218.729523273765,-1515.9488885730545,-471.0915507736206,-803.6343300476075,-1982.4082135162353
70.0,1011.2588679378802,-1230.6317735403604,-1503.8762191790388,-479.2257609825134,-817.2443969268799,-1975.144806930542
80.0,1015.3477892640329,-1242.4768478901246,-1491.7334100865903,-487.33762059020995,-830.8163483581543,-1967.7892814865113
90.0,1019.3887451644606,-1254.2642131702794,-1479.5210538365525,-495.42675983047485,-844.3495659637451,-1960.3420148162843
100.0,1023.3815706093768,-1265.9933422481618,-1467.2397492187542,-503.4928114395142,-857.8434356079101,-1952.803393119812
110.0,1027.3261053844594,-1277.6637141026963,-1454.89010116778,-511.5354107170105,-871.2973475189209,-1945.1738111038208
120.0,1031.222194094326,-1289.274813910627,-1442.4727206008495,-519.5541955986023,-884.710696395874,-1937.4536718521117
130.0,1035.0696862400173,-1300.8261331644278,-1429.9882243302404,-527.5488067131042,-898.0828815612794,-1929.6433867950439
140.0,1038.8684361408339,-1312.3171697238984,-1417.4372348876275,-535.5188874702453,-911.4133069915772,-1921.7433755340576
150.0,1042.6183030425536,-1323.7474279271032,-1404.8203804451068,-543.4640841026306,-924.7013814849854,-1913.754065826416
160.0,1046.3191511052005,-1335.1164186711776,-1392.1382946178262,-551.3840457382203,-937.9465187683105,-1905.6758934173583
170.0,1049.970849412137,-1346.4236594958243,-1379.3916163840115,-559.2784244728089,-951.1481375732421,-1897.5093019866943
180.0,1053.5732719745986,-1357.668674648043,-1366.5809899021785,-567.1468754196167,-964.305661743164,-1889.2547429962158
190.0,1057.1262978135203,-1368.8509951878218,-1353.7070644095315,-574.9890567626953,-977.4185203857422,-1880.912675643921
200.0,1060.6298108532276,-1379.9701590229818,-1340.7704940509636,-582.8046298408508,-990.4861478729248,-1872.483566680908
210.0,1064.083700042115,-1391.0257110228972,-1327.7719377533533,-590.5932591819764,-1003.5079840393066,-1863.967890357971
220.0,1067.487859279301,-1402.017203044001,-1314.7120591043272,-598.3546125679017,-1016.4834741821289,-1855.3661282958985
230.0,1070.8421874978906,-1412.9441940387408,-1301.59152614154,-606.0883610877991,-1029.4120692596437,-1846.6787693405151
240.0,1074.1465885751957,-1423.8062500884234,-1288.4110112994788,-613.7941792030334,-1042.2932258605956,-1837.9063094940186
250.0,1077.400971434044,-1434.6029444829444,-1275.171191185046,-621.4717447814942,-1055.126406402588,-1829.0492517547607
260.0,1080.605249971192,-1445.333857761476,-1261.872746457707,-629.1207391548156,-1067.9110791473388,-1820.1081059951782
270.0,1083.7593430569948,-1455.998577765979,-1248.5163617274643,-636.7408471755981,-1080.6467182617187,-1811.0833888778686
280.0,1086.8631746145459,-1466.5966997325093,-1235.1027253162424,-644.3317572555542,-1093.3328040161132,-1801.9756236801147
290.0,1089.9166735133674,-1477.1278262914745,-1221.6325292024733,-651.8931614189148,-1105.9688227233887,-1792.7853402099609
300.0,1092.9197736239996,-1487.5915675514332,-1208.1064688010108,-659.4247553482056,-1118.5542669067383,-1783.5130746383668
310.0,1095.8724137714412,-1497.9875410993855,-1194.525242863774,-666.9262384147644,-1131.0886352996827,-1774.159369392395
320.0,1098.7745377665808,-1508.315372096764,-1180.889553313283,-674.3973137397766,-1143.5714329833984,-1764.7247730331421
330.0,1101.626094384421,-1518.5746932826507,-1167.2001050766496,-681.8376882171631,-1156.002171432495,-1755.2098400955201
340.0,1104.427037326605,-1528.7651450214253,-1153.4576059541012,-689.2470725708008,-1168.380368560791,-1745.6151309661866
350.0,1107.177325229807,-1538.8863753280998,-1139.662766469616,-696.6251813735962,-1180.7055487976074,-1735.9412117538452
360.0,1109.87692162994,-1548.938039902733,-1125.8162997183776,-703.9717331008911,-1192.977243133545,-1726.188654144287
370.0,1112.5257949867034,-1558.9198021566183,-1111.9189212117556,-711.2864501419067,-1205.194989212036,-1716.3580352706908
380.0,1115.1239186124453,-1568.831333250623,-1097.9713487431195,-718.5690588684082,-1217.3583313446045,-1706.449937576294
390.0,1117.6712706867443,-1578.6723120830547,-1083.9743022039402,-725.8192896194458,-1229.4668205871583,-1696.4649486465455
400.0,1120.1678342194864,-1588.442425350075,-1069.9285035000453,-733.0368767776489,-1241.5200147705077,-1686.4036611328124
410.0,1122.6135970263933,-1598.1413675272959,-1055.8346763239297,-740.2215587654114,-1253.5174785614013,-1676.2666725311278
420.0,1125.0085517343964,-1607.7688409172497,-1041.693546067231,-747.3730780830383,-1265.4587835235595,-1666.0545851135255
430.0,1127.3526956831467,-1617.3245556126465,-1027.5058396484633,-754.4911813354493,-1277.3435080871582,-1655.7680057296752
440.0,1129.6460309811578,-1626.8082295471577,-1013.2722853744887,-761.5756192474365,-1289.1712376708983,-1645.4075457077026
450.0,1131.8885644431175,-1636.219588497959,-998.9936127788512,-768.626146697998,-1300.9415646972657,-1634.9738206863403
460.0,1134.0803075397191,-1645.5583660661155,-984.670552494606,-775.642522731781,-1312.6540885925292,-1624.4674504776
470.0,1136.2212763764574,-1654.8243036734632,-970.3038361224964,-782.6245105743408,-1324.3084158172608,-1613.8890589370728
480.0,1138.3114917036446,-1664.0171506070908,-955.8941960344561,-789.5718776626587,-1335.9041599731445,-1603.2392737960815
490.0,1140.3509788028493,-1673.1366639524078,-941.4423652956115,-796.4843956489563,-1347.4409417114257,-1592.5187265396119
500.0,1142.3397675152262,-1682.1826086260742,-926.9490774821325,-803.3618404197692,-1358.9183888397217,-1581.728052253723
510.0,1144.277892201452,-1691.1547573669288,-912.4150665481708,-810.203992111206,-1370.3361363372803,-1570.8678894882203
520.0,1146.1653916396765,-1700.0528906791596,-897.8410667080166,-817.0106351127624,-1381.6938262939452,-1559.938880104065
530.0,1148.002309091671,-1708.8767968927114,-883.2278122506013,-823.7815580863953,-1392.9911080627442,-1548.9416691360473
540.0,1149.7886921515221,-1717.6262720491263,-868.5760374780402,-830.5165539550782,-1404.2276381072998,-1537.876904663086
550.0,1151.524592810413,-1726.301119995247,-853.8864764868574,-837.2154199447632,-1415.4030801849365,-1526.7452376480103
560.0,1153.2100673122247,-1734.9011522484786,-839.1598630928299,-843.8779575538636,-1426.5171051940918,-1515.5473217926026
570.0,1154.845176208171,-1743.4261880611791,-824.396930672375,-850.5039725761413,-1437.5693913116454,-1504.2838134231567
580.0,1156.429984247396,-1751.8760543462151,-809.5984120436381,-857.0932750968933,-1448.559623916626,-1492.9553713302612
590.0,1157.9645603176448,-1760.2505856428816,-794.7650393381732,-863.6456795005798,-1459.4874955749513,-1481.5626566238404
600.0,1159.4489775083644,-1768.5496241399937,-779.8975438418255,-870.161004459381,-1470.352706161499,-1470.1063326110839
610.0,1160.8833129126594,-1776.7730195650072,-764.9966559303953,-876.6390729408264,-1481.154962677002,-1458.5870646514893
620.0,1162.2676476935458,-1784.9206292176168,-750.0631048904414,-883.0797122039795,-1491.893979385376,-1447.0055200195313
630.0,1163.6020670140042,-1792.9923178955366,-735.0976187961065,-889.482753780365,-1502.5694777679444,-1435.3623677520752
640.0,1164.8866599374455,-1800.9879578648329,-720.1009244331811,-895.8480334968567,-1513.1811864624024,-1423.6582785415649
650.0,1166.1215194255337,-1808.9074288111692,-705.0737471542959,-902.1753914375305,-1523.7288412933349,-1411.8939245910644
660.0,1167.3067422890076,-1816.7506178162564,-690.0168107447045,-908.4646719551087,-1534.2121852722169,-1400.0699794692994
670.0,1168.4424291217776,-1824.5174192907016,-674.930837320264,-914.715723651886,-1544.6309685516358,-1388.187117980957
680.0,1169.5286842308365,-1832.2077349438887,-659.8165472403424,-920.9283993797302,-1554.9849483947753,-1376.2460160598755
690.0,1170.5656156291482,-1839.8214737176115,-644.6746589475204,-927.1025562095642,-1565.2738891906738,-1364.2473506011963
700.0,1171.5533349335178,-1847.358551751434,-629.5058888991038,-933.2380554351806,-1575.4975623931884,-1352.1917993621826
710.0,1172.491957382086,-1854.8188923429962,-614.3109514090518,-939.3347625541687,-1585.6557465667725,-1340.0800408096313
720.0,1173.3816016804794,-1862.2024258487984,-599.0905586290563,-945.3925472450256,-1595.7482272338866,-1327.9127540359498
730.0,1174.2223900435142,-1869.5090896823135,-583.8454203387539,-951.4112833595276,-1605.7747969818115,-1315.6906185760497
740.0,1175.0144480763074,-1876.7388282088243,-568.5762439281262,-957.3908488960266,-1615.7352553253174,-1303.4143143310546
750.0,1175.7579047561555,-1883.8915927373268,-553.2837342462274,-963.3311259918213,-1625.6294087524413,-1291.0845214233398
760.0,1176.452892366808,-1890.9673414258048,-537.9685935250675,-969.2320008964539,-1635.4570706481934,-1278.7019200820923
770.0,1177.0995464302416,-1897.9660392210656,-522.6315212988987,-975.0933639450074,-1645.2180612487793,-1266.2671905364991
780.0,1177.6980056842447,-1904.8876578246993,-507.2732142717169,-980.9151095466614,-1654.9122076568603,-1253.7810128784179
790.0,1178.248411969479,-1911.7321755969142,-491.89436624563604,-986.6971361618042,-1664.5393437347411,-1241.2440669403077
800.0,1178.750910228736,-1918.4995775106945,-476.4956680581521,-992.4393462677002,-1674.09931010437,-1228.6570322265625
810.0,1179.205648439216,-1925.1898550797232,-461.0778074320721,-998.1416463356018,-1683.5919541168214,-1216.0205877380372
820.0,1179.6127775229518,-1931.803006293666,-445.6414689542489,-1003.8039468193055,-1693.0171297607421,-1203.3354119110109
830.0,1179.972451339934,-1938.3390355669217,-430.18733395773836,-1009.4261621170044,-1702.3746976776124,-1190.6021824951172
840.0,1180.284826576283,-1944.7979536210396,-414.7160804562416,-1015.0082105369568,-1711.6645250396728,-1177.8215764312745
850.0,1180.5500627454362,-1951.1797774833608,-399.2283830351392,-1020.550014289856,-1720.886485595703,-1164.9942697525025
860.0,1180.7683220837432,-1957.484530354703,-383.7249128202765,-1026.0514994392395,-1730.0404595336913,-1152.1209374923706
870.0,1180.9397695186146,-1963.7122415717618,-368.2063373725889,-1031.5125958824158,-1739.126333480835,-1139.2022535705566
880.0,1181.0645726026708,-1969.8629465336678,-352.6733206202645,-1036.933237323761,-1748.1440004425049,-1126.2388906936646
890.0,1181.1429014639868,-1975.936686611877,-337.1265227983579,-1042.3133612289428,-1757.0933597412109,-1113.2315202636719
900.0,1181.174928741876,-1981.9335090953462,-321.56660036776367,-1047.6529088134766,-1765.9743169708252,-1100.1808122711182
910.0,1181.1608295288133,-1987.8534670909678,-305.99420597498727,-1052.9518249855041,-1774.7867839202881,-1087.087435218811
920.0,1181.100781347289,-1993.6966195002724,-290.40998833358833,-1058.21005834198,-1783.5306785888672,-1073.9520559997559
930.0,1180.9949640075251,-1999.4630308682401,-274.8145922246712,-1063.4275611114501,-1792.2059250030518,-1060.7753398208617
940.0,1180.8435596766396,-2005.1527713737346,-259.20865841203545,-1068.6042891235352,-1800.8124532928466,-1047.5579501419068
950.0,1180.6467526874108,-2010.7659167082486,-243.59282355847722,-1073.740201789856,-1809.3501995239258,-1034.3005485153199
960.0,1180.4047296092212,-2016.3025480404162,-227.96772022938762,-1078.8352620506287,-1817.8191057281495,-1021.0037946014404
970.0,1180.1176790964619,-2021.7627518983406,-212.33397676356054,-1083.8894363479615,-1826.219119781494,-1007.6683459777832
980.0,1179.7857918633983,-2027.1466201080477,-196.69221729718487,-1088.9026945915223,-1834.5501953430175,-994.2948581390381
990.0,1179.4092606902198,-2032.4542497346777,-181.04306166035158,-1093.8750101089477,-1842.8122918701172,-980.8839843902588
1000.0,1178.9882802299724,-2037.6857429619183,-165.38712536124362,-1098.8063596343993,-1851.005374420166,-967.4363757476807
1010.0,1178.523047103156,-2042.8412070512559,-149.72501951626828,-1103.696723236084,-1859.1294137268067,-953.9526808929444
1020.0,1178.0137597507378,-2047.9207542479621,-134.05735083074413,-1108.546084312439,-1867.1843860473632,-940.4335460891724
1030.0,1177.4606183977858,-2052.9245016944956,-118.38472153998701,-1113.354429534912,-1875.1702731170653,-926.8796150970459
1040.0,1176.8638250442766,-2057.85257137935,-102.7077293665685,-1118.1217488098146,-1883.087062133789,-913.291529121399
1050.0,1176.2235833498899,-2062.7050900245317,-87.02696749574878,-1122.8480352478027,-1890.9347456207274,-899.669926727295
1060.0,1175.5400986027194,-2067.4821890185676,-71.3430245443685,-1127.5332851257324,-1898.7133213806153,-886.0154437866211
1070.0,1174.813577688657,-2072.1840043540724,-55.65648451711203,-1132.1774978370665,-1906.42279246521,-872.3287134170532
1080.0,1174.0442290284993,-2076.8106765179054,-39.9679267505469,-1136.7806758537292,-1914.0631670837402,-858.6103658828736
1090.0,1173.232262496295,-2081.3623504345637,-24.27792594153283,-1141.342824699402,-1921.6344585113525,-844.8610285873413
1100.0,1172.3778894171896,-2085.839175384553,-8.587052062494564,-1145.8639528961182,-1929.1366850738525,-831.0813259735107
1110.0,1171.4813224662591,-2090.241304912311,7.10412964083755,-1150.344071937561,-1936.5698700256348,-817.2718794708252
1120.0,1170.5427756893635,-2094.5688967717847,22.795058669303078,-1154.7831962280272,-1943.9340415496827,-803.433307472229
1130.0,1169.5624643710594,-2098.8221128206633,38.48517931627494,-1159.1813430633545,-1951.2292326202391,-789.566225227356
1140.0,1168.5406050400165,-2103.0011189637944,54.173940655061394,-1163.5385325851441,-1958.45548097229,-775.6712448425293
1150.0,1167.4774153884002,-2107.1060850480294,69.8607965875006,-1167.8547877273559,-1965.6128290100098,-761.748975189209
1160.0,1166.3731142679014,-2111.13718483282,85.54520585897471,-1172.1301342010497,-1972.701323791504,-747.8000218811035
1170.0,1165.2279215946483,-2115.0945958523453,101.22663206094434,-1176.3646004219056,-1979.7210168914794,-733.8249872131348
1180.0,1164.0420583167518,-2118.9784993860785,116.90454365441366,-1180.558217502594,-1986.6719643707274,-719.824470123291
1190.0,1162.8157463959967,-2122.789080359688,132.5784139804713,-1184.7110191841125,-1993.554226715088,-705.79906615448
1200.0,1161.5492087061673,-2126.526527263314,148.24772128255643,-1188.8230418128967,-2000.3678687286376,-691.7493673858643
1210.0,1160.2426690481525,-2130.1910321028477,163.9119487068078,-1192.8943242988587,-2007.1129595184327,-677.6759624252319
1220.0,1158.8963520695927,-2133.7827903005664,179.57058430261236,-1196.924908065796,-2013.7895723876952,-663.5794363632202
1230.0,1157.5104832132208,-2137.30200060843,195.22312104912837,-1200.9148370132446,-2020.3977847595215,-649.4603707122802
1240.0,1156.085288694381,-2140.7488650765727,210.86905685022344,-1204.8641574935914,-2026.9376781463623,-635.3193433990479
1250.0,1154.6209954820367,-2144.1235889465584,226.50789455903717,-1208.7729182395935,-2033.4093380889892,-621.1569287109374
1260.0,1153.1178311880306,-2147.4263805768214,242.13914193244534,-1212.641170352936,-2039.8128540191651,-606.9736972885132
1270.0,1151.5760240738787,-2150.657451387365,257.76231168642454,-1216.4689672546388,-2046.1483192596436,-592.7702160644532
1280.0,1149.9958029960292,-2153.8170157613285,273.37692146134015,-1220.2563646354674,-2052.4158309173586,-578.5470482559205
1290.0,1148.3773973854845,-2156.905291009226,288.98249385788205,-1224.0034204292297,-2058.615489868164,-564.3047533187867
