sat1Name,LLO-5-1
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,238.721
sat1ArgPer,291.93
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,970.262542176591,-1136.172370839577,-1600.7829856767405,-418.90809115600587,-702.3895077056885,-2031.2479451980591
10.0,974.6293658680829,-1148.5528628769991,-1589.278942778694,-427.3185021934509,-716.1921569671631,-2024.6854890518189
20.0,978.9500218228226,-1160.8799546176024,-1577.7006875879747,-435.7089594459534,-729.9613634033203,-2018.0284895095824
30.0,983.2243145971598,-1173.153072092038,-1566.048766322034,-444.0790726661682,-743.6964866333008,-2011.277264541626
40.0,987.4520532712729,-1185.3716466552523,-1554.3237322225878,-452.4284536399841,-757.3968896942139,-2004.4321411743165
50.0,991.6330515024915,-1197.5351151396912,-1542.5261454600202,-460.7567162895203,-771.0619391937256,-1997.4934554519652
60.0,995.767127580547,-1209.6429199740564,-1530.6565729960448,-469.06347674942015,-784.6910054626464,-1990.4615523529053
70.0,999.854104389549,-1221.694509210916,-1518.7155884993606,-477.34835341262817,-798.2834625701904,-1983.3367857055664
80.0,1003.893809509,-1233.6893367196653,-1506.7037722068687,-485.6109670333862,-811.8386885528564,-1976.1195181350708
90.0,1007.8860751980087,-1245.626862229397,-1494.621710813271,-493.85094078826904,-825.3560654602051,-1968.8101209640504
100.0,1011.8307384813922,-1257.5065514832784,-1482.4699973375111,-502.06790034866333,-838.8349795532226,-1961.4089741516113
110.0,1015.7276410821487,-1269.3278762644964,-1470.249231008512,-510.2614739494324,-852.2748213043213,-1953.9164661712646
120.0,1019.5766295428118,-1281.090314556205,-1457.9600171199818,-518.4312924613953,-865.6749856262207,-1946.3329939498901
130.0,1023.377555193104,-1292.7933505994952,-1445.6029669199306,-526.5769894561768,-879.0348719177246,-1938.6589627685546
140.0,1027.130274185571,-1304.4364749993888,-1433.1786974991496,-534.6982012786865,-892.353884185791,-1930.8947861938477
150.0,1030.8346474960663,-1316.0191847974897,-1420.687831600967,-542.7945671157837,-905.6314311523438,-1923.0408859176637
160.0,1034.490541002818,-1327.540983585284,-1408.130997533829,-550.865729045868,-918.8669264068603,-1915.0976917266846
