sat1Name,LLO-5-2
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,238.721
sat1ArgPer,292.43
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,975.0672613834862,-1149.6911753565466,-1588.1615979942494,-428.1155216140747,-717.4999899139405,-2024.0341125793457
10.0,979.3659932643559,-1161.992018497487,-1576.5469982857878,-436.49627418136595,-731.2529294281006,-2017.3308586959838
20.0,983.6183404701085,-1174.2388301609183,-1564.8587808216669,-444.856644405365,-744.9717228240967,-2010.5334048461914
30.0,987.8241108249721,-1186.4310401756406,-1553.097496894469,-453.19624347305296,-758.6557321624756,-2003.642075531006
40.0,991.9831166645445,-1198.5680837403447,-1541.2637047731876,-461.51468465042115,-772.3043229522705,-1996.6572042694092
50.0,996.0951749176015,-1210.649401589925,-1529.357969603127,-469.81158338165284,-785.9168643341064,-1989.57913356781
60.0,1000.1601071770572,-1222.6744401102014,-1517.3808632559376,-478.0865573539734,-799.4927292480469,-1982.4082148284913
70.0,1004.1777396378171,-1234.6426513776137,-1505.332964250607,-486.3392265663147,-813.0312944335938,-1975.144808265686
80.0,1008.1479032073938,-1246.5534933311185,-1493.2148576081076,-494.5692134094238,-826.5319406585693,-1967.7892828445435
90.0,1012.0704335230987,-1258.4064298533356,-1481.027134737323,-502.776142742157,-839.9940528106689,-1960.3420161972047
100.0,1015.9451709357493,-1270.2009308481743,-1468.7703933130135,-510.95964195251463,-853.4170199737549,-1952.8033945236207
110.0,1019.7719605918056,-1281.936472364099,-1456.445237153892,-519.1193410301208,-866.8002355957032,-1945.1738125305176
120.0,1023.5506523886714,-1293.612536650964,-1444.0522760837766,-527.2548726387024,-880.1430975341797,-1937.4536733016969
130.0,1027.2811010999117,-1305.228612329169,-1431.5921258074707,-535.3658721923828,-893.4450082855225,-1929.6433882598876
140.0,1030.9631662850536,-1316.784194381313,-1419.0654077945917,-543.451977897644,-906.7053749542237,-1921.743377029419
150.0,1034.596712367757,-1328.2787843097929,-1406.4727491172464,-551.5128308525085,-919.9236094512939,-1913.7540673446656
160.0,1038.181608669643,-1339.7118901985818,-1393.8147823240524,-559.5480750770569,-933.0991286010742,-1905.6758949584962
