sat1Name,LLO-6-3
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,239.221
sat1ArgPer,292.93
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,986.1709897113309,-1159.503572133292,-1574.1097387145796,-430.8810234336853,-736.343971786499,-2016.6661407165527
10.0,990.5217919724433,-1171.6570261955962,-1562.3604034341927,-439.1115887641907,-750.1185030059814,-2009.8225995559692
20.0,994.8256964972363,-1183.756000233559,-1550.538112850133,-447.32164963150024,-763.8580071716309,-2002.8852090301514
30.0,999.0825087680817,-1195.7999309768127,-1538.6434244585469,-455.5108242416382,-777.5618454437256,-1995.854300140381
40.0,1003.2920388193086,-1207.7882605807117,-1526.6769026882398,-463.67873290634157,-791.2293825073242,-1988.730212890625
50.0,1007.454101359288,-1219.7204367804677,-1514.6391187485121,-471.8249981117249,-804.8599868011474,-1981.513296218872
60.0,1011.5685157510585,-1231.5959129641549,-1502.5306505196718,-479.949244594574,-818.4530305786133,-1974.2039079055787
70.0,1015.6351060953751,-1243.4141483113153,-1490.3520824592379,-488.05109941864015,-832.0078900756836,-1966.8024145431518
80.0,1019.653701185287,-1255.1746078456347,-1478.1040054633309,-496.13019203567507,-845.5239455566406,-1959.30919140625
90.0,1023.6241346269331,-1266.876762579732,-1465.7870167272163,-504.18615436172485,-859.00058152771,-1951.724622390747
100.0,1027.5462447837579,-1278.5200895871517,-1453.4017196545044,-512.2186208534241,-872.4371867675782,-1944.0490999298095
110.0,1031.419874882027,-1290.1040721304523,-1440.948723709649,-520.2272285728454,-885.8331545257569,-1936.2830249176025
120.0,1035.244872950463,-1301.628199695314,-1428.428644298026,-528.2116172485352,-899.1878825378418,-1928.4268065872193
130.0,1039.0210919138135,-1313.091968135136,-1415.842102625323,-536.171429347992,-912.500773223877,-1920.4808624420166
140.0,1042.7483895944442,-1324.4948797508018,-1403.189725562474,-544.1063101463318,-925.7712337799072,-1912.4456181488038
150.0,1046.4266286802324,-1335.836443331801,-1390.4721455482068,-552.0159077835083,-938.9986762084961,-1904.3215074462892
160.0,1050.0556768394147,-1347.116174311588,-1377.6900003887529,-559.8998733329773,-952.1825175628662,-1896.1089720306397
170.0,1053.6354066398922,-1358.333594786497,-1364.8439331905552,-567.7578608665466,-965.3221799163819,-1887.8084614715576
180.0,1057.1656956090537,-1369.4882336148737,-1351.9345921753602,-575.5895275039672,-978.4170905303955,-1879.4204330825805
190.0,1060.6464262819425,-1380.579626528178,-1338.962630555751,-583.3945334892273,-991.4666819915772,-1870.9453518447876
200.0,1064.0774861098155,-1391.607316126203,-1325.9287063849458,-591.1725422325135,-1004.4703921966553,-1862.3836902389526
210.0,1067.458767579882,-1402.5708520355108,-1312.833482445633,-598.9232203826904,-1017.42766456604,-1853.735928215027
220.0,1070.7901681606506,-1413.469790908765,-1299.6776260542767,-606.6462378616333,-1030.3379480743408,-1845.0025529937743
230.0,1074.071590287022,-1424.3036965117274,-1286.4618089796757,-614.3412679481506,-1043.2006973114014,-1836.1840590057373
240.0,1077.3029414376194,-1435.0721398116855,-1273.1867072456655,-622.0079873046875,-1056.0153726654053,-1827.2809477539063
250.0,1080.4841340711152,-1445.7746989973834,-1259.8530010098104,-629.64607604599,-1068.781440322876,-1818.293727684021
260.0,1083.6150856729614,-1456.410959569714,-1246.4613743915968,-637.2552177772521,-1081.4983724212645,-1809.2229140625
270.0,1086.6957186885036,-1466.9805143632652,-1233.012515392279,-644.8350996589661,-1094.1656470336914,-1800.0690288848878
280.0,1089.7259605917095,-1477.4829636221407,-1219.507115655195,-652.385412437439,-1106.7827483520507,-1790.832600692749
290.0,1092.7057438434358,-1487.9179150354062,-1205.9458703883938,-659.9058504943848,-1119.3491667022704,-1781.5141644973755
300.0,1095.6350058942014,-1498.2849838028587,-1192.3294781746297,-667.3961119041443,-1131.864398651123,-1772.114261619568
310.0,1098.5136891710004,-1508.5837926508032,-1178.6586408405333,-674.8558984603882,-1144.327947052002,-1762.633439567566
320.0,1101.34174106457,-1518.813971892165,-1164.934063313575,-682.2849157295227,-1156.7393211212159,-1753.072251914978
330.0,1104.1191139132654,-1528.975159441861,-1151.156453443028,-689.6828730812073,-1169.0980364990235,-1743.4312581329345
340.0,1106.845765012416,-1539.0670008810978,-1137.326521906456,-697.0494837341308,-1181.4036153259278,-1733.7110235214234
350.0,1109.521656583561,-1549.089149474026,-1123.4449819683623,-704.3844647903443,-1193.6555863189697,-1723.9121189804077
360.0,1112.146755743726,-1559.04126618553,-1109.5125494371619,-711.6875372695923,-1205.8534847717285,-1714.0351209640503
370.0,1114.7210345187816,-1568.9230197347129,-1095.5299424414775,-718.9584261512756,-1217.9968526763917,-1704.080611289978
380.0,1117.2444698045515,-1578.7340865814417,-1081.4978812972358,-726.1968603820801,-1230.0852387390137,-1694.049177001953
390.0,1119.7170433561462,-1588.4741509987477,-1067.4170883784159,-733.4025729446411,-1242.1181984558104,-1683.9414102630615
400.0,1122.1387417334859,-1598.1429050255772,-1053.2882879408505,-740.5753008537292,-1254.095294113159,-1673.757908164978
410.0,1124.5095563197015,-1607.7400485319058,-1039.112206008868,-747.7147851982116,-1266.0160948791504,-1663.499272644043
420.0,1126.829483294305,-1617.2652892298702,-1024.889570175184,-754.8207711677551,-1277.880176864624,-1653.1661102905273
430.0,1129.0985235429905,-1626.7183426309023,-1010.6211095180753,-761.8930080680847,-1289.6871230621339,-1642.7590322341919
440.0,1131.3166827334544,-1636.0989321386155,-996.3075543967142,-768.9312493629456,-1301.4365235290527,-1632.2786539993285
450.0,1133.4839711913744,-1645.4067889740438,-981.9496363450463,-775.9352526741028,-1313.1279752960204,-1621.7255953521728
460.0,1135.6004039163997,-1654.6416522098802,-967.5480879094761,-782.9047798042297,-1324.761082458496,-1611.1004801635743
470.0,1137.6660005364586,-1663.8032687745172,-953.1036425154092,-789.8395967712403,-1336.3354561920166,-1600.4039362716676
480.0,1139.680785281336,-1672.8913934427733,-938.6170342875325,-796.7394738121033,-1347.8507147979735,-1589.6365953063964
490.0,1141.6447869636668,-1681.9057888369352,-924.088997973246,-803.6041853942871,-1359.306483718872,-1578.7990926132202
500.0,1143.5580388874678,-1690.8462253890666,-909.5202687435054,-810.4335102386475,-1370.7023955230713,-1567.8920670318603
510.0,1145.4205788846064,-1699.7124813754772,-894.9115820730658,-817.2272313308716,-1382.038089996338,-1556.9161608047486
520.0,1147.232449212733,-1708.504342859903,-880.2636736226368,-823.985135925293,-1393.3132140808104,-1545.8720194244386
530.0,1148.993696541684,-1717.2216036998486,-865.5772790601638,-830.7070155601501,-1404.5274219360351,-1534.7602914657593
540.0,1150.7043719521266,-1725.864065533882,-850.8531339576083,-837.392666053772,-1415.6803749694825,-1523.5816284866332
550.0,1152.3645308210762,-1734.431537751896,-836.0919736455704,-844.0418875350953,-1426.7717417907716,-1512.3366848526
560.0,1153.9742328299299,-1742.9238374625234,-821.2945330623472,-850.6544844207764,-1437.8011982574462,-1501.0261175918579
570.0,1155.5335418814725,-1751.3407894692878,-806.4615466793107,-857.2302654342651,-1448.7684274291992,-1489.6505862960817
580.0,1157.042526122557,-1759.6822262712715,-791.5937482699599,-863.769043598175,-1459.6731196746825,-1478.2107529144287
590.0,1158.5012578204135,-1767.947988000622,-776.6918708926773,-870.2706362495422,-1470.5149725494384,-1466.7072816848754
600.0,1159.9098133745736,-1776.1379224037619,-761.7566466928093,-876.734865020752,-1481.2936908721924,-1455.140838951111
610.0,1161.2682732395094,-1784.2518848090322,-746.7888067871327,-883.1615558509827,-1492.008986694336,-1443.5120930252076
620.0,1162.5767218910382,-1792.289738085985,-731.7890811443015,-889.5505389709473,-1502.6605792999267,-1431.8217140579225
630.0,1163.835247746595,-1800.2513525932002,-716.7581985093194,-895.9016489067078,-1513.2481951446532,-1420.0703739318847
640.0,1165.0439431855043,-1808.136606183745,-701.6968861796379,-902.2147244720459,-1523.7715679626465,-1408.2587460632324
650.0,1166.2029044094206,-1815.9453841007896,-686.605869986085,-908.4896087532044,-1534.2304386138917,-1396.387505317688
660.0,1167.3122314738055,-1823.6775789902001,-671.4858741310383,-914.7261491088867,-1544.6245551757813,-1384.45732787323
670.0,1168.3720281940114,-1831.3330908241594,-656.337621056803,-920.9241971588135,-1554.9536728820801,-1372.4688910522461
680.0,1169.3824020707411,-1838.9118268468037,-641.1618313987616,-927.0836087646485,-1565.2175540618896,-1360.4228732452393
690.0,1170.343464297427,-1846.4137015426982,-625.959223778938,-933.2042440223694,-1575.4159682006837,-1348.3199537124633
700.0,1171.2553296684105,-1853.83863659188,-610.7305147859549,-939.285967250824,-1585.5486918640136,-1336.1608125305177
710.0,1172.118116524779,-1861.1865607899088,-595.4764188177629,-945.328646976471,-1595.6155086669921,-1323.9461304092408
720.0,1172.9319467276425,-1868.4574100214356,-580.1976479776565,-951.3321559066773,-1605.6162092895509,-1311.6765885849
730.0,1173.6969455581884,-1875.651127177454,-564.8949119893894,-957.2963709259034,-1615.5505913848876,-1299.3528686904908
740.0,1174.4132417199178,-1882.7676621326352,-549.5689180942709,-963.2211730766296,-1625.4184596099853,-1286.9756526565552
750.0,1175.0809672259898,-1889.8069716433788,-534.2203709458392,-969.1064475212097,-1635.2196255340575,-1274.5456225585938
760.0,1175.700257399578,-1896.7690193337748,-518.8499724923001,-974.9520835494995,-1644.9539076690673,-1262.0634605026246
770.0,1176.2712507679612,-1903.653775594689,-503.45842192645824,-980.7579745368957,-1654.621131362915,-1249.529848526001
780.0,1176.7940890441605,-1910.4612175432485,-488.0464155533749,-986.5240179252625,-1664.2211288146973,-1236.945468460083
790.0,1177.2689170223562,-1917.1913289454142,-472.61464671973863,-992.2501152114868,-1673.7537389831543,-1224.3110018157959
800.0,1177.6958826165458,-1923.8441001759716,-457.1638057198946,-997.9361718978881,-1683.2188076324462,-1211.627129699707
810.0,1178.0751366711618,-1930.4195281125749,-441.69457971151036,-1003.5820975036621,-1692.6161871643067,-1198.8945326538085
820.0,1178.406833041727,-1936.9176161125047,-426.20765261857326,-1009.1878055000305,-1701.9457367095947,-1186.1138905868531
830.0,1178.6911284206808,-1943.3383738987593,-410.7037050685324,-1014.753213306427,-1711.2073219604492,-1173.2858826370239
840.0,1178.9281823493436,-1949.6818175325407,-395.1834142965319,-1020.2782422676087,-1720.4008152008057,-1160.4111870803833
850.0,1179.118157133063,-1955.9479693099763,-379.64745408968395,-1025.762817604065,-1729.5260952148437,-1147.4904812316895
860.0,1179.2612178289987,-1962.136857721053,-364.09649466177973,-1031.2068683929444,-1738.583047302246,-1134.5244413146972
870.0,1179.3575321219957,-1968.2485173475402,-348.53120263569207,-1036.6103275413514,-1747.571563140869,-1121.5137423858644
880.0,1179.4072702872033,-1974.2829888027188,-332.9522409710307,-1041.973131755829,-1756.4915407562255,-1108.459058242798
890.0,1179.410605177317,-1980.2403186712554,-317.3602688181017,-1047.2952215042114,-1765.3428845367432,-1095.3610612716675
900.0,1179.3677121249689,-1986.1205594139851,-301.75594155679994,-1052.5765409851074,-1774.1255050964355,-1082.2204224319457
910.0,1179.2787688835117,-1991.9237693052587,-286.13991064072223,-1057.817038105011,-1782.8393192596436,-1069.0378110809327
920.0,1179.1439556010766,-1997.6500123524133,-270.5128236004069,-1063.0166644248961,-1791.48425,-1055.8138949508666
930.0,1178.9634547046917,-2003.299358212613,-254.87532394449633,-1068.1753751487731,-1800.060226348877,-1042.5493400039672
