sat1Name,LLO-5-0
sat1Smaj,3416.853
sat1Ecc,0.359146
sat1Inc,90.188
sat1RAAN,238.721
sat1ArgPer,291.43
sat1TrAnom,0
Time[EpSec],xF[km],yF[km],zF[km],xI[km],yI[km],zI[km]
0.0,965.3839337225235,-1122.5670423935153,-1613.2824675480815,-409.66875922012326,-687.225535812378,-2038.3070904312133
10.0,969.8185166892815,-1135.026240515816,-1601.8898575212768,-418.108188243866,-701.0768437194824,-2031.8859317703248
20.0,974.2071523402827,-1147.4326735715688,-1590.4224463423764,-426.52809356307984,-714.8954145965577,-2025.3698934936524
30.0,978.5496420283397,-1159.7857638545106,-1578.880775084376,-434.92808351516726,-728.6806057281494,-2018.7592870101928
40.0,982.8457915798979,-1172.084938925477,-1567.2653919081233,-443.30776844787596,-742.4317777252197,-2012.0544328155518
50.0,987.0954113957406,-1184.3296317593663,-1555.5768519768865,-451.6667607917786,-756.1482947082519,-2005.2556604766846
60.0,991.2983164685406,-1196.5192808490424,-1543.8157173022803,-460.0046751441956,-769.8295244293213,-1998.363308517456
70.0,995.4543263804613,-1208.6533302778225,-1531.9825566702798,-468.3211283340454,-783.4748383331299,-1991.3777243652344
80.0,999.5632653947341,-1220.7312298789836,-1520.077945480526,-476.6157395019531,-797.0836117706299,-1984.2992642669678
90.0,1003.6249624533023,-1232.7524353056228,-1508.1024656579937,-484.88813017654417,-810.6552240600586,-1977.12829322052
100.0,1007.6392511896742,-1244.7164081262094,-1496.0567055334216,-493.13792433547974,-824.18905859375,-1969.865184890747
110.0,1011.6059699804853,-1256.6226159370565,-1483.9412596847399,-501.3647484855652,-837.6845029907226,-1962.5103215026857
120.0,1015.5249619893732,-1268.4705324709287,-1471.7567288467806,-509.5682317314148,-851.14094921875,-1955.0640937957764
130.0,1019.3960751230796,-1280.2596376515837,-1459.5037197725085,-517.7480058441162,-864.5577936401368,-1947.526900894165
140.0,1023.2191621333452,-1291.9894177267884,-1447.1828450926519,-525.9037053222656,-877.934437210083,-1939.899150238037
150.0,1026.994080584305,-1303.6593653313694,-1434.7947232049826,-534.0349674682617,-891.2702855224609,-1932.181257484436
160.0,1030.7206928828055,-1315.2689795861459,-1422.3399781077733,-542.1414324531555,-904.5647489471436,-1924.3736463851928
170.0,1034.3988663215905,-1326.8177661799787,-1409.8192393085963,-550.2227433700562,-917.8172427368164,-1916.4767487335205
180.0,1038.0284730413237,-1338.3052374439847,-1397.233141645475,-558.2785463142395,-931.0271871032714,-1908.4910042037964
190.0,1041.609390102328,-1349.730912446682,-1384.5823251911784,-566.3084904327393,-944.1940073547363,-1900.416860305786
200.0,1045.141499443751,-1361.0943170469832,-1371.8674350805095,-574.3122279891968,-957.3171339569092,-1892.2547722244262
210.0,1048.6246879344324,-1372.3949839912834,-1359.0891213791845,-582.2894144210816,-970.3960026702881,-1884.0052027359009
220.0,1052.0588473793227,-1383.6324529929777,-1346.2480389558154,-590.2397084083557,-983.4300546417236,-1875.6686221084594
230.0,1055.4438744735778,-1394.8062707442891,-1333.3448473214,-598.1627719116211,-996.4187364349365,-1867.2455079421998
240.0,1058.7796708633762,-1405.915991054276,-1320.380210500259,-606.0582702484131,-1009.3615001983643,-1858.7363451004028
250.0,1062.066143143476,-1416.9611748658801,-1307.354796872079,-613.925872127533,-1022.2578037261962,-1850.1416255645752
260.0,1065.3032028371183,-1427.9413903373186,-1294.269279049786,-621.7652497138977,-1035.107110534668,-1841.461848335266
270.0,1068.4907663997835,-1438.856212887285,-1281.1243336955263,-629.5760786781311,-1047.9088899536132,-1832.6975192718505
280.0,1071.6287552206586,-1449.7052252635626,-1267.9206414128118,-637.3580382537842,-1060.6626172027588,-1823.849151008606
290.0,1074.7170956361444,-1460.4880175792243,-1254.65888658421,-645.1108112602234,-1073.3677734832763,-1814.9172628173828
300.0,1077.7557188868147,-1471.2041873774206,-1241.3397572053632,-652.8340841827393,-1086.0238460388184,-1805.902380455017
310.0,1080.744561134584,-1481.8533396580583,-1227.9639447908062,-660.5275471916199,-1098.6303282165527,-1796.8050360870361
320.0,1083.6835634823292,-1492.4350869644456,-1214.532144131174,-668.1908942031861,-1111.1867196197509,-1787.6257680892945
330.0,1086.572671880418,-1502.9490493541664,-1201.0450532581847,-675.8238229103089,-1123.6925260314943,-1778.365120979309
340.0,1089.4118372278285,-1513.3948545168955,-1187.5033732083402,-683.4260348281861,-1136.1472596435547,-1769.0236452560425
350.0,1092.2010152432888,-1523.7721377422793,-1173.907807917152,-690.9972353363037,-1148.5504389801026,-1759.6018972549439
360.0,1094.9401665313492,-1534.0805419995609,-1160.2590640543988,-698.5371337165833,-1160.901589050293,-1750.1004390335083
370.0,1097.6292565435442,-1544.3197179422962,-1146.5578508709025,-706.0454431800842,-1173.200241378784,-1740.519838218689
380.0,1100.268255545855,-1554.4893239436108,-1132.8048800602396,-713.5218809127807,-1185.4459340515136,-1730.8606678771973
390.0,1102.8571386178187,-1564.5890261207242,-1119.0008656292196,-720.9661680984497,-1197.6382117767334,-1721.123506401062
400.0,1105.3958856075067,-1574.6184983469927,-1105.1465236962183,-728.3780299606324,-1209.7766259307862,-1711.308937309265
410.0,1107.884481136009,-1584.5774222860732,-1091.2425723898587,-735.7571957855224,-1221.8607346191407,-1701.4175491638184
420.0,1110.3229145805435,-1594.4654874146063,-1077.289731684075,-743.1033989524841,-1233.8901027374268,-1691.4499354171753
430.0,1112.7111799878946,-1604.2823909938156,-1063.288723261107,-750.4163769607544,-1245.864301940918,-1681.4066942520142
440.0,1115.0492761286241,-1614.0278381225567,-1049.240270331817,-757.6958714485169,-1257.7829107818604,-1671.2884284439087
450.0,1117.3372064230375,-1623.7015417432378,-1035.1450975348564,-764.9416282348633,-1269.645514694214,-1661.0957452468872
460.0,1119.57497890357,-1633.3032226067135,-1021.0039307758727,-772.1533973121643,-1281.451706008911,-1650.829256225586
470.0,1121.7626062091122,-1642.8326093187393,-1006.8174970704649,-779.3309328956605,-1293.2010840301514,-1640.48957711792
480.0,1123.9001055557983,-1652.2894383250546,-992.5865243915117,-786.4739934234619,-1304.8932550659179,-1630.077327682495
490.0,1125.987498674283,-1661.6734539072206,-978.3117415756336,-793.5823415870666,-1316.5278324127198,-1619.593131591797
500.0,1128.024811804854,-1670.9844081723213,-963.9938781377386,-800.6557443313599,-1328.104436416626,-1609.0376162567138
510.0,1130.0120756465387,-1680.222061050261,-949.6336641236193,-807.6939728813171,-1339.6226944885254,-1598.4114126739503
520.0,1131.949325339974,-1689.3861802991926,-935.2318300064045,-814.6968027534485,-1351.0822411346435,-1587.7151553268432
530.0,1133.836600377636,-1698.4765414473968,-920.7891065488822,-821.6640137557984,-1362.4827179107665,-1576.949482017517
540.0,1135.6739446373565,-1707.4929278405784,-906.3062246082435,-828.5953900184631,-1373.8237735443115,-1566.1150337066651
550.0,1137.4614062919552,-1716.4351305751647,-891.7839150738153,-835.4907199783325,-1385.1050638580323,-1555.2124544143676
560.0,1139.199037783054,-1725.302948493048,-877.2229086799811,-842.3497963981629,-1396.3262518157958,-1544.2423910369873
570.0,1140.8868957775244,-1734.0961881634985,-862.6239359003227,-849.1724163703918,-1407.487007522583,-1533.2054932327271
580.0,1142.5250411197337,-1742.8146638651324,-847.9877268275093,-855.9583813285827,-1418.5870082244874,-1522.102413291931
590.0,1144.1135388177272,-1751.4581975469891,-833.3150109729094,-862.7074970283509,-1429.6259383544923,-1510.9338059387208
600.0,1145.6524579552554,-1760.0266187967889,-818.606517245917,-869.4195735664367,-1440.6034894561767,-1499.700328277588
610.0,1147.141871661176,-1768.5197648174242,-803.8629737461894,-876.0944253768921,-1451.5193602294921,-1488.4026395874023
620.0,1148.5818570842137,-1776.9374804049892,-789.0851076450888,-882.7318712272644,-1462.3732565460205,-1477.0414011993407
630.0,1149.9724953208893,-1785.2796178787898,-774.2736451035032,-889.3317342033387,-1473.1648913879394,-1465.6172763824463
