,Timestamp,RFlow,RCost,Efficiency,Redundancy,Disparity,Criticity
0,0,1.0,866,0.6513052208835342,3.0240963855421685,0.19202595815443518,15
1,12,1.0,884,0.6397590361445783,2.8674698795180724,0.2222094854983548,16
2,24,1.0,864,0.6337923121055652,2.6144578313253013,0.20163284154723599,15
3,36,1.0,848,0.625415949512335,2.710843373493976,0.17875184514155698,15
4,48,1.0,1000,0.535458500669344,3.3433734939759034,0.2425390822300376,15
5,60,1.0,1020,0.5201233505450373,4.0120481927710845,0.2778680562261789,14
6,72,1.0,1018,0.5086990820424558,3.253012048192771,0.2691888474926687,15
7,84,1.0,922,0.5278757888697649,2.1265060240963853,0.241144578313253,13
8,96,1.0,906,0.5294822145725763,2.246987951807229,0.2669728698343156,14
9,108,1.0,934,0.5113095238095241,2.3674698795180724,0.26622950900059333,15
10,120,1.0,978,0.49237186842608555,3.9216867469879517,0.30218676714495124,14
11,132,1.0,900,0.5418746414228344,3.8313253012048194,0.3127617976858624,17
12,144,1.0,928,0.532293459552496,5.746987951807229,0.4061905397905049,14
13,156,1.0,984,0.5006741250717156,5.72289156626506,0.37322189710336084,12
14,168,1.0,988,0.5050989672977625,5.469879518072289,0.32916656571173947,14
15,180,1.0,966,0.5067053930005738,5.662650602409639,0.3573451489974573,16
16,192,1.0,1004,0.4915447504302927,4.698795180722891,0.31680263595603814,11
17,204,1.0,1040,0.4776104417670684,6.0602409638554215,0.3772340264436969,15
18,216,1.0,1034,0.4860298336201953,8.957831325301205,0.3748854500207455,14
19,228,1.0,1058,0.4853198508318993,9.072289156626505,0.3740538125570031,17
20,240,1.0,1056,0.4828169822145728,7.789156626506024,0.3555158929018775,16
21,252,1.0,1010,0.541322432587493,7.530120481927711,0.3599057333128993,14
22,264,1.0,1022,0.5342943201376938,3.608433734939759,0.37063104445354805,14
23,276,1.0,1046,0.4953528399311531,3.108433734939759,0.36310338033229606,15
24,288,1.0,1044,0.4938468158347675,3.3313253012048194,0.36734366595812384,17
25,300,1.0,1068,0.4684452094090649,5.216867469879518,0.3927875284303372,17
26,312,1.0,1072,0.4553499713138269,3.210843373493976,0.35422577382775317,14
27,324,1.0,1034,0.4634251290877798,2.9759036144578315,0.3737619043571802,13
28,336,1.0,1054,0.4729632816982216,9.873493975903614,0.37792765839231257,15
29,348,1.0,1068,0.4649885255306944,11.518072289156626,0.3630491562889539,17
30,360,1.0,1038,0.46308089500860616,10.783132530120483,0.38724868360989406,13
31,372,1.0,1032,0.4615748709122207,4.174698795180723,0.31193301547087543,11
32,384,1.0,1106,0.44023235800344274,3.3373493975903616,0.31874632109141576,12
33,396,1.0,1092,0.44515203671830206,3.4397590361445785,0.31827105753011237,13
34,408,1.0,1090,0.4491681009753302,2.9698795180722892,0.32816892857909863,12
35,420,1.0,1068,0.46569133677567437,3.2710843373493974,0.34453553196023073,12
36,432,1.0,1078,0.4646873207114174,3.680722891566265,0.35752253293346675,13
37,444,1.0,1218,0.4568488238668965,4.4879518072289155,0.34754390381309175,18
38,456,1.0,1184,0.470453241537579,5.319277108433735,0.35595076615322163,18
39,468,1.0,1060,0.46965002868617345,5.463855421686747,0.3570487265952292,13
40,480,1.0,1038,0.46186890418818144,4.216867469879518,0.33364624149468863,13
41,492,1.0,1050,0.4551419965576594,3.9698795180722892,0.3540414520575133,15
