,Timestamp,RFlow,RCost,Efficiency,Redundancy,Disparity,Criticity
0,0,1.0,8734,0.45913313896987235,3.8881632653061224,0.28898003937438077,12
1,12,1.0,8824,0.4586433430515048,3.877551020408163,0.2923805450707844,13
2,24,1.0,8672,0.4569523809523794,4.216326530612245,0.2964654047787762,14
3,36,1.0,8616,0.4704998380304493,3.360816326530612,0.24874155206609458,11
4,48,1.0,9024,0.41064949789439353,4.475102040816327,0.33367874496608385,18
5,60,1.0,8890,0.4203313896987345,5.400816326530612,0.3519741900739883,14
6,72,1.0,8886,0.405889212827986,4.283265306122449,0.3157321671983752,14
7,84,1.0,7990,0.4242325882734022,3.021224489795918,0.30598052684826554,14
8,96,1.0,7838,0.42986912860382037,3.3959183673469386,0.33265708597622634,12
9,108,1.0,7920,0.43399157758341217,3.4171428571428573,0.3324408189819926,13
10,120,1.0,8142,0.41124716553287766,6.146122448979592,0.3651441198473291,16
11,132,1.0,7664,0.47128603822481285,6.289795918367347,0.3846746068127186,12
12,144,1.0,7486,0.4677197926789752,6.706122448979592,0.41594214919488526,13
13,156,1.0,7836,0.43357110463232706,6.2963265306122445,0.387327839697348,18
14,168,1.0,7922,0.4429617751862633,6.106938775510204,0.3651044913842156,20
15,180,1.0,7758,0.44455652737285245,6.040816326530612,0.3895860191635893,15
16,192,1.0,7900,0.440039520570131,5.2963265306122445,0.35796697620187873,15
17,204,1.0,7952,0.4403757693553596,6.569795918367347,0.38943076778389424,19
18,216,1.0,8046,0.4518422416585669,10.730612244897959,0.399711642803693,18
19,228,1.0,8148,0.45632523485584564,11.740408163265306,0.41278263115462754,10
20,240,1.0,8082,0.4618007774538371,8.565714285714286,0.3735327763673222,14
21,252,1.0,7778,0.5016034985422739,9.72408163265306,0.4002657932808863,11
22,264,1.0,7688,0.5008824101068998,4.053061224489796,0.36067368052018756,11
23,276,1.0,7550,0.48374829931972774,3.8620408163265307,0.3558012439290072,13
24,288,1.0,7528,0.4821156462585029,4.244081632653061,0.3738109955797305,14
25,300,1.0,7696,0.4692730806608347,5.7575510204081635,0.39142736395493927,14
26,312,1.0,7726,0.461785228377064,4.806530612244898,0.3672616059816857,12
27,324,1.0,7538,0.46901749271136933,4.725714285714286,0.3808546243681092,15
28,336,1.0,7576,0.48189407191448036,9.199183673469388,0.39441960305872653,14
29,348,1.0,7778,0.4748710722384186,16.616326530612245,0.387766839864959,11
30,360,1.0,7804,0.4620897311305466,14.66530612244898,0.3900628460662148,12
31,372,1.0,7660,0.4537495950761244,4.909387755102041,0.33408998442011845,15
32,384,1.0,7954,0.44465500485908455,4.267755102040816,0.34173659616674557,13
33,396,1.0,7954,0.4461457725947502,4.804897959183673,0.3449861655644904,12
34,408,1.0,8008,0.44443148688046435,4.639183673469388,0.35407477086462597,12
35,420,1.0,7942,0.4473482345319059,4.636734693877551,0.38074358454103435,13
36,432,1.0,7980,0.44625979915775604,4.769795918367347,0.38848019510137316,14
37,444,1.0,8858,0.4344318108195637,4.364081632653061,0.3412156003978001,17
38,456,1.0,8562,0.4451807580174908,5.190204081632653,0.3563023987098822,14
39,468,1.0,7850,0.44254713313896815,5.215510204081633,0.3717399593319233,18
40,480,1.0,8046,0.42255782312924944,4.515102040816327,0.36591807817705013,17
41,492,1.0,8162,0.4168279883381901,4.372244897959184,0.36982095340098176,17
